gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2563533735	1485	39	152	3	120	1.1e-21	76.9	pfam05860	Haemagg_act	121
2563533736	444	64	176	1	79	4.2e-07	30.3	pfam04773	FecR	96
2563533736	444	211	311	1	79	1.2e-09	38.5	pfam04773	FecR	96
2563533737	541	47	121	1	74	1.1e-12	47.5	pfam08479	POTRA_2	76
2563533738	760	151	251	6	101	4.3e-09	36.9	pfam13426	PAS_9	101
2563533738	760	274	380	3	101	1.8e-13	50.9	pfam13426	PAS_9	101
2563533738	760	396	501	1	100	5.8e-13	49.3	pfam13426	PAS_9	101
2563533738	760	567	760	2	192	3.5e-48	163.9	pfam07228	SpoIIE	193
2563533740	168	24	165	3	139	1.8e-50	170.6	pfam04608	PgpA	143
2563533741	311	29	138	1	94	3.7e-24	85.1	pfam00586	AIRS	94
2563533741	311	150	294	1	132	5.0e-07	29.8	pfam02769	AIRS_C	156
2563533742	144	6	131	2	133	3.6e-37	127.5	pfam01029	NusB	134
2563533743	158	15	154	3	138	8.5e-56	187.5	pfam00885	DMRL_synthase	139
2563533744	367	4	197	1	192	4.4e-83	277.4	pfam00926	DHBP_synthase	192
2563533744	367	205	367	1	165	8.4e-45	152.3	pfam00925	GTP_cyclohydro2	166
2563533745	218	3	87	1	71	1.8e-19	69.4	pfam00677	Lum_binding	71
2563533745	218	100	184	1	71	2.7e-23	81.6	pfam00677	Lum_binding	71
2563533746	361	4	102	5	100	8.2e-19	67.2	pfam00383	dCMP_cyt_deam_1	101
2563533746	361	149	356	1	199	6.0e-53	179.5	pfam01872	RibD_C	200
2563533747	184	49	137	2	85	4.1e-15	56	pfam03477	ATP-cone	86
2563533748	216	45	206	16	176	7.7e-14	51.9	pfam00596	Aldolase_II	186
2563533749	85	4	63	2	60	5.8e-21	74.3	pfam00462	Glutaredoxin	60
2563533750	393	12	393	1	381	0.0e+00	468.8	pfam01053	Cys_Met_Meta_PP	382
2563533751	502	48	208	11	134	1.9e-17	63.5	pfam13522	GATase_6	134
2563533751	502	267	413	13	123	1.3e-08	34.3	pfam00156	Pribosyltran	159
2563533752	163	4	153	1	140	4.1e-35	120.7	pfam02674	Colicin_V	144
2563533753	314	238	313	4	75	1.3e-14	54.2	pfam05036	SPOR	76
2563533754	423	48	263	1	191	4.2e-11	43	pfam08245	Mur_ligase_M	192
2563533754	423	286	346	2	58	1.1e-06	28.7	pfam02875	Mur_ligase_C	91
2563533755	320	79	293	37	181	6.2e-17	61.3	pfam01039	Carboxyl_trans	494
2563533756	267	8	266	1	257	2.4e-86	288.7	pfam00290	Trp_syntA	259
2563533757	400	56	383	4	293	1.5e-48	165.6	pfam00291	PALP	293
2563533758	210	5	201	1	193	3.6e-43	147.5	pfam00697	PRAI	194
2563533759	213	85	188	1	103	1.3e-14	54.3	pfam09990	DUF2231	104
2563533760	267	6	104	3	108	2.7e-16	60	pfam01416	PseudoU_synth_1	108
2563533760	267	143	245	1	107	3.8e-20	72.4	pfam01416	PseudoU_synth_1	108
2563533761	168	10	166	2	144	4.2e-20	72.6	pfam03734	YkuD	144
2563533762	444	13	66	9	62	1.3e-08	34.5	pfam01938	TRAM	62
2563533762	444	97	444	123	350	1.1e-26	93.5	pfam05958	tRNA_U5-meth_tr	352
2563533763	195	97	195	4	92	1.1e-22	80.2	pfam07027	DUF1318	92
2563533765	1640	80	103	1	23	3.2e-03	17.4	pfam07494	Reg_prop	24
2563533765	1640	409	432	1	24	8.3e-03	16.1	pfam07494	Reg_prop	24
2563533765	1640	498	521	1	22	1.4e-02	15.4	pfam07494	Reg_prop	24
2563533765	1640	549	572	1	24	1.1e-02	15.7	pfam07494	Reg_prop	24
2563533765	1640	733	798	2	65	2.7e-19	68.7	pfam07495	Y_Y_Y	66
2563533765	1640	861	926	2	64	3.2e-18	65.4	pfam00512	HisKA	64
2563533765	1640	973	1088	1	103	5.9e-22	77.8	pfam02518	HATPase_c	106
2563533765	1640	1116	1227	2	106	2.3e-23	82.4	pfam00072	Response_reg	112
2563533765	1640	1345	1457	1	105	1.5e-23	83	pfam00072	Response_reg	112
2563533765	1640	1473	1630	1	161	6.3e-48	162.4	pfam00990	GGDEF	161
2563533766	771	35	146	2	100	3.8e-13	49.8	pfam07715	Plug	108
2563533766	771	494	770	1	233	5.6e-31	108.6	pfam00593	TonB_dep_Rec	236
2563533767	499	50	231	1	166	2.4e-21	76.3	pfam02321	OEP	188
2563533767	499	271	459	2	179	1.3e-15	57.6	pfam02321	OEP	188
2563533768	713	191	459	5	273	1.0e-43	149.8	pfam00664	ABC_membrane	274
2563533768	713	521	670	2	137	1.1e-35	122.9	pfam00005	ABC_tran	137
2563533769	1668	24	41	2	18	2.2e-03	18.3	pfam00353	HemolysinCabind	18
2563533769	1668	42	59	2	17	1.8e-01	12.3	pfam00353	HemolysinCabind	18
2563533769	1668	102	142	1	42	3.9e-15	55.4	pfam06594	HCBP_related	42
2563533769	1668	172	189	2	18	2.7e-01	11.8	pfam00353	HemolysinCabind	18
2563533769	1668	190	207	1	17	2.7e-02	14.9	pfam00353	HemolysinCabind	18
2563533769	1668	256	295	2	42	3.7e-14	52.2	pfam06594	HCBP_related	42
2563533769	1668	325	342	2	18	5.0e-01	11	pfam00353	HemolysinCabind	18
2563533769	1668	343	360	1	18	4.3e-04	20.5	pfam00353	HemolysinCabind	18
2563533769	1668	403	443	1	41	3.4e-13	49.1	pfam06594	HCBP_related	42
2563533769	1668	454	471	2	18	3.3e-01	11.5	pfam00353	HemolysinCabind	18
2563533769	1668	472	489	1	18	2.8e-04	21	pfam00353	HemolysinCabind	18
2563533769	1668	532	572	1	42	3.7e-14	52.2	pfam06594	HCBP_related	42
2563533769	1668	602	619	2	18	3.9e-02	14.4	pfam00353	HemolysinCabind	18
2563533769	1668	620	637	1	18	1.9e-01	12.3	pfam00353	HemolysinCabind	18
2563533769	1668	680	719	1	40	1.8e-14	53.2	pfam06594	HCBP_related	42
2563533769	1668	746	763	2	18	8.9e-03	16.4	pfam00353	HemolysinCabind	18
2563533769	1668	764	781	1	17	1.7e-01	12.4	pfam00353	HemolysinCabind	18
2563533769	1668	824	864	1	42	1.4e-16	60	pfam06594	HCBP_related	42
2563533769	1668	894	911	2	18	2.1e-02	15.2	pfam00353	HemolysinCabind	18
2563533769	1668	912	929	1	18	8.2e-02	13.4	pfam00353	HemolysinCabind	18
2563533769	1668	993	1010	1	18	6.5e-01	10.6	pfam00353	HemolysinCabind	18
2563533769	1668	1074	1091	1	18	8.3e-02	13.4	pfam00353	HemolysinCabind	18
2563533769	1668	1146	1163	1	18	1.2e+01	6.7	pfam00353	HemolysinCabind	18
2563533769	1668	1227	1244	1	17	5.5e-01	10.8	pfam00353	HemolysinCabind	18
2563533769	1668	1236	1253	1	18	2.1e+00	9	pfam00353	HemolysinCabind	18
2563533769	1668	1317	1334	2	18	1.2e+00	9.8	pfam00353	HemolysinCabind	18
2563533769	1668	1391	1408	1	18	5.9e-01	10.7	pfam00353	HemolysinCabind	18
2563533769	1668	1400	1417	1	18	4.3e+00	8.1	pfam00353	HemolysinCabind	18
2563533769	1668	1409	1426	2	18	3.7e-02	14.5	pfam00353	HemolysinCabind	18
2563533769	1668	1418	1435	2	18	3.5e-04	20.7	pfam00353	HemolysinCabind	18
2563533769	1668	1427	1444	2	18	1.4e-01	12.7	pfam00353	HemolysinCabind	18
2563533769	1668	1437	1453	3	17	2.0e+01	5.9	pfam00353	HemolysinCabind	18
2563533769	1668	1463	1480	1	18	1.8e-01	12.4	pfam00353	HemolysinCabind	18
2563533770	946	1	18	2	18	3.3e-03	17.7	pfam00353	HemolysinCabind	18
2563533770	946	19	36	1	18	3.6e-02	14.5	pfam00353	HemolysinCabind	18
2563533770	946	79	123	2	34	1.6e-08	34.2	pfam06594	HCBP_related	42
2563533770	946	140	157	2	18	2.1e-01	12.1	pfam00353	HemolysinCabind	18
2563533770	946	149	166	2	18	5.5e-03	17	pfam00353	HemolysinCabind	18
2563533770	946	158	175	2	18	5.4e-03	17.1	pfam00353	HemolysinCabind	18
2563533770	946	167	184	2	18	8.4e-03	16.5	pfam00353	HemolysinCabind	18
2563533770	946	185	202	1	16	2.9e-01	11.7	pfam00353	HemolysinCabind	18
2563533770	946	245	285	1	42	8.9e-16	57.4	pfam06594	HCBP_related	42
2563533770	946	296	313	1	18	1.1e-01	13	pfam00353	HemolysinCabind	18
2563533770	946	314	331	1	18	4.8e-04	20.3	pfam00353	HemolysinCabind	18
2563533770	946	374	414	1	42	2.8e-13	49.4	pfam06594	HCBP_related	42
2563533770	946	425	442	1	18	1.1e-01	13	pfam00353	HemolysinCabind	18
2563533770	946	443	460	1	18	1.5e-04	21.9	pfam00353	HemolysinCabind	18
2563533770	946	503	543	1	41	3.4e-16	58.8	pfam06594	HCBP_related	42
2563533770	946	554	571	2	18	8.9e-03	16.4	pfam00353	HemolysinCabind	18
2563533770	946	572	589	1	18	3.2e-03	17.8	pfam00353	HemolysinCabind	18
2563533770	946	632	670	1	38	6.3e-13	48.3	pfam06594	HCBP_related	42
2563533770	946	683	700	2	18	5.0e-01	11	pfam00353	HemolysinCabind	18
2563533770	946	701	718	1	18	2.1e-03	18.3	pfam00353	HemolysinCabind	18
2563533770	946	761	801	1	41	1.2e-14	53.8	pfam06594	HCBP_related	42
2563533770	946	812	829	2	18	2.2e+00	9	pfam00353	HemolysinCabind	18
2563533770	946	830	847	1	18	5.1e-03	17.1	pfam00353	HemolysinCabind	18
2563533770	946	890	917	1	29	1.6e-06	27.8	pfam06594	HCBP_related	42
2563533771	461	164	181	2	18	1.1e-02	16.1	pfam00353	HemolysinCabind	18
2563533771	461	182	199	1	18	9.9e-04	19.3	pfam00353	HemolysinCabind	18
2563533771	461	200	217	1	18	2.9e-03	17.9	pfam00353	HemolysinCabind	18
2563533771	461	260	305	2	41	6.1e-11	41.9	pfam06594	HCBP_related	42
2563533771	461	314	329	6	18	1.3e+01	6.6	pfam00353	HemolysinCabind	18
2563533771	461	330	347	2	18	1.7e-03	18.7	pfam00353	HemolysinCabind	18
2563533771	461	348	365	1	18	1.3e-02	15.8	pfam00353	HemolysinCabind	18
2563533771	461	408	452	1	41	3.0e-09	36.5	pfam06594	HCBP_related	42
2563533772	779	331	345	6	18	1.3e+00	9.7	pfam00353	HemolysinCabind	18
2563533772	779	346	363	2	18	5.9e-05	23.2	pfam00353	HemolysinCabind	18
2563533772	779	355	372	1	18	1.7e-04	21.7	pfam00353	HemolysinCabind	18
2563533772	779	364	381	1	18	6.3e-01	10.6	pfam00353	HemolysinCabind	18
2563533772	779	373	390	2	18	7.9e-02	13.4	pfam00353	HemolysinCabind	18
2563533772	779	382	396	1	15	2.0e+00	9.1	pfam00353	HemolysinCabind	18
2563533772	779	393	410	3	18	4.2e-01	11.2	pfam00353	HemolysinCabind	18
2563533772	779	402	416	2	15	2.6e-01	11.8	pfam00353	HemolysinCabind	18
2563533773	353	32	104	1	66	6.6e-05	23.4	pfam07007	DUF1311	103
2563533775	264	9	155	4	132	1.4e-10	41.6	pfam04055	Radical_SAM	167
2563533776	396	10	175	13	149	1.4e-10	41	pfam13528	Glyco_trans_1_3	318
2563533776	396	195	356	181	307	8.0e-09	35.2	pfam13528	Glyco_trans_1_3	318
2563533777	445	69	118	3	36	2.8e-07	30.1	pfam13533	Biotin_lipoyl_2	50
2563533777	445	293	412	2	85	2.5e-16	60.1	pfam13437	HlyD_3	106
2563533778	4205	663	680	2	18	1.3e-01	12.7	pfam00353	HemolysinCabind	18
2563533778	4205	681	698	1	18	3.8e-03	17.5	pfam00353	HemolysinCabind	18
2563533778	4205	740	782	1	39	1.0e-08	34.8	pfam06594	HCBP_related	42
2563533778	4205	785	802	2	18	4.3e+00	8	pfam00353	HemolysinCabind	18
2563533778	4205	811	828	4	17	1.0e+00	10	pfam00353	HemolysinCabind	18
2563533778	4205	820	837	1	18	6.1e+00	7.6	pfam00353	HemolysinCabind	18
2563533778	4205	901	918	1	18	1.5e-03	18.7	pfam00353	HemolysinCabind	18
2563533778	4205	919	936	1	18	3.0e-01	11.6	pfam00353	HemolysinCabind	18
2563533778	4205	991	1008	1	18	1.9e+01	6	pfam00353	HemolysinCabind	18
2563533778	4205	1009	1026	1	18	1.6e+00	9.4	pfam00353	HemolysinCabind	18
2563533778	4205	1098	1115	2	18	8.3e-01	10.3	pfam00353	HemolysinCabind	18
2563533778	4205	1107	1124	2	18	1.3e+01	6.5	pfam00353	HemolysinCabind	18
2563533778	4205	1188	1205	1	18	9.8e+00	6.9	pfam00353	HemolysinCabind	18
2563533778	4205	1260	1277	1	18	8.3e+00	7.2	pfam00353	HemolysinCabind	18
2563533778	4205	1278	1295	1	18	2.6e-01	11.8	pfam00353	HemolysinCabind	18
2563533778	4205	1359	1374	4	16	1.4e+00	9.6	pfam00353	HemolysinCabind	18
2563533778	4205	1368	1385	1	18	6.1e-01	10.7	pfam00353	HemolysinCabind	18
2563533778	4205	1449	1466	4	17	1.1e-01	13	pfam00353	HemolysinCabind	18
2563533778	4205	1458	1475	1	18	2.0e+00	9.1	pfam00353	HemolysinCabind	18
2563533778	4205	1539	1556	2	18	4.2e-03	17.4	pfam00353	HemolysinCabind	18
2563533778	4205	1557	1574	1	18	5.8e-02	13.9	pfam00353	HemolysinCabind	18
2563533778	4205	1629	1646	1	17	4.7e+00	7.9	pfam00353	HemolysinCabind	18
2563533778	4205	1647	1664	2	17	1.9e-01	12.3	pfam00353	HemolysinCabind	18
2563533778	4205	1728	1745	2	18	2.5e-03	18.1	pfam00353	HemolysinCabind	18
2563533778	4205	1746	1763	1	18	1.3e+01	6.5	pfam00353	HemolysinCabind	18
2563533778	4205	1834	1851	1	18	9.1e-01	10.1	pfam00353	HemolysinCabind	18
2563533778	4205	1906	1923	2	18	1.6e+00	9.4	pfam00353	HemolysinCabind	18
2563533778	4205	1924	1941	1	18	2.1e-01	12.1	pfam00353	HemolysinCabind	18
2563533778	4205	2005	2022	1	18	8.9e-03	16.4	pfam00353	HemolysinCabind	18
2563533778	4205	2077	2094	2	18	1.9e-01	12.3	pfam00353	HemolysinCabind	18
2563533778	4205	2086	2103	1	18	9.0e-02	13.3	pfam00353	HemolysinCabind	18
2563533778	4205	2104	2121	1	18	3.6e+00	8.3	pfam00353	HemolysinCabind	18
2563533778	4205	2185	2202	2	18	1.1e-03	19.2	pfam00353	HemolysinCabind	18
2563533778	4205	2203	2220	1	18	1.5e+01	6.4	pfam00353	HemolysinCabind	18
2563533778	4205	2284	2301	1	18	1.1e-01	13	pfam00353	HemolysinCabind	18
2563533778	4205	2302	2319	2	18	5.8e-02	13.9	pfam00353	HemolysinCabind	18
2563533778	4205	2320	2337	2	17	4.2e-02	14.3	pfam00353	HemolysinCabind	18
2563533778	4205	2329	2346	1	18	6.4e+00	7.5	pfam00353	HemolysinCabind	18
2563533778	4205	2401	2418	2	16	1.4e+00	9.6	pfam00353	HemolysinCabind	18
2563533778	4205	2419	2436	1	18	8.9e+00	7.1	pfam00353	HemolysinCabind	18
2563533778	4205	2500	2517	2	18	2.1e-03	18.3	pfam00353	HemolysinCabind	18
2563533778	4205	2518	2535	1	18	2.4e+00	8.9	pfam00353	HemolysinCabind	18
2563533778	4205	2599	2616	1	18	1.2e-01	12.8	pfam00353	HemolysinCabind	18
2563533778	4205	2617	2634	2	16	6.3e+00	7.5	pfam00353	HemolysinCabind	18
2563533778	4205	2698	2715	2	18	2.3e+00	8.9	pfam00353	HemolysinCabind	18
2563533778	4205	2716	2733	1	18	6.0e-01	10.7	pfam00353	HemolysinCabind	18
2563533778	4205	2797	2814	2	18	6.6e-03	16.8	pfam00353	HemolysinCabind	18
2563533778	4205	2815	2832	1	18	1.0e+01	6.9	pfam00353	HemolysinCabind	18
2563533778	4205	2896	2913	1	18	1.8e+00	9.2	pfam00353	HemolysinCabind	18
2563533778	4205	2977	2994	1	18	1.6e+01	6.3	pfam00353	HemolysinCabind	18
2563533778	4205	3130	3147	1	18	8.2e-02	13.4	pfam00353	HemolysinCabind	18
2563533778	4205	3211	3228	1	18	5.5e+00	7.7	pfam00353	HemolysinCabind	18
2563533778	4205	3283	3300	2	18	1.4e-02	15.8	pfam00353	HemolysinCabind	18
2563533778	4205	3373	3390	1	18	3.7e-01	11.3	pfam00353	HemolysinCabind	18
2563533778	4205	3391	3408	1	17	1.3e-02	15.9	pfam00353	HemolysinCabind	18
2563533778	4205	3447	3486	2	41	6.2e-08	32.3	pfam06594	HCBP_related	42
2563533778	4205	3850	3895	2	46	1.8e-05	24.8	pfam05345	He_PIG	49
2563533778	4205	3977	3994	2	17	3.3e+00	8.4	pfam00353	HemolysinCabind	18
2563533778	4205	3995	4012	1	18	2.9e-02	14.8	pfam00353	HemolysinCabind	18
2563533779	295	47	99	9	59	2.7e-13	49.7	pfam13276	HTH_21	60
2563533779	295	122	237	3	116	1.2e-31	109.3	pfam00665	rve	119
2563533780	98	2	84	2	72	8.7e-11	41.9	pfam01527	HTH_Tnp_1	75
2563533785	301	29	72	2	39	3.7e-08	33	pfam06594	HCBP_related	42
2563533785	301	75	88	2	12	5.0e+00	7.8	pfam00353	HemolysinCabind	18
2563533785	301	91	101	9	18	1.3e+01	6.6	pfam00353	HemolysinCabind	18
2563533785	301	102	118	4	17	2.4e-02	15	pfam00353	HemolysinCabind	18
2563533785	301	110	127	1	18	5.3e-01	10.9	pfam00353	HemolysinCabind	18
2563533785	301	191	207	2	16	7.9e-03	16.6	pfam00353	HemolysinCabind	18
2563533787	167	10	124	6	119	1.1e-10	41.5	pfam01797	Y1_Tnp	121
2563533789	299	9	286	2	293	2.8e-68	230.3	pfam00291	PALP	293
2563533790	228	4	188	1	217	1.1e-22	81.1	pfam12710	HAD	217
2563533791	182	7	150	1	129	5.6e-25	87.6	pfam00293	NUDIX	135
2563533794	652	37	242	21	214	4.7e-12	45.5	pfam01653	DNA_ligase_aden	318
2563533794	652	220	309	251	315	4.9e-05	22.4	pfam01653	DNA_ligase_aden	318
2563533794	652	312	389	4	76	5.6e-16	58.1	pfam03120	DNA_ligase_OB	79
2563533794	652	392	417	1	27	4.9e-05	23.1	pfam03119	DNA_ligase_ZBD	27
2563533794	652	427	482	1	56	1.9e-07	31.4	pfam14520	HHH_5	57
2563533794	652	574	648	5	73	2.5e-05	24.4	pfam00533	BRCT	78
2563533796	234	109	233	2	127	8.0e-33	112.9	pfam04354	ZipA_C	128
2563533797	1177	2	1162	2	219	1.0e-55	188.4	pfam02463	SMC_N	220
2563533797	1177	524	630	7	116	3.7e-07	30.3	pfam06470	SMC_hinge	117
2563533798	129	40	120	1	79	4.0e-32	110.1	pfam14489	QueF	81
2563533799	94	7	81	255	329	1.1e-20	74	pfam01312	Bac_export_2	330
2563533800	287	65	284	1	199	1.6e-60	203.9	pfam02666	PS_Dcarbxylase	200
2563533802	270	141	225	1	82	1.1e-15	57.4	pfam13643	DUF4145	88
2563533803	96	10	96	16	92	1.9e-06	27.9	pfam01909	NTP_transf_2	95
2563533804	105	13	98	1	101	1.7e-19	69.7	pfam01934	DUF86	119
2563533805	259	3	255	1	255	7.9e-74	248.1	pfam01026	TatD_DNase	255
2563533806	116	11	105	17	102	1.5e-09	38	pfam07238	PilZ	103
2563533807	352	25	187	2	158	2.0e-45	154.4	pfam13177	DNA_pol3_delta2	163
2563533807	352	232	347	4	115	1.0e-14	54.9	pfam09115	DNApol3-delta_C	116
2563533808	223	9	198	1	185	2.7e-52	177	pfam02223	Thymidylate_kin	185
2563533809	351	59	345	1	251	1.8e-84	283.1	pfam02618	YceG	251
2563533810	283	24	253	1	223	1.1e-45	156.1	pfam01063	Aminotran_4	223
2563533811	414	3	248	2	253	9.0e-60	202.2	pfam00109	ketoacyl-synt	253
2563533811	414	256	371	1	117	4.4e-38	129.8	pfam02801	Ketoacyl-synt_C	118
2563533812	76	6	72	1	67	4.9e-17	61.9	pfam00550	PP-binding	67
2563533813	242	4	195	1	193	1.0e-56	191.4	pfam00106	adh_short	195
2563533814	318	11	305	2	273	2.1e-39	135.8	pfam00698	Acyl_transf_1	319
2563533815	322	108	185	1	80	7.9e-33	112	pfam08545	ACP_syn_III	80
2563533815	322	233	322	1	90	1.7e-31	108.1	pfam08541	ACP_syn_III_C	90
2563533816	342	3	327	2	322	1.2e-105	353	pfam02504	FA_synthesis	323
2563533817	60	2	56	1	55	2.3e-19	69.2	pfam01783	Ribosomal_L32p	56
2563533818	175	59	170	1	121	5.0e-16	58.8	pfam02620	DUF177	121
2563533819	167	24	143	9	109	5.3e-15	55.9	pfam04536	TPM	111
2563533820	281	44	160	1	110	2.7e-26	92.2	pfam04536	TPM	111
2563533821	201	3	192	5	180	2.7e-67	225.6	pfam04011	LemA	180
2563533822	708	17	697	5	650	0.0e+00	911.8	pfam03030	H_PPase	650
2563533824	325	144	320	3	171	3.6e-35	121.4	pfam13280	WYL	172
2563533825	905	284	497	15	172	4.6e-06	26.4	pfam00270	DEAD	175
2563533826	496	2	457	1	453	5.8e-73	246.4	pfam09481	CRISPR_Cse1	454
2563533827	153	25	141	57	142	1.7e-05	25.2	pfam09485	CRISPR_Cse2	142
2563533828	374	6	359	1	334	2.9e-95	319.7	pfam09344	Cas_CT1975	364
2563533829	225	4	215	1	216	7.1e-44	150.1	pfam09704	Cas_Cas5d	218
2563533830	205	1	204	1	213	4.2e-51	174	pfam08798	CRISPR_assoc	213
2563533831	96	10	85	2	67	5.2e-15	54.9	pfam02604	PhdYeFM_antitox	75
2563533832	108	5	97	1	90	7.0e-16	58.5	pfam05016	ParE_toxin	90
2563533833	303	17	125	7	106	2.4e-06	26.8	pfam01867	Cas_Cas1	284
2563533833	303	120	249	144	240	2.7e-08	33.2	pfam01867	Cas_Cas1	284
2563533834	101	1	86	1	86	6.9e-37	125.2	pfam09707	Cas_Cas2CT1978	86
2563533835	334	40	190	1	149	6.7e-55	185.7	pfam03150	CCP_MauG	150
2563533835	334	192	314	3	91	5.6e-06	27.3	pfam00034	Cytochrom_C	92
2563533837	499	22	306	2	283	3.1e-75	253.1	pfam02541	Ppx-GppA	285
2563533838	313	20	164	1	137	3.4e-30	105.2	pfam00005	ABC_tran	137
2563533839	254	5	217	3	209	6.4e-37	126.9	pfam01061	ABC2_membrane	210
2563533840	200	21	174	101	143	1.6e-06	28	pfam00182	Glyco_hydro_19	232
2563533842	267	8	199	2	196	7.2e-15	55.8	pfam00149	Metallophos	197
2563533843	438	24	264	1	237	7.8e-23	81.2	pfam00696	AA_kinase	240
2563533843	438	329	410	5	82	2.6e-08	34.1	pfam13508	Acetyltransf_7	84
2563533844	86	5	84	1	80	1.3e-35	121.1	pfam06769	YoeB_toxin	80
2563533846	562	38	556	1	510	0.0e+00	706.7	pfam00920	ILVD_EDD	510
2563533847	223	29	81	2	49	1.1e-07	31.9	pfam08239	SH3_3	55
2563533848	302	4	142	1	135	4.9e-47	159.2	pfam02729	OTCace_N	135
2563533848	302	148	296	1	156	4.0e-52	176.3	pfam00185	OTCace	157
2563533849	395	5	385	9	403	4.1e-120	401.1	pfam00202	Aminotran_3	404
2563533850	304	8	302	1	296	0.0e+00	449.7	pfam01218	Coprogen_oxidas	296
2563533851	131	58	126	3	68	8.8e-08	31.6	pfam07883	Cupin_2	71
2563533852	301	1	136	3	136	2.0e-10	40.8	pfam00892	EamA	137
2563533852	301	146	281	2	134	9.4e-16	58.1	pfam00892	EamA	137
2563533853	48	9	45	1	36	4.7e-16	58	pfam11295	DUF3096	37
2563533854	255	155	222	1	75	4.2e-20	71.4	pfam13545	HTH_Crp_2	76
2563533856	157	85	152	1	67	5.9e-15	55.2	pfam04972	BON	69
2563533857	363	259	354	2	95	1.1e-22	80.1	pfam00691	OmpA	95
2563533858	160	5	159	3	151	1.9e-61	206	pfam02464	CinA	155
2563533859	856	12	124	1	112	1.4e-41	141.1	pfam01624	MutS_I	113
2563533859	856	132	258	1	137	4.8e-26	91.5	pfam05188	MutS_II	137
2563533859	856	274	563	2	157	5.0e-30	104.6	pfam05192	MutS_III	157
2563533859	856	432	523	1	91	1.9e-28	98.6	pfam05190	MutS_IV	92
2563533859	856	571	803	3	234	5.3e-100	333.7	pfam00488	MutS_V	235
2563533860	240	28	81	1	53	3.5e-22	77.5	pfam10411	DsbC_N	54
2563533860	240	109	233	3	111	5.5e-29	100.6	pfam13098	Thioredoxin_2	111
2563533861	453	9	449	1	169	1.4e-46	158.1	pfam02163	Peptidase_M50	173
2563533862	394	4	133	1	129	6.6e-43	146.3	pfam02670	DXP_reductoisom	129
2563533862	394	147	235	1	84	4.7e-38	129.2	pfam08436	DXP_redisom_C	84
2563533862	394	267	384	1	113	1.2e-42	144.6	pfam13288	DXPR_C	115
2563533863	293	3	289	2	264	1.4e-54	185.5	pfam01148	CTP_transf_1	266
2563533864	262	28	248	1	219	8.6e-79	263.9	pfam01255	Prenyltransf	219
2563533865	185	20	183	1	162	3.3e-64	215.6	pfam01765	RRF	162
2563533866	243	7	216	2	240	5.8e-31	107.8	pfam00696	AA_kinase	240
2563533867	295	74	275	2	208	9.6e-69	231	pfam00889	EF_TS	208
2563533868	245	9	225	1	215	1.0e-94	315.7	pfam00318	Ribosomal_S2	215
2563533869	254	12	241	1	209	6.5e-55	185.9	pfam00557	Peptidase_M24	209
2563533870	881	178	320	1	147	6.1e-35	120.3	pfam08335	GlnD_UR_UTase	147
2563533870	881	457	609	1	111	1.1e-13	51.3	pfam01966	HD	122
2563533871	125	2	120	1	102	1.3e-08	34.9	pfam07238	PilZ	103
2563533872	405	140	347	154	346	1.4e-19	70.5	pfam01494	FAD_binding_3	356
2563533873	1539	22	444	1	420	0.0e+00	625.8	pfam00310	GATase_2	420
2563533873	1539	471	757	2	278	1.9e-111	371.9	pfam04898	Glu_syn_central	279
2563533873	1539	817	1187	4	368	0.0e+00	523.6	pfam01645	Glu_synthase	368
2563533873	1539	1266	1455	2	188	5.4e-81	270.6	pfam01493	GXGXG	190
2563533874	480	23	132	2	110	2.3e-24	85.2	pfam14691	Fer4_20	113
2563533874	480	144	461	1	292	9.4e-30	103.6	pfam07992	Pyr_redox_2	292
2563533876	199	18	65	1	44	1.6e-08	34.1	pfam00440	TetR_N	47
2563533877	187	6	73	1	55	3.5e-16	59.4	pfam01066	CDP-OH_P_transf	55
2563533878	613	22	98	3	78	4.9e-11	42.6	pfam01541	GIY-YIG	78
2563533878	613	210	244	3	35	1.2e-08	34.2	pfam02151	UVR	36
2563533878	613	385	541	2	144	3.7e-48	163.1	pfam08459	UvrC_HhH_N	144
2563533878	613	558	613	8	58	4.3e-07	29.8	pfam12826	HHH_2	64
2563533879	630	27	172	2	105	7.1e-21	74.4	pfam02518	HATPase_c	106
2563533879	630	218	387	1	170	2.0e-37	128.2	pfam00204	DNA_gyraseB	174
2563533879	630	414	525	1	93	3.8e-13	49.4	pfam01751	Toprim	103
2563533879	630	558	621	2	63	4.1e-23	81.2	pfam00986	DNA_gyraseB_C	63
2563533880	77	10	61	1	52	8.5e-22	76.8	pfam02609	Exonuc_VII_S	52
2563533881	298	36	291	2	224	1.0e-51	175.5	pfam00348	polyprenyl_synt	246
2563533882	1119	210	367	3	164	2.4e-14	53.4	pfam05729	NACHT	166
2563533885	746	10	68	3	62	1.3e-15	57.4	pfam00403	HMA	62
2563533885	746	198	420	1	221	4.0e-66	222.4	pfam00122	E1-E2_ATPase	221
2563533885	746	425	642	3	213	6.6e-44	150.6	pfam00702	Hydrolase	213
2563533886	71	6	67	2	61	1.1e-14	54.4	pfam00403	HMA	62
2563533887	399	51	191	113	237	2.5e-15	56.5	pfam00563	EAL	237
2563533887	399	201	332	7	131	2.5e-19	69.4	pfam08668	HDOD	196
2563533888	207	8	198	1	190	1.3e-70	237.2	pfam04356	DUF489	192
