gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2563533424	407	147	283	SMART	SM00471	IPR003607	HD/PDEase domain	GO:0003824
2563533424	407	142	310	SUPERFAMILY	SSF109604			
2563533425	403	148	311	SUPERFAMILY	SSF109604			
2563533428	361	20	115	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533428	361	25	60	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533429	313	53	212	SUPERFAMILY	SSF109604			
2563533430	778	8	74	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533430	778	19	115	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533430	778	21	60	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533430	778	267	309	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533430	778	269	338	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533430	778	270	377	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533430	778	482	729	SMART	SM00283	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2563533430	778	486	715	ProSiteProfiles	PS50111	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2563533430	778	449	732	SUPERFAMILY	SSF58104			
2563533432	137	77	122	SMART	SM00257	IPR018392	LysM domain	GO:0016998
2563533432	137	76	121	SUPERFAMILY	SSF54106			
2563533433	486	26	248	SUPERFAMILY	SSF109604			
2563533433	486	320	478	SUPERFAMILY	SSF55781			
2563533434	246	9	66	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533434	246	69	241	SMART	SM00267	IPR000160	GGDEF domain	
2563533434	246	110	243	ProSiteProfiles	PS50887	IPR000160	GGDEF domain	
2563533434	246	26	78	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2563533434	246	85	242	SUPERFAMILY	SSF55073	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2563533434	246	27	69	SMART	SM00086	IPR001610	PAC motif	
2563533435	189	23	189	SMART	SM00267	IPR000160	GGDEF domain	
2563533435	189	65	189	ProSiteProfiles	PS50887	IPR000160	GGDEF domain	
2563533435	189	40	170	SUPERFAMILY	SSF55073	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2563533438	426	3	109	SUPERFAMILY	SSF51905			
2563533438	426	261	342	SUPERFAMILY	SSF51905			
2563533440	462	5	459	SUPERFAMILY	SSF56954			
2563533441	361	69	290	SUPERFAMILY	SSF111369			
2563533442	1081	198	278	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2563533442	1081	764	847	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2563533442	1081	53	147	SUPERFAMILY	SSF82693			
2563533442	1081	153	195	SUPERFAMILY	SSF82693			
2563533442	1081	304	359	SUPERFAMILY	SSF82693			
2563533442	1081	326	523	SUPERFAMILY	SSF82866			
2563533442	1081	596	710	SUPERFAMILY	SSF82693			
2563533442	1081	849	1078	SUPERFAMILY	SSF82866			
2563533446	162	21	161	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2563533446	162	26	162	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2563533446	162	1	20	ProSiteProfiles	PS51257			
2563533447	182	82	179	SUPERFAMILY	SSF81324			
2563533452	733	399	623	SUPERFAMILY	SSF52279	IPR002772	Glycoside hydrolase family 3 C-terminal domain	GO:0004553|GO:0005975
2563533452	733	10	398	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2563533452	733	281	298	ProSitePatterns	PS00775	IPR019800	Glycoside hydrolase, family 3, active site	GO:0004553|GO:0005975
2563533453	424	19	419	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2563533455	484	81	175	SUPERFAMILY	SSF50800	IPR011037	Pyruvate kinase-like, insert domain	
2563533455	484	331	471	SUPERFAMILY	SSF52935	IPR015795	Pyruvate kinase, C-terminal	
2563533455	484	12	85	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain	GO:0003824
2563533455	484	165	348	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain	GO:0003824
2563533456	219	3	219	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2563533456	219	4	77	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2563533456	219	150	207	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2563533457	329	7	315	SUPERFAMILY	SSF53784	IPR000023	Phosphofructokinase domain	GO:0003872|GO:0005945|GO:0006096
2563533459	361	144	261	SUPERFAMILY	SSF46548	IPR009051	Alpha-helical ferredoxin	GO:0051536
2563533459	361	186	218	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2563533459	361	198	209	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2563533460	487	222	487	ProSiteProfiles	PS51383	IPR000631	YjeF C-terminal domain, carbohydrate kinase-related	
2563533460	487	7	244	SUPERFAMILY	SSF64153	IPR004443	YjeF N-terminal domain	
2563533460	487	14	216	ProSiteProfiles	PS51385	IPR004443	YjeF N-terminal domain	
2563533460	487	426	436	ProSitePatterns	PS01050	IPR017953	Carbohydrate kinase, predicted, conserved site	
2563533460	487	224	486	SUPERFAMILY	SSF53613			
2563533461	138	21	120	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563533462	429	256	411	SMART	SM00646	IPR002508	Cell wall hydrolase/autolysin, catalytic	GO:0008745|GO:0009253
2563533462	429	194	290	SUPERFAMILY	SSF53187			
2563533462	429	338	414	SUPERFAMILY	SSF53187			
2563533463	615	17	207	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2563533463	615	93	99	ProSitePatterns	PS00058	IPR014762	DNA mismatch repair, conserved site	
2563533463	615	428	571	SMART	SM00853	IPR014790	MutL, C-terminal, dimerisation	GO:0005524|GO:0006298
2563533463	615	192	330	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2563533463	615	424	613	SUPERFAMILY	SSF118116			
2563533464	317	10	154	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563533465	69	6	69	SMART	SM00357	IPR011129	Cold shock protein	GO:0003676
2563533465	69	3	68	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2563533465	69	18	36	ProSitePatterns	PS00352	IPR019844	Cold-shock conserved site	
2563533466	162	12	157	SMART	SM00903	IPR002563	Flavin reductase-like, FMN-binding	GO:0010181|GO:0016491|GO:0042602|GO:0055114
2563533466	162	2	157	SUPERFAMILY	SSF50475	IPR012349	FMN-binding split barrel	GO:0010181|GO:0016491|GO:0055114
2563533467	312	191	311	ProSiteProfiles	PS51123	IPR006665	Outer membrane protein, OmpA/MotB, C-terminal	
2563533467	312	196	307	SUPERFAMILY	SSF103088	IPR006665	Outer membrane protein, OmpA/MotB, C-terminal	
2563533468	277	208	225	ProSitePatterns	PS01307	IPR000540	Flagellar motor protein MotA, conserved site	GO:0001539|GO:0003774|GO:0006935|GO:0016020
2563533469	214	142	207	ProSiteProfiles	PS50043	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2563533469	214	146	203	SMART	SM00421	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2563533469	214	2	115	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2563533469	214	3	119	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2563533469	214	1	131	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2563533469	214	143	210	SUPERFAMILY	SSF46894	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355
2563533470	307	4	98	SUPERFAMILY	SSF53223			
2563533470	307	117	232	SUPERFAMILY	SSF51735			
2563533471	302	5	98	SUPERFAMILY	SSF53223			
2563533471	302	115	232	SUPERFAMILY	SSF51735			
2563533472	202	5	194	SUPERFAMILY	SSF100950			
2563533473	380	229	356	SUPERFAMILY	SSF50621	IPR009006	Alanine racemase/group IV decarboxylase, C-terminal	GO:0003824
2563533473	380	30	252	SUPERFAMILY	SSF51419			
2563533474	330	146	167	ProSitePatterns	PS01162	IPR002364	Quinone oxidoreductase/zeta-crystallin, conserved site	GO:0008270|GO:0016491
2563533474	330	1	150	SUPERFAMILY	SSF50129	IPR011032	GroES (chaperonin 10)-like	
2563533474	330	10	328	SMART	SM00829	IPR020843	Polyketide synthase, enoylreductase	GO:0016491|GO:0016747
2563533474	330	119	243	SUPERFAMILY	SSF51735			
2563533475	780	324	346	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2563533475	780	375	768	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2563533475	780	157	366	SUPERFAMILY	SSF53955	IPR023346	Lysozyme-like domain	
2563533476	196	15	194	SUPERFAMILY	SSF89392			
2563533477	435	43	160	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2563533477	435	245	427	SUPERFAMILY	SSF48019	IPR008921	DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal	GO:0003677|GO:0006260
2563533477	435	4	229	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563533481	1452	48	149	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563533484	322	1	303	ProSiteProfiles	PS50989	IPR011763	Acetyl-coenzyme A carboxyltransferase, C-terminal	GO:0016874
2563533484	322	6	316	SUPERFAMILY	SSF52096			
2563533485	451	376	449	SMART	SM00977	IPR012796	Lysidine-tRNA(Ile) synthetase, C-terminal	GO:0000166|GO:0005524|GO:0005737|GO:0008033|GO:0016879
2563533485	451	339	446	SUPERFAMILY	SSF56037	IPR020825	Phenylalanyl-tRNA synthetase, B3/B4	
2563533485	451	29	243	SUPERFAMILY	SSF52402			
2563533485	451	256	331	SUPERFAMILY	SSF82829			
2563533486	543	290	541	ProSiteProfiles	PS51273	IPR017926	Glutamine amidotransferase	
2563533486	543	1	268	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563533486	543	288	540	SUPERFAMILY	SSF52317			
2563533487	277	2	269	SUPERFAMILY	SSF51569			
2563533488	426	334	347	ProSitePatterns	PS00164	IPR020809	Enolase, conserved site	GO:0000015|GO:0000287|GO:0004634|GO:0006096
2563533488	426	3	135	SUPERFAMILY	SSF54826			
2563533488	426	139	424	SUPERFAMILY	SSF51604			
2563533490	230	105	112	ProSitePatterns	PS01295	IPR018294	4-diphosphocytidyl-2C-methyl-D-erythritol synthase, conserved site	GO:0003824|GO:0008299
2563533490	230	6	228	SUPERFAMILY	SSF53448			
2563533491	157	1	156	SUPERFAMILY	SSF69765	IPR003526	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	GO:0008685|GO:0016114
2563533491	157	36	51	ProSitePatterns	PS01350	IPR020555	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase, conserved site	GO:0008685
2563533492	339	158	303	ProSiteProfiles	PS50984	IPR011760	Pseudouridine synthase, TruD, insertion domain	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2563533492	339	6	338	SUPERFAMILY	SSF55120	IPR020103	Pseudouridine synthase, catalytic domain	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2563533492	339	79	92	ProSitePatterns	PS01268	IPR020119	Pseudouridine synthase TruD, conserved site	GO:0001522|GO:0003723|GO:0009451|GO:0009982
2563533494	180	5	114	SUPERFAMILY	SSF69754	IPR003489	Ribosomal protein S30Ae/sigma 54 modulation protein	GO:0044238
2563533494	180	118	180	SMART	SM00357	IPR011129	Cold shock protein	GO:0003676
2563533494	180	111	178	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2563533495	70	7	70	SMART	SM00357	IPR011129	Cold shock protein	GO:0003676
2563533495	70	5	69	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2563533495	70	19	37	ProSitePatterns	PS00352	IPR019844	Cold-shock conserved site	
2563533497	796	565	757	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2563533497	796	34	104	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563533497	796	307	538	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563533501	373	5	370	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2563533502	107	1	104	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
2563533503	214	10	193	SUPERFAMILY	SSF50475	IPR012349	FMN-binding split barrel	GO:0010181|GO:0016491|GO:0055114
2563533505	184	15	172	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2563533506	147	2	119	SUPERFAMILY	SSF143422	IPR002686	Transposase IS200-like	GO:0003677|GO:0004803|GO:0006313
2563533507	109	1	19	ProSiteProfiles	PS51257			
2563533508	206	10	70	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2563533508	206	8	79	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2563533508	206	82	163	SUPERFAMILY	SSF48498	IPR011075	Tetracycline transcriptional regulator, TetR-related, C-terminal	
2563533509	372	33	117	SUPERFAMILY	SSF46785			
2563533509	372	125	357	SUPERFAMILY	SSF53335			
2563533512	254	147	197	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2563533512	254	151	248	ProSiteProfiles	PS01124	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700|GO:0006355|GO:0043565
2563533512	254	164	246	SMART	SM00342	IPR018060	DNA binding HTH domain, AraC-type	GO:0003700|GO:0006355|GO:0043565
2563533512	254	201	242	ProSitePatterns	PS00041	IPR018062	HTH domain AraC-type, conserved site	GO:0003700|GO:0006355|GO:0043565
2563533513	462	19	444	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2563533513	462	1	446	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2563533514	358	161	353	ProSiteProfiles	PS50122	IPR000673	Signal transduction response regulator, chemotaxis, protein-glutamate methylesterase	GO:0000156|GO:0000160|GO:0005737|GO:0006935|GO:0008984
2563533514	358	163	349	SUPERFAMILY	SSF52738	IPR000673	Signal transduction response regulator, chemotaxis, protein-glutamate methylesterase	GO:0000156|GO:0000160|GO:0005737|GO:0006935|GO:0008984
2563533514	358	2	117	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2563533514	358	3	106	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2563533514	358	1	108	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2563533516	199	11	169	SUPERFAMILY	SSF64438	IPR011324	Cytotoxic necrotizing factor-like, catalytic	
2563533517	271	1	271	ProSiteProfiles	PS50123	IPR000780	MCP methyltransferase, CheR-type	GO:0008757
2563533517	271	9	267	SMART	SM00138	IPR000780	MCP methyltransferase, CheR-type	GO:0008757
2563533517	271	6	76	SUPERFAMILY	SSF47757	IPR022641	MCP methyltransferase, CheR-type, all-alpha domain, N-terminal	
2563533517	271	77	266	SUPERFAMILY	SSF53335			
2563533518	389	114	348	SUPERFAMILY	SSF58104			
2563533519	122	3	116	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2563533519	122	4	120	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2563533519	122	3	120	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2563533520	110	1	93	ProSiteProfiles	PS50801	IPR002645	STAS domain	
2563533520	110	2	97	SUPERFAMILY	SSF52091	IPR002645	STAS domain	
2563533521	733	577	716	SMART	SM00260	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2563533521	733	584	716	SUPERFAMILY	SSF50341	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2563533521	733	587	721	ProSiteProfiles	PS50851	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2563533521	733	401	583	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2563533521	733	444	585	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2563533521	733	385	585	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2563533521	733	4	108	ProSiteProfiles	PS50894	IPR008207	Signal transduction histidine kinase, phosphotransfer (Hpt) domain	GO:0000160|GO:0004871
2563533521	733	7	105	SMART	SM00073	IPR008207	Signal transduction histidine kinase, phosphotransfer (Hpt) domain	GO:0000160|GO:0004871
2563533521	733	11	116	SUPERFAMILY	SSF47226	IPR008207	Signal transduction histidine kinase, phosphotransfer (Hpt) domain	GO:0000160|GO:0004871
2563533521	733	340	400	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2563533522	559	210	262	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2563533522	559	210	262	SMART	SM00304	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2563533522	559	263	496	SMART	SM00283	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2563533522	559	267	482	ProSiteProfiles	PS50111	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2563533522	559	230	500	SUPERFAMILY	SSF58104			
2563533523	188	18	159	SMART	SM00260	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2563533523	188	18	161	SUPERFAMILY	SSF50341	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2563533523	188	20	164	ProSiteProfiles	PS50851	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2563533524	627	337	389	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2563533524	627	337	389	SMART	SM00304	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2563533524	627	390	623	SMART	SM00283	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2563533524	627	394	609	ProSiteProfiles	PS50111	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2563533524	627	357	624	SUPERFAMILY	SSF58104			
2563533525	938	6	76	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533525	938	8	74	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533525	938	20	114	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533525	938	425	541	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533525	938	432	497	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2563533525	938	80	121	SMART	SM00086	IPR001610	PAC motif	
2563533525	938	370	422	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2563533525	938	370	422	SMART	SM00304	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2563533525	938	593	645	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2563533525	938	593	645	SMART	SM00304	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2563533525	938	646	893	SMART	SM00283	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2563533525	938	650	879	ProSiteProfiles	PS50111	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2563533525	938	370	417	SUPERFAMILY	SSF158472			
2563533525	938	613	894	SUPERFAMILY	SSF58104			
2563533526	458	267	450	ProSiteProfiles	PS51274	IPR017929	CobB/CobQ glutamine amidotransferase	
2563533526	458	36	221	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563533526	458	264	456	SUPERFAMILY	SSF52317			
2563533527	374	279	369	SMART	SM00833	IPR011629	Cobalamin (vitamin B12) biosynthesis CobW-like, C-terminal	
2563533527	374	281	367	SUPERFAMILY	SSF90002	IPR011629	Cobalamin (vitamin B12) biosynthesis CobW-like, C-terminal	
2563533527	374	7	205	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563533529	515	1	244	SUPERFAMILY	SSF53790	IPR000878	Tetrapyrrole methylase	GO:0008152|GO:0008168
2563533529	515	260	514	ProSiteProfiles	PS51014	IPR003723	Cobalamin (vitamin B12) biosynthesis CobK/CbiJ, precorrin-6x reductase	GO:0009236|GO:0016994|GO:0055114
2563533530	254	8	128	SUPERFAMILY	SSF159672			
2563533530	254	164	245	SUPERFAMILY	SSF159672			
2563533531	259	2	249	SUPERFAMILY	SSF53790	IPR000878	Tetrapyrrole methylase	GO:0008152|GO:0008168
2563533531	259	6	20	ProSitePatterns	PS00839	IPR003043	Uroporphiryn-III C-methyltransferase, conserved site	GO:0006779|GO:0008168|GO:0043115|GO:0055114
2563533531	259	76	109	ProSitePatterns	PS00840	IPR003043	Uroporphiryn-III C-methyltransferase, conserved site	GO:0006779|GO:0008168|GO:0043115|GO:0055114
2563533532	244	4	239	SUPERFAMILY	SSF53790	IPR000878	Tetrapyrrole methylase	GO:0008152|GO:0008168
2563533533	377	13	302	SUPERFAMILY	SSF111342	IPR002748	Cobalamin (vitamin B12) biosynthesis CbiD	GO:0009236|GO:0016740
2563533534	528	311	510	SUPERFAMILY	SSF63965	IPR003722	Cobalamin (vitamin B12) biosynthesis CobH/CbiC, precorrin-8X methylmutase, core	GO:0009236|GO:0016993
2563533534	528	9	257	SUPERFAMILY	SSF53800			
2563533535	239	1	219	SUPERFAMILY	SSF53790	IPR000878	Tetrapyrrole methylase	GO:0008152|GO:0008168
2563533536	641	460	636	SMART	SM00327	IPR002035	von Willebrand factor, type A	
2563533536	641	463	640	ProSiteProfiles	PS50234	IPR002035	von Willebrand factor, type A	
2563533536	641	30	218	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2563533536	641	6	344	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563533536	641	464	625	SUPERFAMILY	SSF53300			
2563533538	100	5	96	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2563533542	902	423	653	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2563533542	902	701	731	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2563533542	902	764	882	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2563533544	308	101	191	SUPERFAMILY	SSF81301			
2563533545	220	7	218	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2563533546	320	9	154	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2563533547	362	95	260	SUPERFAMILY	SSF56059			
2563533548	327	5	326	SUPERFAMILY	SSF56199			
2563533549	301	108	290	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2563533549	301	104	291	SUPERFAMILY	SSF56059			
2563533551	187	22	185	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2563533552	235	1	227	SUPERFAMILY	SSF51366	IPR011060	Ribulose-phosphate binding barrel	GO:0003824|GO:0008152
2563533553	392	329	368	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2563533553	392	125	289	SUPERFAMILY	SSF56059			
2563533553	392	330	375	SUPERFAMILY	SSF56059			
2563533554	352	5	77	SUPERFAMILY	SSF53067			
2563533554	352	122	163	SUPERFAMILY	SSF53067			
2563533555	184	3	137	ProSiteProfiles	PS50995	IPR000835	MarR-type HTH domain	GO:0003700|GO:0005622|GO:0006355
2563533555	184	23	123	SMART	SM00347	IPR000835	MarR-type HTH domain	GO:0003700|GO:0005622|GO:0006355
2563533555	184	6	137	SUPERFAMILY	SSF46785			
2563533556	369	181	360	SMART	SM00267	IPR000160	GGDEF domain	
2563533556	369	222	362	ProSiteProfiles	PS50887	IPR000160	GGDEF domain	
2563533556	369	197	357	SUPERFAMILY	SSF55073	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2563533556	369	45	190	SUPERFAMILY	SSF55781			
2563533557	463	288	462	SUPERFAMILY	SSF52467			
2563533558	517	154	318	SMART	SM01002	IPR007698	Alanine dehydrogenase/PNT, NAD(H)-binding domain	
2563533558	517	4	145	SMART	SM01003	IPR007886	Alanine dehydrogenase/pyridine nucleotide transhydrogenase, N-terminal	
2563533558	517	178	203	ProSitePatterns	PS00837	IPR008143	Alanine dehydrogenase/pyridine nucleotide transhydrogenase, conserved site-2	GO:0016491|GO:0055114
2563533558	517	1	176	SUPERFAMILY	SSF52283			
2563533558	517	145	324	SUPERFAMILY	SSF51735			
2563533560	110	38	67	SMART	SM00248	IPR002110	Ankyrin repeat	GO:0005515
2563533560	110	38	70	ProSiteProfiles	PS50088	IPR002110	Ankyrin repeat	GO:0005515
2563533560	110	71	100	SMART	SM00248	IPR002110	Ankyrin repeat	GO:0005515
2563533560	110	71	103	ProSiteProfiles	PS50088	IPR002110	Ankyrin repeat	GO:0005515
2563533560	110	32	108	SUPERFAMILY	SSF48403	IPR020683	Ankyrin repeat-containing domain	
2563533560	110	38	110	ProSiteProfiles	PS50297	IPR020683	Ankyrin repeat-containing domain	
2563533562	297	3	126	SUPERFAMILY	SSF143422	IPR002686	Transposase IS200-like	GO:0003677|GO:0004803|GO:0006313
2563533564	395	8	263	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2563533565	359	89	348	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2563533566	218	73	166	SUPERFAMILY	SSF49503	IPR008972	Cupredoxin	
2563533567	554	184	279	SUPERFAMILY	SSF49503	IPR008972	Cupredoxin	
2563533567	554	322	461	SUPERFAMILY	SSF49503	IPR008972	Cupredoxin	
2563533569	227	126	193	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2563533569	227	1	19	ProSiteProfiles	PS51257			
2563533569	227	128	224	SUPERFAMILY	SSF48452			
