gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2563533465	69	70.31	7	69	4	67	1.0e-20	91.7	COG1278	Cold shock protein, CspA family	67
2563533466	162	39.88	1	159	2	163	1.0e-33	135	COG1853	NADH-FMN oxidoreductase RutF, flavin reductase (DIM6/NTAB) family	176
2563533467	312	33.52	138	308	67	241	2.0e-26	112	COG1360	Flagellar motor protein MotB	244
2563533468	277	24.71	22	272	1	250	7.0e-37	147	COG1291	Flagellar motor component MotA	266
2563533469	214	39.52	2	210	1	210	6.0e-48	184	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2563533472	202	28.43	1	193	1	188	1.0e-31	129	COG0212	5-formyltetrahydrofolate cyclo-ligase	191
2563533473	380	27.37	11	356	25	393	4.0e-57	215	COG0019	Diaminopimelate decarboxylase	394
2563533474	330	42.47	1	330	1	326	8.0e-71	260	COG0604	NADPH:quinone reductase or related Zn-dependent oxidoreductase	326
2563533475	780	37.36	137	771	39	650	0.0e+00	490	COG0744	Membrane carboxypeptidase (penicillin-binding protein)	661
2563533476	196	38.66	2	193	16	207	4.0e-30	124	COG2834	Outer membrane lipoprotein-sorting protein	211
2563533477	435	57.75	8	433	12	433	0.0e+00	604	COG2256	Replication-associated recombination protein RarA (DNA-dependent ATPase)	436
2563533479	143	47.93	13	132	2	121	2.0e-26	111	COG1662	Transposase and inactivated derivatives, IS1 family	121
2563533484	322	65.29	5	318	4	317	0.0e+00	498	COG0825	Acetyl-CoA carboxylase alpha subunit	317
2563533485	451	27.61	13	301	2	287	2.0e-42	167	COG0037	tRNA(Ile)-lysidine synthase TilS/MesJ	298
2563533486	543	64.88	2	540	1	531	0.0e+00	882	COG0504	CTP synthase (UTP-ammonia lyase)	533
2563533487	277	62.91	1	275	5	279	1.0e-121	429	COG2877	3-deoxy-D-manno-octulosonic acid (KDO) 8-phosphate synthase	279
2563533488	426	67.45	1	424	1	421	0.0e+00	636	COG0148	Enolase	423
2563533489	89	37.93	1	87	24	110	4.0e-13	66.1	COG2919	Cell division protein FtsB	117
2563533490	230	44.54	5	229	3	228	1.0e-61	229	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	230
2563533491	157	67.31	2	157	1	156	2.0e-63	234	COG0245	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	159
2563533492	339	34.09	1	338	2	396	2.0e-69	256	COG0585	tRNA(Glu) U13 pseudouridine synthase TruD	406
2563533494	180	32.81	118	180	3	66	2.0e-06	45.9	COG1278	Cold shock protein, CspA family	67
2563533495	70	60	7	70	3	67	2.0e-19	87.1	COG1278	Cold shock protein, CspA family	67
2563533497	796	34.75	183	758	33	622	4.0e-122	432	COG1067	Predicted ATP-dependent protease	647
2563533498	315	30	11	279	27	298	1.0e-23	104	COG0501	Zn-dependent protease with chaperone function	302
2563533499	215	30.3	14	206	6	202	1.0e-28	119	COG2854	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic MlaC component	202
2563533501	373	30	12	370	23	399	3.0e-72	266	COG0520	Selenocysteine lyase/Cysteine desulfurase	405
2563533503	214	49.03	1	206	1	205	9.0e-62	229	COG2808	Predicted FMN-binding regulatory protein PaiB	209
2563533506	147	26.61	4	120	8	131	8.0e-10	56.4	COG1943	REP element-mobilizing transposase RayT	136
2563533508	206	16.76	13	191	14	188	4.0e-08	51.6	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2563533512	254	26.09	141	254	13	127	8.0e-12	64.5	COG2207	AraC-type DNA-binding domain and AraC-containing proteins	127
2563533513	462	19.9	29	408	19	375	1.0e-06	48.3	COG2223	Nitrate/nitrite transporter NarK	417
2563533514	358	43.91	1	352	1	345	4.0e-95	341	COG2201	Chemotaxis response regulator CheB, contains REC and protein-glutamate methylesterase domains	350
2563533516	199	44.23	11	165	9	157	1.0e-38	153	COG1871	Chemotaxis receptor (MCP) glutamine deamidase CheD	164
2563533517	271	37.78	10	268	2	265	4.0e-60	225	COG1352	Methylase of chemotaxis methyl-accepting proteins	268
2563533520	110	39.56	8	97	11	101	9.0e-10	55.4	COG1366	Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)	117
2563533521	733	34.83	3	726	1	716	0.0e+00	564	COG0643	Chemotaxis protein histidine kinase CheA	716
2563533522	559	33.74	134	497	3	408	1.0e-41	164	COG0840	Methyl-accepting chemotaxis protein	408
2563533523	188	33.13	7	172	4	165	2.0e-30	125	COG0835	Chemotaxis signal transduction protein	165
2563533524	627	34.47	284	624	29	408	8.0e-38	152	COG0840	Methyl-accepting chemotaxis protein	408
2563533525	938	40.62	599	893	88	407	2.0e-53	204	COG0840	Methyl-accepting chemotaxis protein	408
2563533526	458	40.72	35	456	1	447	9.0e-125	440	COG1797	Cobyrinic acid a,c-diamide synthase	451
2563533527	374	29.57	7	371	1	323	3.0e-54	205	COG0523	GTPase, G3E family	323
2563533529	515	45.93	1	243	1	245	2.0e-80	294	COG1010	Precorrin-3B methylase	249
2563533530	254	26.45	12	253	4	241	2.0e-22	99.7	COG2073	Cobalamin biosynthesis protein CbiG	298
2563533531	259	53.6	1	249	3	251	7.0e-93	333	COG2875	Precorrin-4 methylase	254
2563533532	244	29.41	4	240	1	233	1.0e-46	180	COG2243	Precorrin-2 methylase	234
2563533533	377	40.98	16	377	7	361	2.0e-86	313	COG1903	Cobalamin biosynthesis protein CbiD	367
2563533534	528	43.28	312	512	8	206	5.0e-53	202	COG2082	Precorrin isomerase	210
2563533535	239	34.22	1	224	1	210	1.0e-48	186	COG2241	Precorrin-6B methylase 1	210
2563533536	641	47.27	4	417	11	423	4.0e-110	392	COG1239	Mg-chelatase subunit ChlI	423
2563533538	100	41.94	37	98	1	62	5.0e-14	69.2	COG3411	(2Fe-2S) ferredoxin	64
2563533539	225	45.29	7	223	4	226	2.0e-49	188	COG5446	Uncharacterized membrane protein, predicted cobalt tansporter CbtA	233
2563533541	542	33.56	3	433	7	428	5.0e-55	209	COG0025	NhaP-type Na+/H+ or K+/H+ antiporter	429
2563533544	308	35.42	5	306	6	313	9.0e-62	230	COG1665	Predicted nucleotidyltransferase	315
2563533545	220	35.48	7	220	2	218	2.0e-36	146	COG0637	Beta-phosphoglucomutase or related phosphatase, HAD superfamily	221
2563533546	320	34.92	8	319	2	312	3.0e-67	249	COG1907	Predicted archaeal sugar kinase	312
2563533547	362	25.46	1	361	11	378	2.0e-31	129	COG2232	Predicted ATP-dependent carboligase, ATP-grasp superfamily	389
2563533548	327	43.48	6	326	2	313	1.0e-84	306	COG3252	Methenyltetrahydromethanopterin cyclohydrolase	314
2563533549	301	33.33	59	287	80	309	5.0e-33	135	COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	318
2563533550	282	24.83	1	281	2	287	1.0e-20	93.9	COG1767	Triphosphoribosyl-dephospho-CoA synthetase	288
2563533551	187	54.09	27	185	5	163	9.0e-47	179	COG1795	Formaldehyde-activating enzyme nesessary for methanogenesis	170
2563533552	235	28.07	1	217	1	215	2.0e-25	109	COG1411	Uncharacterized protein related to proFAR isomerase (HisA)	229
2563533553	392	22.99	1	370	1	282	9.0e-19	88.1	COG1821	Predicted ATP-dependent carboligase, ATP-grasp superfamily	307
2563533554	352	29.71	1	346	1	329	1.0e-48	187	COG1548	Uncharacterized protein, hydantoinase/oxoprolinase family	330
2563533555	184	28.35	9	135	2	123	2.0e-09	55.7	COG1846	DNA-binding transcriptional regulator, MarR family	126
2563533556	369	42.2	186	358	14	179	2.0e-41	163	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	181
2563533557	463	55.04	1	461	1	463	0.0e+00	551	COG1282	NAD/NADP transhydrogenase beta subunit	463
2563533558	517	56.06	2	372	1	356	4.0e-120	425	COG3288	NAD/NADP transhydrogenase alpha subunit	356
2563533559	1453	23.67	689	1330	18	660	2.0e-36	149	COG3209	Uncharacterized conserved protein RhaS, contains 28 RHS repeats	796
2563533562	297	18.71	1	139	1	136	3.0e-10	59.5	COG1943	REP element-mobilizing transposase RayT	136
2563533564	395	38.83	28	314	40	321	4.0e-67	248	COG1686	D-alanyl-D-alanine carboxypeptidase	389
2563533565	359	26.62	53	352	30	305	2.0e-26	113	COG5309	Exo-beta-1,3-glucanase,  GH17 family	305
2563533571	192	35.67	18	188	11	180	3.0e-13	68.7	COG3247	Uncharacterized membrane protein HdeD, DUF308 family	185
2563533573	164	39.22	2	154	1	138	6.0e-33	133	COG0394	Protein-tyrosine-phosphatase	139
2563533574	239	28.82	14	239	11	235	1.0e-31	130	COG0412	Dienelactone hydrolase	236
2563533575	878	57.3	1	838	1	800	0.0e+00	1049	COG0188	DNA gyrase/topoisomerase IV, subunit A	804
2563533576	359	55.92	1	359	3	364	0.0e+00	461	COG1932	Phosphoserine aminotransferase	365
2563533577	361	46.93	90	361	1	277	3.0e-90	325	COG0077	Prephenate dehydratase	279
2563533578	369	45.83	14	369	5	354	6.0e-97	347	COG0079	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	356
2563533579	292	37.28	1	285	2	279	5.0e-66	244	COG0287	Prephenate dehydrogenase	279
2563533580	453	43.98	23	445	7	425	3.0e-116	412	COG0128	5-enolpyruvylshikimate-3-phosphate synthase	428
2563533581	218	50.46	4	218	5	218	7.0e-67	247	COG0283	Cytidylate kinase	222
2563533582	553	58.33	1	527	1	519	0.0e+00	573	COG0539	Ribosomal protein S1	541
2563533583	101	51.06	1	94	2	94	2.0e-27	114	COG0776	Bacterial nucleoid DNA-binding protein	94
2563533584	199	22.7	41	192	6	160	2.0e-04	38.8	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	161
2563533585	374	27.17	34	371	53	398	6.0e-59	221	COG2133	Glucose/arabinose dehydrogenase, beta-propeller fold	399
2563533586	291	32.78	1	289	8	295	4.0e-42	165	COG0501	Zn-dependent protease with chaperone function	302
2563533588	469	49.56	1	454	1	454	0.0e+00	479	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2563533590	254	27.74	1	254	7	278	2.0e-21	96.3	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2563533591	293	61.38	2	290	1	287	4.0e-119	421	COG1210	UTP-glucose-1-phosphate uridylyltransferase	291
2563533593	561	27.43	20	530	20	514	7.0e-68	252	COG0659	Sulfate permease or related transporter, MFS superfamily	554
2563533594	708	33.06	60	535	23	481	1.0e-64	241	COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	504
2563533595	314	37.29	6	306	10	306	9.0e-42	164	COG0650	Formate hydrogenlyase subunit 4	309
2563533597	225	25.73	16	220	11	216	2.0e-15	76.5	COG4237	Hydrogenase-4 membrane subunit HyfE	218
2563533598	487	32.43	59	427	68	424	7.0e-49	188	COG0651	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	504
2563533599	524	40.66	164	524	5	367	4.0e-85	309	COG3261	Ni,Fe-hydrogenase III large subunit	382
2563533600	171	52.24	37	170	1	134	1.0e-44	172	COG3260	Ni,Fe-hydrogenase III small subunit	148
2563533603	159	50.32	1	157	1	156	1.0e-40	159	COG2193	Bacterioferritin (cytochrome b1)	157
2563533604	155	59.35	1	155	1	154	7.0e-47	179	COG2193	Bacterioferritin (cytochrome b1)	157
2563533605	66	43.64	1	55	1	55	4.0e-07	46.4	COG2906	Bacterioferritin-associated ferredoxin	63
2563533606	634	23.1	40	633	11	663	3.0e-35	143	COG0021	Transketolase	663
2563533608	239	43.75	4	239	3	237	9.0e-50	190	COG2859	Uncharacterized protein	237
2563533609	146	46.67	12	131	2	121	1.0e-27	115	COG1662	Transposase and inactivated derivatives, IS1 family	121
2563533611	785	25.98	48	782	9	724	4.0e-91	329	COG1529	CO or xanthine dehydrogenase, Mo-binding subunit	731
2563533612	155	50.65	1	153	3	156	2.0e-56	211	COG2080	Aerobic-type carbon monoxide dehydrogenase, small subunit, CoxS/CutS family	156
2563533613	282	38.35	3	257	1	265	1.0e-39	157	COG1975	Xanthine and CO dehydrogenase maturation factor, XdhC/CoxF family	278
2563533614	197	38.42	1	188	3	191	5.0e-33	134	COG2068	CTP:molybdopterin cytidylyltransferase MocA	199
2563533620	175	54.71	3	171	7	165	5.0e-55	207	COG0678	Peroxiredoxin	165
2563533621	449	39.02	5	446	4	454	6.0e-123	434	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2563533623	550	41.35	13	541	2	500	3.0e-113	402	COG0696	Phosphoglycerate mutase (BPG-independent, AlkP superfamily)	509
2563533626	1442	36.79	1	866	3	808	0.0e+00	698	COG1201	Lhr-like helicase	814
2563533628	168	67.47	1	166	26	191	2.0e-68	251	COG3812	Uncharacterized protein	193
2563533629	125	25.74	8	122	3	138	9.0e-08	49.4	COG0346	Catechol 2,3-dioxygenase or other lactoylglutathione lyase family enzyme	138
2563533631	405	19.86	4	405	19	438	5.0e-12	66	COG2271	Sugar phosphate permease	448
2563533635	307	26.69	7	302	1	292	8.0e-31	127	COG0583	DNA-binding transcriptional regulator, LysR family	297
2563533641	99	54.08	1	98	6	103	1.0e-29	120	COG3492	Uncharacterized protein	104
2563533643	178	48.88	1	178	1	178	5.0e-46	177	COG2917	Intracellular septation protein A	180
2563533644	100	55.1	1	98	1	92	1.0e-23	101	COG2350	Uncharacterized conserved protein YciI, contains a putative active-site phosphohistidine	92
2563533645	92	48.84	1	86	3	86	5.0e-18	82.7	COG0271	Stress-induced morphogen (activity unknown)	90
2563533647	581	40.12	41	539	3	471	1.0e-102	367	COG0608	Single-stranded DNA-specific exonuclease, DHH superfamily, may be involved in archaeal DNA replication intiation	491
2563533648	359	45.6	7	357	51	410	2.0e-97	349	COG0498	Threonine synthase	411
2563533649	436	50.15	1	324	1	333	2.0e-101	362	COG0460	Homoserine dehydrogenase	333
2563533650	394	42.42	8	392	5	393	2.0e-106	379	COG0436	Aspartate/methionine/tyrosine aminotransferase	393
2563533651	256	57.94	2	253	1	243	7.0e-94	337	COG1212	CMP-2-keto-3-deoxyoctulosonic acid synthetase	247
2563533652	64	63.16	2	58	1	57	2.0e-15	73.7	COG2835	Uncharacterized conserved protein YbaR, Trm112 family	60
2563533654	250	34.65	5	250	9	257	6.0e-39	154	COG3568	Metal-dependent hydrolase, endonuclease/exonuclease/phosphatase family	259
2563533655	196	26.71	7	163	11	171	1.0e-07	49.6	COG0558	Phosphatidylglycerophosphate synthase	192
2563533656	605	42.02	107	601	14	500	0.0e+00	489	COG2804	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB	500
2563533657	119	47.11	1	119	1	120	1.0e-24	104	COG3152	Uncharacterized membrane protein YhaH, DUF805 family	125
2563533660	688	15.76	16	688	36	768	1.0e-12	69.2	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2563533661	607	35.46	24	606	22	607	2.0e-127	450	COG4206	Outer membrane cobalamin receptor protein	608
2563533663	117	46.67	1	105	1	105	9.0e-33	131	COG0799	Ribosomal silencing factor RsfS, regulates association of 30S and 50S subunits	115
2563533664	211	37.26	1	210	4	197	2.0e-42	165	COG1057	Nicotinic acid mononucleotide adenylyltransferase	197
2563533665	418	58.17	3	417	1	416	0.0e+00	592	COG0014	Gamma-glutamyl phosphate reductase	417
2563533668	181	22.58	9	173	19	200	2.0e-06	46.1	COG3218	ABC-type uncharacterized transport system, auxiliary component	205
2563533669	304	21.28	1	285	1	288	3.0e-20	92.8	COG1463	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, periplasmic component MlaD	359
2563533670	278	46.43	18	269	8	253	4.0e-78	284	COG1127	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, ATPase component MlaF	263
2563533671	379	41.96	125	377	12	266	3.0e-56	212	COG0767	ABC-type transporter Mla maintaining outer membrane lipid asymmetry, permease component MlaE	267
2563533672	264	46.77	1	263	2	263	1.0e-70	259	COG2833	Uncharacterized conserved protein, contains ferritin-like DUF455 domain	268
2563533674	490	39.39	1	490	3	460	4.0e-110	391	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	464
2563533697	317	32.57	18	311	17	286	3.0e-43	169	COG4974	Site-specific recombinase XerD	300
2563533699	781	48.46	6	622	5	599	0.0e+00	643	COG0370	Fe2+ transport system protein B	653
2563533700	77	42.47	3	75	1	72	8.0e-12	62.1	COG1918	Fe2+ transport system protein FeoA	75
2563533701	98	25	1	98	1	99	9.0e-08	48.7	COG2963	Transposase and inactivated derivatives	116
2563533702	295	33.87	38	285	1	229	1.0e-22	100	COG2801	Transposase InsO and inactivated derivatives	232
2563533703	104	28.04	5	104	21	127	2.0e-06	43.8	COG2916	DNA-binding protein H-NS	128
2563533705	942	57.13	5	935	1	904	0.0e+00	1275	COG0567	2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes	906
2563533706	422	44.93	1	421	1	404	1.0e-108	387	COG0508	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide acyltransferase (E2) component	404
2563533707	475	42.12	7	468	3	454	9.0e-126	443	COG1249	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component or related enzyme	454
2563533708	314	35.11	1	293	1	318	7.0e-66	244	COG0189	Glutathione synthase/RimK-type ligase, ATP-grasp superfamily	318
2563533709	56	47.17	4	56	1	53	3.0e-12	63.7	COG1773	Rubredoxin	55
2563533711	391	37.6	10	390	14	396	1.0e-63	237	COG3213	Uncharacterized protein involved in response to NO	396
2563533714	138	25.81	1	122	2	119	1.0e-06	45.5	COG1487	Predicted nucleic acid-binding protein, contains PIN domain	133
2563533715	88	34.09	1	88	1	87	2.0e-13	67.2	COG2026	mRNA-degrading endonuclease RelE, toxin component of the RelBE toxin-antitoxin system	90
2563533718	333	45.48	1	314	1	315	3.0e-92	332	COG1663	Tetraacyldisaccharide-1-P 4'-kinase	336
2563533719	143	27.66	1	138	1	132	1.0e-19	88.7	COG0848	Biopolymer transport protein ExbD	137
2563533720	204	30.24	1	204	12	216	6.0e-36	143	COG0811	Biopolymer transport protein ExbB/TolQ	216
2563533722	362	59.02	2	360	1	365	0.0e+00	532	COG0082	Chorismate synthase	369
2563533723	310	36.81	14	297	2	275	3.0e-49	189	COG2890	Methylase of polypeptide chain release factors	280
2563533724	293	26.07	35	282	23	277	8.0e-32	131	COG1639	HD-like signal output (HDOD) domain, no enzymatic activity	289
2563533726	342	30.63	3	113	1	108	3.0e-17	82.9	COG0789	DNA-binding transcriptional regulator, MerR family	124
2563533727	528	67.81	4	527	3	527	0.0e+00	863	COG4108	Peptide chain release factor RF-3	528
2563533730	313	39.09	1	298	1	304	2.0e-68	252	COG0039	Malate/lactate dehydrogenase	313
2563533731	278	24.91	6	270	2	226	2.0e-22	99.3	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2563533732	310	44.23	1	306	2	310	2.0e-83	302	COG0123	Acetoin utilization deacetylase AcuC or a related deacetylase	340
2563533733	547	25.48	215	527	20	309	5.0e-29	122	COG2206	HD-GYP domain, c-di-GMP phosphodiesterase class II (or its inactivated variant)	344
2563533734	745	25.88	2	439	8	392	1.0e-37	151	COG4252	Extracellular (periplasmic) sensor domain CHASE2 (specificity unknown)	400
2563533737	541	22.84	32	541	57	554	7.0e-50	192	COG2831	Hemolysin activation/secretion protein	554
2563533738	760	33.22	477	759	78	365	1.0e-44	175	COG2208	Serine phosphatase RsbU, regulator of sigma subunit	367
2563533740	168	45	8	164	1	159	2.0e-30	125	COG1267	Phosphatidylglycerophosphatase A	160
2563533741	311	46.08	1	310	1	317	4.0e-83	301	COG0611	Thiamine monophosphate kinase	317
2563533742	144	44.68	4	137	9	149	8.0e-30	122	COG0781	Transcription termination factor NusB	151
2563533743	158	58	4	153	1	150	3.0e-50	190	COG0054	6,7-dimethyl-8-ribityllumazine synthase (Riboflavin synthase beta chain)	152
2563533744	367	58.71	1	201	3	202	4.0e-80	292	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase	203
2563533745	218	53.14	1	206	1	204	6.0e-67	247	COG0307	Riboflavin synthase alpha chain	204
2563533746	361	47	148	361	3	217	6.0e-59	221	COG1985	Pyrimidine reductase, riboflavin biosynthesis	218
2563533747	184	57.52	1	153	1	153	4.0e-52	197	COG1327	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains	156
2563533749	85	51.25	2	79	1	80	1.0e-18	84.6	COG0695	Glutaredoxin	80
2563533750	393	47.69	7	393	4	392	0.0e+00	461	COG0626	Cystathionine beta-lyase/cystathionine gamma-synthase	396
2563533751	502	52.25	1	483	4	470	0.0e+00	621	COG0034	Glutamine phosphoribosylpyrophosphate amidotransferase	470
2563533752	163	30.49	1	163	1	164	5.0e-18	84.1	COG1286	Uncharacterized membrane protein, required for colicin V production	182
2563533754	423	42.23	1	423	1	424	2.0e-114	406	COG0285	Folylpolyglutamate synthase/Dihydropteroate synthase	427
2563533755	320	59.52	1	294	1	294	2.0e-120	425	COG0777	Acetyl-CoA carboxylase beta subunit	294
2563533756	267	46.44	1	267	1	265	7.0e-80	290	COG0159	Tryptophan synthase alpha chain	265
2563533757	400	72.08	6	399	1	393	0.0e+00	713	COG0133	Tryptophan synthase beta chain	396
2563533758	210	43.06	2	205	1	208	4.0e-56	211	COG0135	Phosphoribosylanthranilate isomerase	208
2563533759	213	33.33	52	192	14	154	4.0e-16	78.4	COG4244	Uncharacterized membrane protein	160
2563533760	267	51.54	1	260	1	260	7.0e-89	320	COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA	266
2563533762	444	36.95	16	438	5	432	5.0e-102	365	COG2265	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family	432
2563533765	1640	35.33	1314	1636	108	435	5.0e-64	240	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	435
2563533766	771	17.59	6	749	37	757	3.0e-27	117	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2563533767	499	22.3	26	460	21	438	3.0e-30	126	COG1538	Outer membrane protein TolC	457
2563533768	713	36.87	26	710	17	678	0.0e+00	578	COG2274	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	709
2563533770	946	28.33	118	472	59	418	2.0e-04	42.3	COG2931	Ca2+-binding protein, RTX toxin-related	510
2563533776	396	21.63	1	395	1	401	1.0e-23	104	COG1819	UDP:flavonoid glycosyltransferase YjiC, YdhE family	406
2563533777	445	19.51	36	427	21	346	3.0e-10	60.4	COG1566	Multidrug resistance efflux pump	352
2563533779	295	33.87	38	285	1	229	9.0e-23	100	COG2801	Transposase InsO and inactivated derivatives	232
2563533780	98	26	1	98	1	99	5.0e-08	49.5	COG2963	Transposase and inactivated derivatives	116
2563533787	167	20.15	1	134	1	130	1.0e-10	59.5	COG1943	REP element-mobilizing transposase RayT	136
2563533789	299	50	6	294	2	300	4.0e-103	367	COG0031	Cysteine synthase	300
2563533790	228	29.44	1	214	5	203	4.0e-37	148	COG0560	Phosphoserine phosphatase	212
2563533791	182	21.15	2	151	4	150	2.0e-11	62.7	COG0494	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	161
2563533794	652	30.69	55	650	26	666	2.0e-95	343	COG0272	NAD-dependent DNA ligase	667
2563533797	1177	34.71	1	1171	1	1159	0.0e+00	575	COG1196	Chromosome segregation ATPase	1163
2563533798	129	45.69	5	120	24	139	1.0e-33	135	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF, C-terminal domain, T-fold superfamily	149
2563533799	94	48.19	11	91	10	92	3.0e-19	86.8	COG2257	Type III secretion system substrate exporter, FlhB-like	92
2563533800	287	30.18	12	282	3	239	5.0e-50	191	COG0688	Phosphatidylserine decarboxylase	239
2563533803	96	38.3	1	93	1	94	6.0e-17	79.1	COG1669	Predicted nucleotidyltransferase	97
2563533804	105	41.67	1	96	1	93	2.0e-22	97.3	COG2361	Uncharacterized conserved protein, contains HEPN domain	117
2563533805	259	47.29	1	255	2	255	2.0e-75	275	COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	256
2563533806	116	52.14	1	116	2	117	2.0e-37	147	COG3215	Tfp pilus assembly protein PilZ	117
2563533808	223	49.28	2	209	1	208	1.0e-59	222	COG0125	Thymidylate kinase	208
2563533809	351	43.03	16	351	7	341	2.0e-97	349	COG1559	Cell division protein YceG, involved in septum cleavage	342
2563533810	283	28.42	1	278	3	283	5.0e-52	198	COG0115	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	284
2563533811	414	55.66	2	414	1	412	0.0e+00	502	COG0304	3-oxoacyl-(acyl-carrier-protein) synthase	412
2563533812	76	65.79	1	75	3	78	2.0e-10	57.2	COG0236	Acyl carrier protein	80
2563533813	242	42.23	1	239	3	250	2.0e-49	189	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	251
2563533814	318	51.31	11	315	5	310	3.0e-96	345	COG0331	Malonyl CoA-acyl carrier protein transacylase	310
2563533815	322	52.8	2	322	1	322	4.0e-114	404	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase III	323
2563533816	342	53.85	3	338	2	337	2.0e-116	412	COG0416	Fatty acid/phospholipid biosynthesis enzyme	338
2563533817	60	52.73	1	54	1	55	5.0e-12	63	COG0333	Ribosomal protein L32	57
2563533818	175	28.74	1	171	2	175	6.0e-16	77.3	COG1399	Uncharacterized metal-binding protein YceD, DUF177 family	176
2563533820	281	40.79	6	281	4	271	3.0e-49	188	COG1512	Uncharacterized membrane protein YgcG, contains a TPM-fold domain	271
2563533821	201	47.85	5	190	8	185	3.0e-56	211	COG1704	Uncharacterized conserved protein	185
2563533822	708	47.59	9	704	6	702	0.0e+00	634	COG3808	Na+ or H+-translocating membrane pyrophosphatase	703
2563533824	325	22.02	1	325	4	311	1.0e-37	150	COG2378	Predicted DNA-binding transcriptional regulator YafY, contains an HTH and WYL domains	311
2563533825	905	20.62	110	769	17	623	2.0e-61	231	COG1203	CRISPR/Cas system-associated endonuclease/helicase Cas3	733
2563533832	108	32.99	5	101	4	96	5.0e-08	49.7	COG3668	Plasmid stabilization system protein ParE	98
2563533833	303	20.74	10	303	1	321	2.0e-43	170	COG1518	CRISPR/Cas system-associated endonuclease Cas1	327
2563533835	334	43.9	14	321	33	358	1.0e-81	296	COG1858	Cytochrome c peroxidase	364
2563533837	499	40.12	9	488	5	488	2.0e-116	413	COG0248	Exopolyphosphatase/pppGpp-phosphohydrolase	492
2563533838	313	36.54	1	300	2	291	3.0e-71	262	COG1131	ABC-type multidrug transport system, ATPase component	293
2563533839	254	24.11	26	248	43	254	8.0e-08	51.3	COG1682	ABC-type polysaccharide/polyol phosphate export permease	263
2563533840	200	44.38	27	193	34	198	7.0e-42	163	COG3179	Predicted chitinase	206
2563533842	267	29.39	8	267	1	270	1.0e-33	137	COG1409	3',5'-cyclic AMP phosphodiesterase CpdA	301
2563533843	438	39.26	22	286	1	264	7.0e-63	235	COG0548	Acetylglutamate kinase	265
2563533844	86	51.19	1	84	1	84	6.0e-22	95.7	COG4115	Toxin component of the Txe-Axe toxin-antitoxin module, Txe/YoeB family	84
2563533846	562	53.13	10	559	13	571	0.0e+00	709	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	575
2563533847	223	22.52	3	217	6	200	5.0e-14	71.5	COG3103	Uncharacterized conserved protein YgiM, contains N-terminal SH3 domain, DUF1202 family	205
