gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2563533307	421	78.8	1	416	1	416	0.0e+00	653.3	KO:K03665	GTP-binding protein HflX		Yes
2563533308	399	74	1	399	1	394	0.0e+00	592	KO:K04088	membrane protease subunit HflK [EC:3.4.-.-]	EC:3.4.-	Yes
2563533309	284	75.8	1	284	1	285	0.0e+00	439.5	KO:K04087	membrane protease subunit HflC [EC:3.4.-.-]	EC:3.4.-	Yes
2563533310	411	72.5	13	408	1	396	0.0e+00	585.1	KO:K02502	ATP phosphoribosyltransferase regulatory subunit		Yes
2563533311	430	80.2	1	429	1	429	0.0e+00	718	KO:K01939	adenylosuccinate synthase [EC:6.3.4.4]	EC:6.3.4.4	Yes
2563533315	143	61.7	1	141	9	148	0.0e+00	189.9	KO:K07480	insertion element IS1 protein InsB		Yes
2563533318	108	77	4	103	14	113	9.0e-38	157.9	KO:K09131	hypothetical protein		Yes
2563533321	302	60.4	4	298	3	299	0.0e+00	364	KO:K02557	chemotaxis protein MotB		Yes
2563533322	282	62.1	1	282	1	282	0.0e+00	358.2	KO:K02556	chemotaxis protein MotA		Yes
2563533326	306	72.5	1	305	1	305	0.0e+00	450.7	KO:K14540	ribosome biogenesis GTPase A		Yes
2563533328	200	80	5	199	6	200	0.0e+00	307	KO:K08722	5'-deoxynucleotidase [EC:3.1.3.89]	EC:3.1.3.89	Yes
2563533330	279	60.6	2	277	19	294	0.0e+00	354.4	KO:K07261	penicillin-insensitive murein endopeptidase [EC:3.4.24.-]	EC:3.4.24.-	Yes
2563533331	297	54.8	3	252	1	247	0.0e+00	293.5	KO:K04754	phospholipid-binding lipoprotein MlaA		Yes
2563533332	219	67.5	22	218	5	201	0.0e+00	268.1	KO:K03814	monofunctional biosynthetic peptidoglycan transglycosylase [EC:2.4.1.-]	EC:2.4.1.-	Yes
2563533338	209	62.2	1	209	1	209	0.0e+00	259.2	KO:K07220	hypothetical protein		Yes
2563533339	370	72.3	1	360	1	361	0.0e+00	531.6	KO:K03306	inorganic phosphate transporter, PiT family		Yes
2563533341	336	50.5	4	335	8	337	0.0e+00	336.7	KO:K00426	cytochrome d ubiquinol oxidase subunit II [EC:1.10.3.-]	EC:1.10.3.-	Yes
2563533342	468	63	1	446	1	445	0.0e+00	591.7	KO:K00425	cytochrome d ubiquinol oxidase subunit I [EC:1.10.3.-]	EC:1.10.3.-	Yes
2563533343	549	44.9	29	549	9	526	0.0e+00	449.5	KO:K03446	MFS transporter, DHA2 family, multidrug resistance protein		Yes
2563533346	397	54.8	15	390	37	412	0.0e+00	409.8	KO:K03543	membrane fusion protein, multidrug efflux system		Yes
2563533348	151	63.4	2	146	3	147	0.0e+00	197.2	KO:K15977	putative oxidoreductase		Yes
2563533349	286	55.6	6	284	3	281	0.0e+00	323.2	KO:K06911			Yes
2563533354	240	70.5	1	200	1	181	0.0e+00	279.6	KO:K09154	hypothetical protein		Yes
2563533357	303	71.6	36	303	6	273	0.0e+00	379	KO:K00796	dihydropteroate synthase [EC:2.5.1.15]	EC:2.5.1.15	Yes
2563533362	743	81.4	1	741	1	741	0.0e+00	1223.4	KO:K02621	topoisomerase IV subunit A [EC:5.99.1.-]	EC:5.99.1.-	Yes
2563533365	344	45.2	19	344	1	329	0.0e+00	277.7	KO:K06980			Yes
2563533367	322	77.3	1	322	1	322	0.0e+00	513.8	KO:K02259	cytochrome c oxidase assembly protein subunit 15		Yes
2563533368	366	67.3	1	363	1	364	0.0e+00	499.2	KO:K03548	putative permease		Yes
2563533369	471	79.8	1	471	1	470	0.0e+00	773.1	KO:K07175	PhoH-like ATPase		Yes
2563533370	156	74.2	3	153	5	155	0.0e+00	243.8	KO:K03564	peroxiredoxin Q/BCP [EC:1.11.1.15]	EC:1.11.1.15	Yes
2563533371	194	57.5	21	194	1	174	0.0e+00	199.5	KO:K03567	glycine cleavage system transcriptional repressor		Yes
2563533373	301	77.4	4	300	7	303	0.0e+00	464.9	KO:K01081	5'-nucleotidase [EC:3.1.3.5]	EC:3.1.3.5	Yes
2563533375	189	90.5	1	189	1	189	0.0e+00	350.1	KO:K02356	elongation factor P		Yes
2563533376	324	66.9	3	324	5	327	0.0e+00	430.6	KO:K04568	lysyl-tRNA synthetase, class II [EC:6.1.1.6]	EC:6.1.1.6	Yes
2563533377	793	67.7	1	793	1	760	0.0e+00	1085.5	KO:K07277	outer membrane protein insertion porin family		Yes
2563533378	166	76.5	1	166	1	166	0.0e+00	256.1	KO:K06142	outer membrane protein		Yes
2563533379	147	85	1	147	1	147	0.0e+00	253.1	KO:K02372	3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]	EC:4.2.1.59	Yes
2563533380	256	80.1	1	256	9	264	0.0e+00	428.7	KO:K00677	UDP-N-acetylglucosamine acyltransferase [EC:2.3.1.129]	EC:2.3.1.129	Yes
2563533381	203	66	14	202	1	191	0.0e+00	234.2	KO:K03470	ribonuclease HII [EC:3.1.26.4]	EC:3.1.26.4	Yes
2563533384	206	71.7	11	201	13	202	0.0e+00	266.9	KO:K07337	hypothetical protein		Yes
2563533386	502	52.3	10	501	8	507	0.0e+00	483.4	KO:K09859	hypothetical protein		Yes
2563533388	107	77.1	1	105	1	105	2.4e-43	176.4	KO:K07390	monothiol glutaredoxin		Yes
2563533389	207	80.2	1	207	1	207	0.0e+00	342.4	KO:K03683	ribonuclease T [EC:3.1.13.-]	EC:3.1.13.-	Yes
2563533390	253	66	1	252	1	260	0.0e+00	346.3	KO:K04754	phospholipid-binding lipoprotein MlaA		Yes
2563533391	343	74.3	4	341	18	355	0.0e+00	526.6	KO:K01465	dihydroorotase [EC:3.5.2.3]	EC:3.5.2.3	Yes
2563533393	596	82.2	1	596	1	596	0.0e+00	996.1	KO:K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	EC:6.1.1.12	Yes
2563533395	365	83.5	1	364	1	364	0.0e+00	637.9	KO:K03517	quinolinate synthase [EC:2.5.1.72]	EC:2.5.1.72	Yes
2563533405	338	46.3	11	331	14	327	0.0e+00	294.3	KO:K16291	L,D-transpeptidase ErfK/SrfK		Yes
2563533406	103	54.9	1	102	1	102	7.5e-26	118.2	KO:K17227	sulfur-oxidizing protein SoxZ		Yes
2563533407	156	45.5	1	154	1	147	9.9e-30	131.7	KO:K17226	sulfur-oxidizing protein SoxY		Yes
2563533408	206	66.5	2	204	1	203	0.0e+00	277.7	KO:K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	EC:2.5.1.3	Yes
2563533409	262	69.1	1	262	1	262	0.0e+00	382.1	KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.1.49	Yes
2563533409	262	69.1	1	262	1	262	0.0e+00	382.1	KO:K00941	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	EC:2.7.4.7	Yes
2563533411	628	42.7	66	627	3	529	0.0e+00	439.1	KO:K16013	ATP-binding cassette, subfamily C, bacterial CydD		Yes
2563533412	559	41.9	1	554	4	549	0.0e+00	437.2	KO:K16012	ATP-binding cassette, subfamily C, bacterial CydC		Yes
2563533415	412	66.1	24	412	11	399	0.0e+00	511.9	KO:K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	EC:2.7.13.3	Yes
2563533416	277	52.7	15	275	6	266	0.0e+00	274.6	KO:K00575	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	EC:2.1.1.80	Yes
2563533417	350	53.6	6	347	5	350	0.0e+00	363.6	KO:K03412	two-component system, chemotaxis family, response regulator CheB [EC:3.1.1.61]	EC:3.1.1.61	Yes
2563533418	182	59.5	24	171	17	164	2.2e-44	180.6	KO:K03408	purine-binding chemotaxis protein CheW		Yes
2563533419	248	53.7	1	227	1	223	0.0e+00	223.8	KO:K03496	chromosome partitioning protein		Yes
2563533420	930	43.2	96	867	199	975	0.0e+00	608.6	KO:K03406	methyl-accepting chemotaxis protein		Yes
2563533421	135	60.6	1	132	1	132	8.6e-38	158.3	KO:K03413	two-component system, chemotaxis family, response regulator CheY		Yes
2563533430	778	58	1	778	1	787	0.0e+00	851.3	KO:K03406	methyl-accepting chemotaxis protein		Yes
2563533436	379	58.6	2	379	1	379	0.0e+00	485.3	KO:K00426	cytochrome d ubiquinol oxidase subunit II [EC:1.10.3.-]	EC:1.10.3.-	Yes
2563533437	520	69.2	6	519	4	518	0.0e+00	744.6	KO:K00425	cytochrome d ubiquinol oxidase subunit I [EC:1.10.3.-]	EC:1.10.3.-	Yes
2563533438	426	83.1	1	424	1	425	0.0e+00	745	KO:K17218	sulfide:quinone oxidoreductase [EC:1.8.5.-]	EC:1.8.5.-	Yes
2563533443	138	67.2	6	136	6	136	0.0e+00	187.2	KO:K07112			Yes
2563533444	145	61.7	5	145	4	144	1.4e-44	181	KO:K07112			Yes
2563533445	141	85.1	1	141	1	141	0.0e+00	260.4	KO:K08973	putative membrane protein		Yes
2563533452	733	70.5	5	731	19	746	0.0e+00	1063.5	KO:K05349	beta-glucosidase [EC:3.2.1.21]	EC:3.2.1.21	Yes
2563533453	424	75.8	9	420	2	410	0.0e+00	619.8	KO:K02429	MFS transporter, FHS family, L-fucose permease		Yes
2563533455	484	45.2	12	476	5	463	0.0e+00	388.7	KO:K00873	pyruvate kinase [EC:2.7.1.40]	EC:2.7.1.40	Yes
2563533457	329	63	8	329	4	325	0.0e+00	411.8	KO:K00850	6-phosphofructokinase 1 [EC:2.7.1.11]	EC:2.7.1.11	Yes
2563533459	361	74.1	3	354	4	352	0.0e+00	537.7	KO:K18979	epoxyqueuosine reductase [EC:1.17.99.6]	EC:1.17.99.6	Yes
2563533460	487	60.7	2	487	4	489	0.0e+00	575.5	KO:K17759	NAD(P)H-hydrate epimerase [EC:5.1.99.6]	EC:5.1.99.6	Yes
2563533461	138	67.9	1	134	1	134	0.0e+00	192.2	KO:K06925	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE		Yes
2563533462	429	52.2	1	416	1	412	0.0e+00	427.6	KO:K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	EC:3.5.1.28	Yes
2563533463	615	76.2	1	615	1	605	0.0e+00	939.1	KO:K03572	DNA mismatch repair protein MutL		Yes
2563533464	317	68.9	1	305	1	305	0.0e+00	431.4	KO:K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]	EC:2.5.1.75	Yes
2563533465	69	94.2	1	69	1	69	1.0e-31	137.1	KO:K03704	cold shock protein (beta-ribbon, CspA family)		Yes
2563533467	312	47.9	1	312	1	289	0.0e+00	263.5	KO:K02557	chemotaxis protein MotB		Yes
2563533468	277	73.2	8	276	1	272	0.0e+00	391.3	KO:K02556	chemotaxis protein MotA		Yes
2563533469	214	75.2	1	214	1	213	0.0e+00	315.8	KO:K07689	two-component system, NarL family, invasion response regulator UvrY		Yes
2563533470	307	72	1	300	1	297	0.0e+00	434.9	KO:K10714	methylene-tetrahydromethanopterin dehydrogenase [EC:1.5.1.-]	EC:1.5.1.-	Yes
2563533471	302	79.5	1	302	1	302	0.0e+00	487.6	KO:K10714	methylene-tetrahydromethanopterin dehydrogenase [EC:1.5.1.-]	EC:1.5.1.-	Yes
2563533472	202	64.6	1	198	1	198	0.0e+00	271.9	KO:K01934	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	EC:6.3.3.2	Yes
2563533473	380	57.3	1	377	1	377	0.0e+00	456.1	KO:K13747	carboxynorspermidine decarboxylase [EC:4.1.1.96]	EC:4.1.1.96	Yes
2563533474	330	67.3	1	330	10	339	0.0e+00	444.5	KO:K00344	NADPH2:quinone reductase [EC:1.6.5.5]	EC:1.6.5.5	Yes
2563533475	780	64.4	1	768	1	777	0.0e+00	1026.2	KO:K05365	penicillin-binding protein 1B [EC:2.4.1.129 3.4.-.-]	EC:2.4.1.129	Yes
2563533475	780	64.4	1	768	1	777	0.0e+00	1026.2	KO:K05365	penicillin-binding protein 1B [EC:2.4.1.129 3.4.-.-]	EC:3.4.-	Yes
2563533476	196	66.2	2	196	15	207	0.0e+00	274.2	KO:K03634	outer membrane lipoprotein carrier protein		Yes
2563533477	435	81.9	8	432	7	431	0.0e+00	707.6	KO:K07478	putative ATPase		Yes
2563533479	143	61.7	1	141	9	148	0.0e+00	189.5	KO:K07480	insertion element IS1 protein InsB		Yes
2563533484	322	83.5	1	322	1	322	0.0e+00	563.5	KO:K01962	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2]	EC:6.4.1.2	Yes
2563533485	451	54.7	32	447	20	434	0.0e+00	452.6	KO:K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	EC:6.3.4.19	Yes
2563533486	543	84.3	1	542	1	542	0.0e+00	926.8	KO:K01937	CTP synthase [EC:6.3.4.2]	EC:6.3.4.2	Yes
2563533487	277	86.6	1	277	1	277	0.0e+00	488	KO:K01627	2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]	EC:2.5.1.55	Yes
2563533488	426	87.6	1	426	1	426	0.0e+00	735.3	KO:K01689	enolase [EC:4.2.1.11]	EC:4.2.1.11	Yes
2563533489	89	71.9	1	89	1	89	3.3e-30	132.5	KO:K05589	cell division protein FtsB		Yes
2563533490	230	75.7	1	230	1	230	0.0e+00	357.1	KO:K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]	EC:2.7.7.60	Yes
2563533491	157	86.6	1	157	1	157	0.0e+00	274.6	KO:K01770	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase [EC:4.6.1.12]	EC:4.6.1.12	Yes
2563533492	339	63.6	1	338	1	338	0.0e+00	433.3	KO:K06176	tRNA pseudouridine13 synthase [EC:5.4.99.27]	EC:5.4.99.27	Yes
2563533495	70	74.2	5	70	3	68	8.2e-24	110.9	KO:K03704	cold shock protein (beta-ribbon, CspA family)		Yes
2563533498	315	46	6	315	9	321	0.0e+00	271.6	KO:K03799	heat shock protein HtpX [EC:3.4.24.-]	EC:3.4.24.-	Yes
2563533499	215	56	5	211	2	210	0.0e+00	240.7	KO:K07323	phospholipid transport system substrate-binding protein		Yes
2563533503	214	63.6	1	214	1	213	0.0e+00	291.6	KO:K07734	transcriptional regulator		Yes
2563533514	358	73.8	1	358	3	363	0.0e+00	523.1	KO:K03412	two-component system, chemotaxis family, response regulator CheB [EC:3.1.1.61]	EC:3.1.1.61	Yes
2563533516	199	54.6	6	199	6	198	0.0e+00	211.1	KO:K03411	chemotaxis protein CheD [EC:3.5.1.44]	EC:3.5.1.44	Yes
2563533517	271	56.1	7	269	7	269	0.0e+00	300.4	KO:K00575	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	EC:2.1.1.80	Yes
2563533518	389	35.5	11	389	15	403	0.0e+00	243.4	KO:K03406	methyl-accepting chemotaxis protein		Yes
2563533519	122	75.4	1	122	1	122	0.0e+00	189.9	KO:K03413	two-component system, chemotaxis family, response regulator CheY		Yes
2563533521	733	67.3	5	721	1	724	0.0e+00	957.2	KO:K03407	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]	EC:2.7.13.3	Yes
2563533522	559	48	1	533	1	534	0.0e+00	464.5	KO:K03406	methyl-accepting chemotaxis protein		Yes
2563533523	188	67.2	1	187	1	187	0.0e+00	236.5	KO:K03408	purine-binding chemotaxis protein CheW		Yes
2563533524	627	68.8	1	626	1	626	0.0e+00	817.4	KO:K03406	methyl-accepting chemotaxis protein		Yes
2563533525	938	48.5	1	938	1	955	0.0e+00	837.8	KO:K03406	methyl-accepting chemotaxis protein		Yes
2563533526	458	60.7	29	458	7	434	0.0e+00	528.5	KO:K02224	cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]	EC:6.3.5.11	Yes
2563533526	458	60.7	29	458	7	434	0.0e+00	528.5	KO:K02224	cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]	EC:6.3.5.9	Yes
2563533527	374	60.6	7	373	17	376	0.0e+00	411.8	KO:K02234	cobalamin biosynthesis protein CobW		Yes
2563533529	515	62.4	1	509	1	510	0.0e+00	648.3	KO:K05934	precorrin-3B C17-methyltransferase [EC:2.1.1.131]	EC:2.1.1.131	Yes
2563533530	254	68.9	12	252	11	250	0.0e+00	327.8	KO:K02189	cobalt-precorrin 5A hydrolase [EC:3.7.1.12]	EC:3.7.1.12	Yes
2563533531	259	76.7	1	258	1	258	0.0e+00	399.4	KO:K05936	precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]	EC:2.1.1.133	Yes
2563533531	259	76.7	1	258	1	258	0.0e+00	399.4	KO:K05936	precorrin-4/cobalt-precorrin-4 C11-methyltransferase [EC:2.1.1.133 2.1.1.271]	EC:2.1.1.271	Yes
2563533532	244	71.2	1	243	1	242	0.0e+00	342	KO:K03394	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	EC:2.1.1.130	Yes
2563533532	244	71.2	1	243	1	242	0.0e+00	342	KO:K03394	precorrin-2/cobalt-factor-2 C20-methyltransferase [EC:2.1.1.130 2.1.1.151]	EC:2.1.1.151	Yes
2563533533	377	63.1	4	376	5	394	0.0e+00	466.5	KO:K02188	cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]	EC:2.1.1.195	Yes
2563533534	528	73.3	8	513	6	511	0.0e+00	749.2	KO:K06042	precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	EC:5.4.99.60	Yes
2563533534	528	73.3	8	513	6	511	0.0e+00	749.2	KO:K06042	precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]	EC:5.4.99.61	Yes
2563533535	239	82	1	233	1	233	0.0e+00	398.3	KO:K03399	cobalt-precorrin-7 (C5)-methyltransferase [EC:2.1.1.289]	EC:2.1.1.289	Yes
2563533536	641	65.8	7	637	7	657	0.0e+00	812.8	KO:K03404	magnesium chelatase subunit D [EC:6.6.1.1]	EC:6.6.1.1	Yes
2563533541	542	63.5	1	532	1	532	0.0e+00	672.2	KO:K03316	monovalent cation:H+ antiporter, CPA1 family		Yes
2563533544	308	57.5	1	306	1	305	0.0e+00	360.1	KO:K09717	hypothetical protein		Yes
2563533548	327	86.2	1	327	1	327	0.0e+00	576.6	KO:K01499	methenyltetrahydromethanopterin cyclohydrolase [EC:3.5.4.27]	EC:3.5.4.27	Yes
2563533550	282	62.7	1	279	1	279	0.0e+00	367.5	KO:K05966	triphosphoribosyl-dephospho-CoA synthase [EC:2.4.2.52]	EC:2.4.2.52	Yes
2563533551	187	88.8	19	187	1	169	0.0e+00	300.1	KO:K10713	5,6,7,8-tetrahydromethanopterin hydro-lyase [EC:4.2.1.147]	EC:4.2.1.147	Yes
2563533552	235	48.5	1	232	1	233	0.0e+00	220.3	KO:K01814	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	EC:5.3.1.16	Yes
2563533557	463	80.8	8	461	1	454	0.0e+00	730.3	KO:K00325	NAD(P) transhydrogenase subunit beta [EC:1.6.1.2]	EC:1.6.1.2	Yes
2563533558	517	82	1	517	1	517	0.0e+00	848.2	KO:K00324	NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2]	EC:1.6.1.2	Yes
2563533564	395	37.1	26	365	34	399	0.0e+00	234.6	KO:K01286	D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]	EC:3.4.16.4	Yes
2563533573	164	70.6	1	160	1	160	0.0e+00	241.1	KO:K01104	protein-tyrosine phosphatase [EC:3.1.3.48]	EC:3.1.3.48	Yes
2563533575	878	82.6	1	877	1	866	0.0e+00	1436.4	KO:K02469	DNA gyrase subunit A [EC:5.99.1.3]	EC:5.99.1.3	Yes
2563533576	359	77.7	1	358	1	358	0.0e+00	562.4	KO:K00831	phosphoserine aminotransferase [EC:2.6.1.52]	EC:2.6.1.52	Yes
2563533577	361	76.7	1	361	1	361	0.0e+00	560.5	KO:K14170	chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]	EC:4.2.1.51	Yes
2563533577	361	76.7	1	361	1	361	0.0e+00	560.5	KO:K14170	chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51]	EC:5.4.99.5	Yes
2563533578	369	72.6	1	368	1	368	0.0e+00	524.2	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	Yes
2563533579	292	52.7	1	292	1	288	0.0e+00	310.5	KO:K04517	prephenate dehydrogenase [EC:1.3.1.12]	EC:1.3.1.12	Yes
2563533580	453	84.3	15	448	1	434	0.0e+00	722.2	KO:K00800	3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	EC:2.5.1.19	Yes
2563533581	218	74.3	1	218	1	218	0.0e+00	328.9	KO:K00945	cytidylate kinase [EC:2.7.4.14]	EC:2.7.4.14	Yes
2563533582	553	89.7	1	553	1	553	0.0e+00	998.4	KO:K02945	small subunit ribosomal protein S1		Yes
2563533583	101	86.1	1	101	1	101	1.1e-42	174.1	KO:K05788	integration host factor subunit beta		Yes
2563533584	199	69.7	3	197	5	199	0.0e+00	290	KO:K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13]	EC:3.6.1.13	Yes
2563533585	374	53.6	3	370	5	371	0.0e+00	428.3	KO:K00100			Yes
2563533586	291	83.8	1	291	1	291	0.0e+00	492.7	KO:K03799	heat shock protein HtpX [EC:3.4.24.-]	EC:3.4.24.-	Yes
2563533588	469	69.6	2	468	5	471	0.0e+00	669.5	KO:K00382	dihydrolipoamide dehydrogenase [EC:1.8.1.4]	EC:1.8.1.4	Yes
2563533591	293	73.9	1	291	1	290	0.0e+00	429.9	KO:K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	EC:2.7.7.9	Yes
2563533594	708	56.7	58	708	98	748	0.0e+00	742.3	KO:K00540			Yes
2563533597	225	89.3	1	225	1	225	0.0e+00	390.2	KO:K12140	hydrogenase-4 component E [EC:1.-.-.-]	EC:1.-	Yes
2563533598	487	87.3	1	487	1	487	0.0e+00	870.9	KO:K12141	hydrogenase-4 component F [EC:1.-.-.-]	EC:1.-	Yes
2563533603	159	77.8	1	158	1	158	0.0e+00	249.2	KO:K03594	bacterioferritin [EC:1.16.3.1]	EC:1.16.3.1	Yes
2563533604	155	87.7	1	155	1	155	0.0e+00	287.3	KO:K03594	bacterioferritin [EC:1.16.3.1]	EC:1.16.3.1	Yes
2563533605	66	59.7	1	66	1	67	1.7e-15	83.2	KO:K02192	bacterioferritin-associated ferredoxin		Yes
2563533608	239	63.2	1	239	1	239	0.0e+00	312	KO:K09797	hypothetical protein		Yes
2563533609	146	62.1	1	140	9	148	0.0e+00	189.9	KO:K07480	insertion element IS1 protein InsB		Yes
2563533611	785	79.7	1	785	1	777	0.0e+00	1275	KO:K07303	isoquinoline 1-oxidoreductase, beta subunit [EC:1.3.99.16]	EC:1.3.99.16	Yes
2563533612	155	77	1	148	1	148	0.0e+00	250.4	KO:K07302	isoquinoline 1-oxidoreductase, alpha subunit [EC:1.3.99.16]	EC:1.3.99.16	Yes
2563533613	282	76	5	258	6	259	0.0e+00	386.3	KO:K07402	xanthine dehydrogenase accessory factor		Yes
2563533614	197	65.2	1	187	1	187	0.0e+00	246.9	KO:K07141	molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]	EC:2.7.7.76	Yes
2563533616	213	37.5	19	168	28	174	5.9e-17	89.7	KO:K06985	aspartyl protease family protein		Yes
2563533621	449	65.4	1	448	3	450	0.0e+00	603.6	KO:K00383	glutathione reductase (NADPH) [EC:1.8.1.7]	EC:1.8.1.7	Yes
2563533623	550	84.7	1	550	1	550	0.0e+00	967.2	KO:K15633	2,3-bisphosphoglycerate-independent phosphoglycerate mutase [EC:5.4.2.12]	EC:5.4.2.12	Yes
2563533625	167	48.7	2	153	4	151	2.1e-33	144.1	KO:K07226	hypothetical protein		Yes
2563533626	1442	72.4	3	1428	5	1413	0.0e+00	2028.4	KO:K03724	ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]	EC:3.6.4.-	Yes
2563533628	168	68.3	1	167	1	167	0.0e+00	235.3	KO:K09983	hypothetical protein		Yes
2563533629	125	60.5	9	122	9	122	1.3e-35	151	KO:K08234	glyoxylase I family protein		Yes
2563533632	257	51.1	26	254	25	252	0.0e+00	261.5	KO:K10946	methane/ammonia monooxygenase subunit C		Yes
2563533633	412	43.4	28	411	32	413	0.0e+00	349.7	KO:K10945	methane/ammonia monooxygenase subunit B		Yes
2563533634	250	53.4	16	247	13	244	0.0e+00	297.7	KO:K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.18.3	Yes
2563533634	250	53.4	16	247	13	244	0.0e+00	297.7	KO:K10944	methane/ammonia monooxygenase subunit A [EC:1.14.18.3 1.14.99.39]	EC:1.14.99.39	Yes
2563533641	99	70.4	1	98	1	98	4.5e-36	152.1	KO:K09948	hypothetical protein		Yes
2563533643	178	80.9	1	178	1	178	0.0e+00	314.3	KO:K06190	intracellular septation protein		Yes
2563533644	100	79	1	100	1	100	1.8e-40	166.8	KO:K09780	hypothetical protein		Yes
2563533645	92	76.1	1	88	1	88	1.1e-33	144.1	KO:K05527	BolA protein		Yes
2563533646	343	58.8	1	343	1	336	0.0e+00	375.6	KO:K03769	peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]	EC:5.2.1.8	Yes
2563533647	581	74.8	1	580	1	580	0.0e+00	884.4	KO:K07462	single-stranded-DNA-specific exonuclease [EC:3.1.-.-]	EC:3.1.-	Yes
2563533648	359	84.1	1	359	1	364	0.0e+00	619.8	KO:K01733	threonine synthase [EC:4.2.3.1]	EC:4.2.3.1	Yes
2563533649	436	87.6	1	436	1	436	0.0e+00	739.2	KO:K00003	homoserine dehydrogenase [EC:1.1.1.3]	EC:1.1.1.3	Yes
2563533650	394	89.6	1	394	1	394	0.0e+00	736.9	KO:K14261	alanine-synthesizing transaminase [EC:2.6.1.-]	EC:2.6.1.-	Yes
2563533651	256	78.6	1	252	1	252	0.0e+00	400.2	KO:K00979	3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]	EC:2.7.7.38	Yes
2563533652	64	82.5	2	64	1	63	1.3e-23	110.2	KO:K09791	hypothetical protein		Yes
2563533655	196	72.4	3	194	8	198	0.0e+00	293.9	KO:K00995	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	EC:2.7.8.5	Yes
2563533656	605	68.6	19	604	8	592	0.0e+00	835.1	KO:K02454	general secretion pathway protein E		Yes
2563533661	607	67.4	1	607	1	605	0.0e+00	863.2	KO:K16092	vitamin B12 transporter		Yes
2563533663	117	73.2	1	112	1	112	2.2e-42	173.3	KO:K09710	ribosome-associated protein		Yes
2563533664	211	60.3	1	209	1	205	0.0e+00	259.6	KO:K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	EC:2.7.7.18	Yes
2563533665	418	82.5	1	418	2	419	0.0e+00	682.6	KO:K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]	EC:1.2.1.41	Yes
2563533668	181	39.9	6	172	4	168	5.7e-29	129.4	KO:K18480	cholesterol transport system auxiliary component		Yes
2563533669	304	55.3	1	302	1	302	0.0e+00	321.6	KO:K02067	phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein		Yes
