gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2576840795	241	65.9	7	238	1	232	0.0e+00	302.4	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2576840797	804	43.7	44	804	29	767	0.0e+00	636.3	KO:K02014	iron complex outermembrane recepter protein		Yes
2576840798	823	38.6	46	823	30	774	0.0e+00	550.1	KO:K02014	iron complex outermembrane recepter protein		Yes
2576840799	362	75.5	1	355	1	355	0.0e+00	538.1	KO:K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]	EC:2.5.1.54	Yes
2576840800	325	88.6	1	324	1	324	0.0e+00	567.4	KO:K03149	thiazole synthase [EC:2.8.1.10]	EC:2.8.1.10	Yes
2576840801	229	70.6	8	228	9	228	0.0e+00	337.8	KO:K03439	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	EC:2.1.1.33	Yes
2576840803	214	72.4	1	214	1	212	0.0e+00	301.2	KO:K00762	orotate phosphoribosyltransferase [EC:2.4.2.10]	EC:2.4.2.10	Yes
2576840804	379	67.5	1	376	6	381	0.0e+00	518.8	KO:K02495	oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22]	EC:1.3.99.22	Yes
2576840805	219	73.1	1	219	1	219	0.0e+00	324.3	KO:K02483	two-component system, OmpR family, response regulator		Yes
2576840806	533	51.9	68	527	21	472	0.0e+00	447.6	KO:K07645	two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]	EC:2.7.13.3	Yes
2576840807	142	68.5	1	142	1	139	0.0e+00	193.4	KO:K02655	type IV pilus assembly protein PilE		Yes
2576840808	1495	79.5	1	1495	1	1496	0.0e+00	2466	KO:K02674	type IV pilus assembly protein PilY1		Yes
2576840809	167	65	9	167	13	172	0.0e+00	209.1	KO:K02673	type IV pilus assembly protein PilX		Yes
2576840810	348	61	4	347	6	345	0.0e+00	431.4	KO:K02672	type IV pilus assembly protein PilW		Yes
2576840811	162	58.9	4	160	12	163	1.5e-44	180.6	KO:K02671	type IV pilus assembly protein PilV		Yes
2576840812	175	50.8	1	175	1	191	0.0e+00	199.1	KO:K08084	type IV fimbrial biogenesis protein FimT		Yes
2576840814	223	87.8	1	222	1	222	0.0e+00	397.5	KO:K01783	ribulose-phosphate 3-epimerase [EC:5.1.3.1]	EC:5.1.3.1	Yes
2576840816	209	85	17	209	4	196	0.0e+00	352.4	KO:K01658	anthranilate synthase component II [EC:4.1.3.27]	EC:4.1.3.27	Yes
2576840820	878	45.5	1	693	1	692	0.0e+00	527.7	KO:K03406	methyl-accepting chemotaxis protein		Yes
2576840821	243	41.6	4	237	3	238	1.2e-37	158.3	KO:K15460	tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223]	EC:2.1.1.223	Yes
2576840824	827	71.6	1	827	1	827	0.0e+00	1204.5	KO:K02004	putative ABC transport system permease protein		Yes
2576840825	230	77.3	1	228	1	229	0.0e+00	341.7	KO:K02003	putative ABC transport system ATP-binding protein		Yes
2576840826	200	67.5	1	200	1	200	0.0e+00	276.2	KO:K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]	EC:3.1.1.5	Yes
2576840826	200	67.5	1	200	1	200	0.0e+00	276.2	KO:K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]	EC:3.1.2.-	Yes
2576840831	147	53.8	1	144	1	145	1.8e-44	180.3	KO:K07340	hypothetical protein		Yes
2576840834	301	79.3	1	300	1	300	0.0e+00	476.1	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
2576840836	166	75.3	1	166	1	166	0.0e+00	251.5	KO:K06142	outer membrane protein		Yes
2576840837	161	49.4	1	152	1	156	8.1e-38	158.3	KO:K09705	hypothetical protein		Yes
2576840848	172	43.4	4	166	2	166	1.9e-29	130.6	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		Yes
2576840849	326	38.5	1	323	1	323	0.0e+00	201.1	KO:K07165	transmembrane sensor		Yes
2576840852	808	52.7	99	808	15	732	0.0e+00	738	KO:K02014	iron complex outermembrane recepter protein		Yes
2576840856	259	49.8	32	259	28	262	0.0e+00	219.9	KO:K03832	periplasmic protein TonB		Yes
2576840857	221	65.1	1	211	1	212	0.0e+00	282	KO:K03561	biopolymer transport protein ExbB		Yes
2576840858	136	72.1	1	136	1	136	0.0e+00	196.1	KO:K03559	biopolymer transport protein ExbD		Yes
2576840866	470	58.7	41	464	24	440	0.0e+00	518.8	KO:K16291	L,D-transpeptidase		Yes
2576840868	157	78.1	2	156	3	157	0.0e+00	266.9	KO:K09958	hypothetical protein		Yes
2576840869	269	72.8	1	268	1	263	0.0e+00	403.7	KO:K07090			Yes
2576840870	775	49.9	126	775	279	955	0.0e+00	595.5	KO:K03406	methyl-accepting chemotaxis protein		Yes
2576840872	258	72	1	257	1	256	0.0e+00	393.3	KO:K07008	glutamine amidotransferase		Yes
2576840873	573	77.1	10	572	6	567	0.0e+00	932.2	KO:K00381	sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]	EC:1.8.1.2	Yes
2576840874	592	65.5	1	592	1	598	0.0e+00	789.6	KO:K00380	sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]	EC:1.8.1.2	Yes
2576840877	340	60.5	16	338	9	337	0.0e+00	406.8	KO:K03734	thiamine biosynthesis lipoprotein		Yes
2576840881	369	75.9	1	369	3	371	0.0e+00	567.8	KO:K00259	alanine dehydrogenase [EC:1.4.1.1]	EC:1.4.1.1	Yes
2576840883	127	79.5	1	127	1	127	0.0e+00	226.9	KO:K07090			Yes
2576840887	685	57.6	14	683	22	656	0.0e+00	689.1	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:2.8.1.7	Yes
2576840887	685	57.6	14	683	22	656	0.0e+00	689.1	KO:K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]	EC:4.4.1.16	Yes
2576840889	311	72	8	300	9	301	0.0e+00	433.7	KO:K00640	serine O-acetyltransferase [EC:2.3.1.30]	EC:2.3.1.30	Yes
2576840890	325	86.1	1	324	1	324	0.0e+00	559.3	KO:K01738	cysteine synthase A [EC:2.5.1.47]	EC:2.5.1.47	Yes
2576840891	441	53.5	19	431	5	407	0.0e+00	439.5	KO:K06076	long-chain fatty acid transport protein		Yes
2576840892	144	61.7	1	141	2	141	9.7e-43	174.5	KO:K07112			Yes
2576840893	141	56.8	5	136	4	135	7.9e-37	154.8	KO:K07112			Yes
2576840894	275	82.9	1	245	1	245	0.0e+00	416	KO:K03118	sec-independent protein translocase protein TatC		Yes
2576840895	101	69.5	1	82	1	82	8.4e-25	114.4	KO:K03117	sec-independent protein translocase protein TatB		Yes
2576840896	69	59.4	1	68	1	69	1.1e-15	83.6	KO:K03116	sec-independent protein translocase protein TatA		Yes
2576840897	393	59.9	28	364	9	352	0.0e+00	400.2	KO:K11917	sigma-54 specific transcriptional regulator		Yes
2576840910	715	58.3	21	709	25	710	0.0e+00	793.9	KO:K04084	thiol:disulfide interchange protein DsbD [EC:1.8.1.8]	EC:1.8.1.8	Yes
2576840911	296	73.2	4	294	37	327	0.0e+00	450.3	KO:K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	EC:3.1.1.45	Yes
2576840912	321	60.7	12	321	15	334	0.0e+00	382.5	KO:K01053	gluconolactonase [EC:3.1.1.17]	EC:3.1.1.17	Yes
2576840913	912	41.1	108	911	19	809	0.0e+00	585.5	KO:K02014	iron complex outermembrane recepter protein		Yes
2576840914	138	63.4	1	134	1	132	2.0e-40	166.8	KO:K03559	biopolymer transport protein ExbD		Yes
2576840915	288	58.8	39	265	7	233	0.0e+00	256.5	KO:K03561	biopolymer transport protein ExbB		Yes
2576840916	271	45.1	51	269	40	269	0.0e+00	190.3	KO:K03832	periplasmic protein TonB		Yes
2576840921	1038	68.9	1	1027	1	1029	0.0e+00	1389.8	KO:K07789	RND superfamily, multidrug transport protein MdtC		Yes
2576840923	1041	77.3	1	1029	1	1028	0.0e+00	1527.7	KO:K07788	RND superfamily, multidrug transport protein MdtB		Yes
2576840924	421	59.9	25	405	27	412	0.0e+00	449.9	KO:K07799	putative multidrug efflux transporter MdtA		Yes
2576840929	617	83.8	1	616	1	616	0.0e+00	1044.3	KO:K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	EC:4.2.1.9	Yes
2576840941	142	54.6	1	141	1	138	5.9e-40	165.2	KO:K05919	superoxide reductase [EC:1.15.1.2]	EC:1.15.1.2	Yes
2576840944	353	72.3	5	349	4	349	0.0e+00	493	KO:K01974	RNA 3'-terminal phosphate cyclase (ATP) [EC:6.5.1.4]	EC:6.5.1.4	Yes
2576840948	463	74.8	16	447	10	441	0.0e+00	673.7	KO:K07240	chromate transporter		Yes
2576840950	300	66.1	1	298	1	298	0.0e+00	421	KO:K13634	LysR family transcriptional regulator, cys regulon transcriptional activator		Yes
2576840951	347	74.1	1	347	1	347	0.0e+00	522.3	KO:K02045	sulfate transport system ATP-binding protein [EC:3.6.3.25]	EC:3.6.3.25	Yes
2576840952	288	74.9	19	285	30	296	0.0e+00	410.6	KO:K02047	sulfate transport system permease protein		Yes
2576840953	275	73.5	1	275	1	275	0.0e+00	403.7	KO:K02046	sulfate transport system permease protein		Yes
2576840954	342	58	18	341	5	327	0.0e+00	387.1	KO:K02048	sulfate transport system substrate-binding protein		Yes
2576840955	336	69	3	336	4	337	0.0e+00	482.6	KO:K02048	sulfate transport system substrate-binding protein		Yes
2576840956	496	39.5	5	496	4	539	0.0e+00	355.9	KO:K07221	phosphate-selective porin OprO and OprP		Yes
2576840960	415	77.8	1	415	1	415	0.0e+00	670.2	KO:K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	EC:4.1.1.20	Yes
2576840961	275	75.3	1	275	1	275	0.0e+00	427.6	KO:K01778	diaminopimelate epimerase [EC:5.1.1.7]	EC:5.1.1.7	Yes
2576840962	227	71.7	8	226	9	227	0.0e+00	313.5	KO:K09921	hypothetical protein		Yes
2576840963	302	66.3	1	300	1	300	0.0e+00	396	KO:K03733	integrase/recombinase XerC		Yes
2576840966	385	70.4	23	384	1	359	0.0e+00	498.4	KO:K02346	DNA polymerase IV [EC:2.7.7.7]	EC:2.7.7.7	Yes
2576840967	191	68.8	3	175	6	178	0.0e+00	237.3	KO:K09889	ribosome-associated protein		Yes
2576840968	111	62.2	6	87	4	85	2.8e-21	102.8	KO:K02237	competence protein ComEA		Yes
2576840969	439	83	1	439	1	440	0.0e+00	731.1	KO:K00012	UDPglucose 6-dehydrogenase [EC:1.1.1.22]	EC:1.1.1.22	Yes
2576840970	710	65	1	710	1	706	0.0e+00	923.7	KO:K00951	GTP pyrophosphokinase [EC:2.7.6.5]	EC:2.7.6.5	Yes
2576840971	932	75.4	22	932	9	907	0.0e+00	1382.9	KO:K02335	DNA polymerase I [EC:2.7.7.7]	EC:2.7.7.7	Yes
2576840974	210	74.1	1	197	1	197	0.0e+00	310.8	KO:K03978	GTP-binding protein		Yes
2576840976	206	68	1	206	1	201	0.0e+00	290.4	KO:K03673	thiol:disulfide interchange protein DsbA		Yes
2576840977	512	52.8	1	509	1	508	0.0e+00	494.6	KO:K13590	diguanylate cyclase		Yes
2576840978	181	52.3	6	181	9	184	1.4e-45	184.9	KO:K09912	hypothetical protein		Yes
2576840979	609	83.6	1	609	1	609	0.0e+00	1015.4	KO:K00820	glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	Yes
2576840980	480	73.2	1	455	1	455	0.0e+00	661.4	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.3.1.157	Yes
2576840980	480	73.2	1	455	1	455	0.0e+00	661.4	KO:K04042	bifunctional UDP-N-acetylglucosamine pyrophosphorylase / Glucosamine-1-phosphate N-acetyltransferase [EC:2.7.7.23 2.3.1.157]	EC:2.7.7.23	Yes
2576840981	140	81.9	3	140	1	138	0.0e+00	229.6	KO:K02114	F-type H+-transporting ATPase subunit epsilon		Yes
2576840982	459	92.6	1	458	1	457	0.0e+00	830.5	KO:K02112	F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]	EC:3.6.3.14	Yes
2576840983	287	84.7	1	287	1	288	0.0e+00	489.6	KO:K02115	F-type H+-transporting ATPase subunit gamma		Yes
2576840984	513	91	1	513	1	513	0.0e+00	920.2	KO:K02111	F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]	EC:3.6.3.14	Yes
2576840985	176	56.2	1	176	1	176	0.0e+00	209.1	KO:K02113	F-type H+-transporting ATPase subunit delta		Yes
2576840986	157	79.6	1	157	1	157	0.0e+00	248.8	KO:K02109	F-type H+-transporting ATPase subunit b		Yes
2576840987	95	96.7	3	93	4	94	9.3e-42	170.6	KO:K02110	F-type H+-transporting ATPase subunit c		Yes
2576840988	257	91.5	1	257	1	258	0.0e+00	483	KO:K02108	F-type H+-transporting ATPase subunit a		Yes
2576840989	119	63.7	7	119	23	135	9.9e-33	141	KO:K02116	ATP synthase protein I		Yes
2576840990	287	68.9	1	286	1	281	0.0e+00	394	KO:K03497	chromosome partitioning protein, ParB family		Yes
2576840992	258	80	1	255	1	255	0.0e+00	413.3	KO:K03496	chromosome partitioning protein		Yes
2576840993	211	63.5	1	203	1	203	0.0e+00	260.8	KO:K03501	16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]	EC:2.1.1.170	Yes
2576840994	623	83.3	1	623	1	622	0.0e+00	1056.2	KO:K03495	tRNA uridine 5-carboxymethylaminomethyl modification enzyme		Yes
2576840998	893	73.3	3	881	4	877	0.0e+00	1276.5	KO:K01537	Ca2+-transporting ATPase [EC:3.6.3.8]	EC:3.6.3.8	Yes
2576840999	884	69.4	1	871	1	872	0.0e+00	1271.1	KO:K09118	hypothetical protein		Yes
2576841002	128	82.6	8	128	7	127	0.0e+00	203.8	KO:K06886	hemoglobin		Yes
2576841004	263	43.3	4	261	4	263	0.0e+00	201.4	KO:K07140			Yes
2576841007	124	83.9	1	124	1	124	0.0e+00	209.9	KO:K06886	hemoglobin		Yes
2576841008	151	81.1	1	148	1	148	0.0e+00	242.3	KO:K13771	Rrf2 family transcriptional regulator, nitric oxide-sensitive transcriptional repressor		Yes
2576841012	531	60.6	1	530	1	530	0.0e+00	656.8	KO:K03446	MFS transporter, DHA2 family, multidrug resistance protein B		Yes
2576841014	408	57.1	2	383	25	406	0.0e+00	452.2	KO:K03543	multidrug resistance protein A		Yes
2576841017	322	52.6	1	308	1	308	0.0e+00	320.1	KO:K02204	homoserine kinase type II [EC:2.7.1.39]	EC:2.7.1.39	Yes
2576841021	293	71.8	3	289	5	291	0.0e+00	438	KO:K06223	DNA adenine methylase [EC:2.1.1.72]	EC:2.1.1.72	Yes
2576841024	95	60.4	1	91	1	91	4.7e-25	115.2	KO:K07062			Yes
2576841026	233	65.6	6	229	6	229	0.0e+00	299.3	KO:K07667	two-component system, OmpR family, KDP operon response regulator KdpE		Yes
2576841027	914	66.7	5	909	5	905	0.0e+00	1181	KO:K07646	two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]	EC:2.7.13.3	Yes
2576841028	191	65.8	1	187	1	187	0.0e+00	250.4	KO:K01548	K+-transporting ATPase ATPase C chain [EC:3.6.3.12]	EC:3.6.3.12	Yes
2576841029	689	78.6	1	687	1	687	0.0e+00	1045.8	KO:K01547	K+-transporting ATPase ATPase B chain [EC:3.6.3.12]	EC:3.6.3.12	Yes
2576841030	580	70.1	1	576	1	591	0.0e+00	826.2	KO:K01546	K+-transporting ATPase ATPase A chain [EC:3.6.3.12]	EC:3.6.3.12	Yes
2576841031	329	70.7	6	329	6	329	0.0e+00	472.6	KO:K03284	magnesium transporter		Yes
2576841041	394	71.7	1	389	3	391	0.0e+00	589.3	KO:K01451	hippurate hydrolase [EC:3.5.1.32]	EC:3.5.1.32	Yes
2576841044	835	74.4	1	832	1	831	0.0e+00	1288.5	KO:K00688	starch phosphorylase [EC:2.4.1.1]	EC:2.4.1.1	Yes
2576841049	426	79.6	1	426	1	426	0.0e+00	689.1	KO:K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	EC:5.4.3.8	Yes
2576841050	440	74.4	1	440	1	441	0.0e+00	650.6	KO:K09760	DNA recombination protein RmuC		Yes
2576841051	166	85.7	1	161	1	161	0.0e+00	270	KO:K01588	5-(carboxyamino)imidazole ribonucleotide mutase [EC:5.4.99.18]	EC:5.4.99.18	Yes
2576841052	364	69	1	364	1	364	0.0e+00	493.8	KO:K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	EC:6.3.4.18	Yes
2576841055	98	60.8	1	97	1	97	4.7e-28	125.2	KO:K09803	hypothetical protein		Yes
2576841057	509	68.9	1	500	1	501	0.0e+00	690.3	KO:K00342	NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]	EC:1.6.5.3	Yes
2576841058	532	70.6	8	503	7	501	0.0e+00	713	KO:K00342	NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]	EC:1.6.5.3	Yes
2576841059	533	50.2	7	532	5	512	0.0e+00	502.3	KO:K05903	NADH dehydrogenase (quinone) [EC:1.6.99.5]	EC:1.6.99.5	Yes
2576841060	1095	59.1	9	1089	9	1085	0.0e+00	1328.5	KO:K09822	hypothetical protein		Yes
2576841061	496	77.6	1	495	1	489	0.0e+00	762.7	KO:K00342	NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]	EC:1.6.5.3	Yes
2576841066	240	87.8	1	238	1	238	0.0e+00	422.2	KO:K00989	ribonuclease PH [EC:2.7.7.56]	EC:2.7.7.56	Yes
2576841067	203	75.4	7	197	7	197	0.0e+00	296.2	KO:K02428	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	EC:3.6.1.66	Yes
2576841072	396	69.8	1	396	1	404	0.0e+00	569.7	KO:K00428	cytochrome c peroxidase [EC:1.11.1.5]	EC:1.11.1.5	Yes
2576841075	481	82.1	1	481	1	481	0.0e+00	803.5	KO:K00033	6-phosphogluconate dehydrogenase [EC:1.1.1.44]	EC:1.1.1.44	Yes
2576841076	495	77.7	1	493	1	493	0.0e+00	806.6	KO:K00036	glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49]	EC:1.1.1.49	Yes
2576841077	227	67.4	7	224	6	223	0.0e+00	310.1	KO:K01057	6-phosphogluconolactonase [EC:3.1.1.31]	EC:3.1.1.31	Yes
2576841078	204	74	1	204	1	204	0.0e+00	298.1	KO:K00942	guanylate kinase [EC:2.7.4.8]	EC:2.7.4.8	Yes
2576841080	1020	78.7	1	1018	1	1018	0.0e+00	1566.2	KO:K15726	cobalt-zinc-cadmium resistance protein CzcA		Yes
2576841081	378	45.8	35	378	48	391	0.0e+00	303.5	KO:K15727	cobalt-zinc-cadmium resistance protein CzcB		Yes
2576841084	431	73.1	16	428	41	452	0.0e+00	583.6	KO:K15725	cobalt-zinc-cadmium resistance protein CzcC		Yes
2576841085	389	70.9	10	389	8	384	0.0e+00	521.9	KO:K15727	cobalt-zinc-cadmium resistance protein CzcB		Yes
2576841086	1022	77.6	1	1018	1	1019	0.0e+00	1563.5	KO:K15726	cobalt-zinc-cadmium resistance protein CzcA		Yes
2576841087	108	69.9	1	103	1	102	1.5e-35	150.2	KO:K04751	nitrogen regulatory protein P-II 1		Yes
2576841090	334	67.5	1	332	1	332	0.0e+00	443.4	KO:K09799	hypothetical protein		Yes
2576841092	206	76.1	5	205	6	206	0.0e+00	322.8	KO:K08964	methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]	EC:4.2.1.109	Yes
2576841093	186	67	1	185	1	185	0.0e+00	269.6	KO:K08967	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54]	EC:1.13.11.53	Yes
2576841093	186	67	1	185	1	185	0.0e+00	269.6	KO:K08967	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase [EC:1.13.11.53 1.13.11.54]	EC:1.13.11.54	Yes
2576841094	232	67.1	1	222	1	222	0.0e+00	308.1	KO:K09880	enolase-phosphatase E1 [EC:3.1.3.77]	EC:3.1.3.77	Yes
2576841095	270	66	1	259	1	259	0.0e+00	332.8	KO:K01776	glutamate racemase [EC:5.1.1.3]	EC:5.1.1.3	Yes
2576841099	161	83.6	10	155	1	146	0.0e+00	263.8	KO:K01493	dCMP deaminase [EC:3.5.4.12]	EC:3.5.4.12	Yes
2576841102	420	58.3	21	420	11	404	0.0e+00	482.3	KO:K06076	long-chain fatty acid transport protein		Yes
2576841105	266	81.2	1	266	1	266	0.0e+00	427.9	KO:K01609	indole-3-glycerol phosphate synthase [EC:4.1.1.48]	EC:4.1.1.48	Yes
2576841106	338	71.9	1	335	1	335	0.0e+00	481.1	KO:K00766	anthranilate phosphoribosyltransferase [EC:2.4.2.18]	EC:2.4.2.18	Yes
2576841107	451	83.3	1	449	1	449	0.0e+00	769.6	KO:K02558	UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.-]	EC:6.3.2.-	Yes
2576841109	125	78.4	1	125	1	125	0.0e+00	209.5	KO:K06195	ApaG protein		Yes
2576841110	281	74.1	1	274	1	274	0.0e+00	439.5	KO:K01525	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) [EC:3.6.1.41]	EC:3.6.1.41	Yes
2576841111	163	70.3	9	163	1	155	0.0e+00	240	KO:K00287	dihydrofolate reductase [EC:1.5.1.3]	EC:1.5.1.3	Yes
2576841112	338	60.9	1	338	1	337	0.0e+00	407.5	KO:K01424	L-asparaginase [EC:3.5.1.1]	EC:3.5.1.1	Yes
2576841113	204	86.6	1	201	1	201	0.0e+00	368.6	KO:K01507	inorganic pyrophosphatase [EC:3.6.1.1]	EC:3.6.1.1	Yes
2576841114	277	78.7	1	277	1	277	0.0e+00	473.4	KO:K00560	thymidylate synthase [EC:2.1.1.45]	EC:2.1.1.45	Yes
2576841115	265	79.3	1	256	1	256	0.0e+00	454.1	KO:K13292	phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-]	EC:2.-	Yes
2576841116	821	85.5	24	821	7	804	0.0e+00	1384	KO:K02470	DNA gyrase subunit B [EC:5.99.1.3]	EC:5.99.1.3	Yes
2576841117	358	61.1	1	356	1	357	0.0e+00	436.8	KO:K03629	DNA replication and repair protein RecF		Yes
2576841118	366	73.2	1	366	1	366	0.0e+00	546.6	KO:K02338	DNA polymerase III subunit beta [EC:2.7.7.7]	EC:2.7.7.7	Yes
2576841119	438	83.1	1	438	1	438	0.0e+00	744.6	KO:K02313	chromosomal replication initiator protein		Yes
2576841120	195	45.7	9	194	6	191	4.6e-43	176	KO:K03536	ribonuclease P protein component [EC:3.1.26.5]	EC:3.1.26.5	Yes
2576841121	585	67.4	16	581	1	561	0.0e+00	775.4	KO:K03217	YidC/Oxa1 family membrane protein insertase		Yes
2576841122	448	75	1	448	1	448	0.0e+00	651.4	KO:K03650	tRNA modification GTPase [EC:3.6.-.-]	EC:3.6.-	Yes
2576841125	490	84.3	1	484	1	484	0.0e+00	851.3	KO:K03427	type I restriction enzyme M protein [EC:2.1.1.72]	EC:2.1.1.72	Yes
2576841128	380	51.5	1	380	1	395	0.0e+00	371.3	KO:K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]	EC:3.1.21.3	Yes
2576841130	805	80.2	1	802	1	797	0.0e+00	1328.9	KO:K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]	EC:3.1.21.3	Yes
2576841131	514	58.4	1	510	1	517	0.0e+00	575.1	KO:K12266	anaerobic nitric oxide reductase transcription regulator		Yes
2576841132	555	74.8	1	555	1	555	0.0e+00	850.5	KO:K05601	hydroxylamine reductase [EC:1.7.99.1]	EC:1.7.99.1	Yes
2576841135	145	44.7	4	143	5	145	2.6e-27	123.2	KO:K07216	hemerythrin		Yes
2576841141	335	84.8	15	335	6	326	0.0e+00	547	KO:K03924	MoxR-like ATPase [EC:3.6.3.-]	EC:3.6.3.-	Yes
2576841144	326	73.6	1	326	1	326	0.0e+00	493.8	KO:K07114	Ca-activated chloride channel homolog		Yes
2576841145	599	60.5	6	599	7	594	0.0e+00	711.1	KO:K07114	Ca-activated chloride channel homolog		Yes
2576841146	295	54.8	1	294	1	294	0.0e+00	328.6	KO:K00847	fructokinase [EC:2.7.1.4]	EC:2.7.1.4	Yes
2576841148	182	79.7	1	182	1	182	0.0e+00	296.2	KO:K08312	ADP-ribose diphosphatase [EC:3.6.1.-]	EC:3.6.1.-	Yes
2576841149	218	77.5	1	218	1	218	0.0e+00	350.1	KO:K07025	putative hydrolase of the HAD superfamily		Yes
2576841150	440	78.9	1	438	1	414	0.0e+00	672.2	KO:K03732	ATP-dependent RNA helicase RhlB [EC:3.6.4.13]	EC:3.6.4.13	Yes
2576841151	108	86.1	1	108	1	108	0.0e+00	201.4	KO:K03671	thioredoxin 1		Yes
2576841152	418	90.7	1	418	1	418	0.0e+00	758.1	KO:K03628	transcription termination factor Rho		Yes
2576841154	349	64.2	1	346	1	346	0.0e+00	469.9	KO:K03575	A/G-specific adenine glycosylase [EC:3.2.2.-]	EC:3.2.2.-	Yes
2576841155	697	43.4	1	693	1	710	0.0e+00	595.9	KO:K07289	AsmA protein		Yes
2576841157	543	39	7	539	9	542	0.0e+00	395.6	KO:K09749	hypothetical protein		Yes
2576841158	226	81.3	1	209	1	209	0.0e+00	341.7	KO:K10773	endonuclease III [EC:4.2.99.18]	EC:4.2.99.18	Yes
2576841160	283	78.8	1	283	1	283	0.0e+00	477.6	KO:K09930	hypothetical protein		Yes
2576841161	258	57.8	11	254	9	252	0.0e+00	294.3	KO:K09929	hypothetical protein		Yes
2576841163	975	65.4	1	975	1	956	0.0e+00	1267.7	KO:K00982	glutamate-ammonia-ligase adenylyltransferase [EC:2.7.7.42]	EC:2.7.7.42	Yes
2576841164	308	85.7	1	308	2	309	0.0e+00	550.8	KO:K00826	branched-chain amino acid aminotransferase [EC:2.6.1.42]	EC:2.6.1.42	Yes
2576841165	342	68.6	1	334	1	330	0.0e+00	462.6	KO:K02843	heptosyltransferase II [EC:2.4.-.-]	EC:2.4.-	Yes
2576841166	332	64.4	2	330	6	334	0.0e+00	436.8	KO:K02841	heptosyltransferase I [EC:2.4.-.-]	EC:2.4.-	Yes
2576841167	193	57.9	10	192	5	184	0.0e+00	225.3	KO:K03616	electron transport complex protein RnfB		Yes
2576841168	672	81.2	1	672	1	671	0.0e+00	1145.6	KO:K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	EC:6.1.1.10	Yes
2576841169	363	76	1	363	1	363	0.0e+00	558.5	KO:K03593	ATP-binding protein involved in chromosome partitioning		Yes
2576841170	188	91	1	188	1	188	0.0e+00	360.9	KO:K01494	dCTP deaminase [EC:3.5.4.13]	EC:3.5.4.13	Yes
2576841171	85	70.6	1	85	1	85	4.0e-28	125.2	KO:K09902	hypothetical protein		Yes
2576841172	201	63	1	192	1	192	0.0e+00	266.2	KO:K07052			Yes
2576841174	145	77.2	1	145	1	145	0.0e+00	227.6	KO:K13993	HSP20 family protein		Yes
2576841175	318	64.8	1	315	1	313	0.0e+00	434.5	KO:K05516	curved DNA-binding protein		Yes
2576841177	534	49.7	42	534	23	487	0.0e+00	439.1	KO:K07221	phosphate-selective porin OprO and OprP		Yes
2576841179	457	64.3	1	456	1	456	0.0e+00	585.5	KO:K07649	two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]	EC:2.7.13.3	Yes
