gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2576840980	480	393	428	2	36	3.0e-10	39.1	pfam00132	Hexapep	36
2576840981	140	5	84	2	80	2.3e-27	94.5	pfam02823	ATP-synt_DE_N	80
2576840981	140	88	134	1	45	4.4e-12	45.6	pfam00401	ATP-synt_DE	48
2576840982	459	6	71	1	68	5.2e-21	74.6	pfam02874	ATP-synt_ab_N	69
2576840982	459	127	340	1	215	6.2e-65	218.6	pfam00006	ATP-synt_ab	215
2576840982	459	353	459	1	97	3.3e-27	95.1	pfam00306	ATP-synt_ab_C	113
2576840983	287	2	287	4	290	2.8e-106	355.1	pfam00231	ATP-synt	290
2576840984	513	26	92	6	69	4.9e-18	65.1	pfam02874	ATP-synt_ab_N	69
2576840984	513	148	375	2	215	1.1e-69	234.2	pfam00006	ATP-synt_ab	215
2576840984	513	387	490	1	104	1.3e-19	70.6	pfam00306	ATP-synt_ab_C	113
2576840985	176	7	176	1	172	1.4e-53	181.2	pfam00213	OSCP	172
2576840986	157	6	137	1	131	1.5e-32	112.1	pfam00430	ATP-synt_B	132
2576840987	95	13	82	1	66	3.2e-14	52.5	pfam00137	ATP-synt_C	66
2576840988	257	28	252	1	214	7.9e-55	185.6	pfam00119	ATP-synt_A	215
2576840989	119	11	106	1	99	1.7e-22	79.4	pfam03899	ATP_synt_I	100
2576840990	287	35	125	3	90	3.5e-29	100.7	pfam02195	ParBc	90
2576840992	258	5	221	1	195	3.5e-43	147.2	pfam01656	CbiA	195
2576840993	211	23	198	2	166	2.1e-56	189.9	pfam02527	GidB	184
2576840994	623	8	399	1	391	0.0e+00	558.8	pfam01134	GIDA	392
2576840994	623	545	616	2	72	8.9e-30	102.5	pfam13932	GIDA_assoc_3	72
2576840996	82	1	71	4	69	3.6e-06	26.4	pfam02604	PhdYeFM_antitox	75
2576840998	893	17	85	1	69	1.6e-19	69.1	pfam00690	Cation_ATPase_N	69
2576840998	893	96	330	1	230	3.0e-73	245.6	pfam00122	E1-E2_ATPase	230
2576840998	893	334	633	2	215	1.5e-38	133.3	pfam00702	Hydrolase	215
2576840998	893	703	873	1	181	6.7e-54	182.1	pfam00689	Cation_ATPase_C	182
2576840999	884	8	794	8	774	0.0e+00	714.6	pfam03699	UPF0182	774
2576841000	330	58	196	1	108	8.1e-33	113.4	pfam00535	Glycos_transf_2	169
2576841001	208	8	70	1	44	6.0e-09	35.4	pfam08279	HTH_11	55
2576841002	128	10	128	1	118	1.0e-30	106.2	pfam01152	Bac_globin	120
2576841003	325	4	77	8	77	7.8e-09	35.1	pfam00111	Fer2	78
2576841003	325	93	186	3	99	3.7e-14	52.6	pfam00970	FAD_binding_6	99
2576841003	325	197	301	1	108	2.1e-14	54	pfam00175	NAD_binding_1	109
2576841004	263	1	114	2	77	2.1e-06	27.4	pfam03476	MOSC_N	120
2576841004	263	127	261	18	132	4.5e-22	77.9	pfam03473	MOSC	133
2576841005	214	12	153	3	140	9.7e-20	70.8	pfam00239	Resolvase	141
2576841006	326	5	77	10	78	1.9e-09	37.1	pfam00111	Fer2	78
2576841006	326	95	188	2	98	1.4e-14	54	pfam00970	FAD_binding_6	99
2576841006	326	199	303	1	109	3.6e-14	53.2	pfam00175	NAD_binding_1	109
2576841007	124	6	124	1	117	9.0e-26	90.2	pfam01152	Bac_globin	120
2576841008	151	1	83	1	82	1.5e-22	79.5	pfam02082	Rrf2	83
2576841009	116	4	112	1	122	2.4e-28	98.9	pfam04343	DUF488	122
2576841010	297	9	68	1	59	3.2e-20	71.6	pfam00126	HTH_1	60
2576841010	297	91	284	4	206	2.0e-15	56.4	pfam03466	LysR_substrate	209
2576841012	531	21	424	2	328	2.0e-22	79.3	pfam07690	MFS_1	352
2576841013	512	77	273	2	188	1.8e-14	53.7	pfam02321	OEP	188
2576841013	512	296	490	7	188	2.7e-21	76	pfam02321	OEP	188
2576841014	408	54	335	4	304	2.6e-50	171.4	pfam00529	HlyD	305
2576841015	310	44	162	2	126	2.7e-06	26.5	pfam01048	PNP_UDP_1	234
2576841016	120	1	118	4	122	1.7e-31	108.4	pfam04247	SirB	123
2576841017	322	26	279	5	217	9.1e-24	84.5	pfam01636	APH	239
2576841018	111	3	111	2	105	1.0e-27	96.1	pfam11191	DUF2782	105
2576841019	111	1	73	1	43	4.1e-07	29.4	pfam02604	PhdYeFM_antitox	75
2576841019	111	31	106	3	75	3.1e-12	45.7	pfam03683	UPF0175	76
2576841020	192	114	159	2	43	1.4e-08	34.1	pfam11848	DUF3368	48
2576841021	293	8	253	1	247	2.3e-23	82.9	pfam02086	MethyltransfD12	260
2576841022	479	12	111	19	66	1.3e-04	21.9	pfam02195	ParBc	90
2576841024	95	3	90	1	71	1.8e-07	31.5	pfam01850	PIN	121
2576841025	80	9	53	1	30	3.7e-07	29.7	pfam04014	Antitoxin-MazE	47
2576841026	233	7	117	1	111	7.6e-25	87	pfam00072	Response_reg	112
2576841026	233	153	229	2	77	4.7e-22	77.6	pfam00486	Trans_reg_C	77
2576841027	914	22	232	2	211	6.4e-97	322.7	pfam02702	KdpD	211
2576841027	914	252	375	3	133	8.4e-15	55.1	pfam00582	Usp	140
2576841027	914	414	514	2	104	1.0e-16	60.9	pfam13493	DUF4118	105
2576841027	914	540	660	9	129	1.5e-09	38	pfam13492	GAF_3	129
2576841027	914	679	747	2	68	8.6e-14	51.2	pfam00512	HisKA	68
2576841027	914	791	900	5	110	6.6e-21	74.1	pfam02518	HATPase_c	111
2576841028	191	2	189	3	188	7.3e-70	234.4	pfam02669	KdpC	188
2576841029	689	73	305	2	230	2.5e-33	115	pfam00122	E1-E2_ATPase	230
2576841029	689	309	538	1	215	3.7e-34	119	pfam00702	Hydrolase	215
2576841030	580	9	575	1	551	0.0e+00	768.9	pfam03814	KdpA	552
2576841031	329	37	325	2	292	3.8e-65	219.8	pfam01544	CorA	292
2576841041	394	72	387	1	188	6.0e-38	130.2	pfam01546	Peptidase_M20	189
2576841041	394	181	292	9	108	7.1e-10	38.6	pfam07687	M20_dimer	112
2576841042	225	28	196	2	168	2.7e-71	238.2	pfam00925	GTP_cyclohydro2	169
2576841043	205	48	142	1	94	1.9e-23	82.7	pfam08241	Methyltransf_11	95
2576841044	835	113	829	1	713	0.0e+00	1052.8	pfam00343	Phosphorylase	713
2576841046	247	4	214	1	193	1.0e-29	103.3	pfam01656	CbiA	195
2576841047	617	16	208	1	190	2.9e-44	150.6	pfam08668	HDOD	196
2576841047	617	306	418	1	111	6.3e-25	87.3	pfam00072	Response_reg	112
2576841047	617	455	612	1	160	1.3e-45	154.8	pfam00990	GGDEF	161
2576841048	1241	98	201	3	104	1.0e-19	70.7	pfam13426	PAS_9	104
2576841048	1241	220	353	2	104	3.6e-12	46.5	pfam13426	PAS_9	104
2576841048	1241	532	597	2	68	8.2e-21	73.7	pfam00512	HisKA	68
2576841048	1241	644	774	1	110	3.5e-30	103.9	pfam02518	HATPase_c	111
2576841048	1241	792	908	1	111	1.2e-18	67.1	pfam00072	Response_reg	112
2576841048	1241	937	1053	1	108	2.8e-23	82	pfam00072	Response_reg	112
2576841048	1241	1116	1220	1	69	8.5e-11	41.7	pfam01627	Hpt	90
2576841049	426	35	361	2	336	3.1e-70	236.6	pfam00202	Aminotran_3	339
2576841050	440	125	428	2	303	1.3e-98	329.6	pfam02646	RmuC	305
2576841051	166	3	154	2	150	1.1e-65	219.4	pfam00731	AIRC	150
2576841052	364	105	272	4	172	1.7e-55	187	pfam02222	ATP-grasp	172
2576841055	98	14	93	1	80	5.1e-19	67.9	pfam04365	DUF497	80
2576841057	509	131	411	2	269	1.4e-50	172	pfam00361	Oxidored_q1	270
2576841058	532	136	412	3	262	2.4e-32	112.3	pfam00361	Oxidored_q1	270
2576841059	533	67	128	2	62	4.1e-07	29.4	pfam00662	Oxidored_q1_N	62
2576841059	533	139	371	1	229	4.4e-43	147.4	pfam00361	Oxidored_q1	270
2576841060	1095	15	1033	2	788	0.0e+00	838.1	pfam10070	DUF2309	788
2576841061	496	127	401	1	268	1.2e-70	237.8	pfam00361	Oxidored_q1	270
2576841062	1045	324	471	2	147	2.1e-18	67.2	pfam13185	GAF_2	148
2576841062	1045	497	608	4	109	6.2e-12	45.5	pfam08448	PAS_4	110
2576841062	1045	618	774	1	160	1.0e-47	161.7	pfam00990	GGDEF	161
2576841062	1045	793	1029	2	236	1.6e-67	227.4	pfam00563	EAL	236
2576841063	463	11	286	4	298	7.7e-20	71	pfam05231	MASE1	299
2576841063	463	301	458	1	161	7.1e-46	155.7	pfam00990	GGDEF	161
2576841064	288	2	156	1	157	7.9e-42	142.8	pfam03755	YicC_N	159
2576841064	288	203	288	1	87	4.6e-36	122.5	pfam08340	DUF1732	87
2576841065	299	26	297	1	250	2.8e-38	131.5	pfam00069	Pkinase	260
2576841066	240	10	142	1	129	6.8e-25	87.9	pfam01138	RNase_PH	132
2576841066	240	157	224	3	68	8.5e-09	35.2	pfam03725	RNase_PH_C	68
2576841067	203	9	197	1	187	1.0e-62	210.8	pfam01725	Ham1p_like	189
2576841068	351	17	275	2	226	4.1e-24	85.6	pfam01636	APH	239
2576841070	184	70	174	7	78	2.8e-08	33.8	pfam04205	FMN_bind	81
2576841072	396	57	213	2	158	1.1e-49	168.7	pfam03150	CCP_MauG	159
2576841073	358	40	253	1	199	1.9e-10	40.4	pfam00149	Metallophos	200
2576841075	481	2	174	2	162	5.8e-49	166	pfam03446	NAD_binding_2	163
2576841075	481	178	468	1	291	0.0e+00	436.2	pfam00393	6PGD	291
2576841076	495	9	188	2	183	1.3e-58	198.2	pfam00479	G6PD_N	183
2576841076	495	190	489	1	293	3.1e-104	347.9	pfam02781	G6PD_C	294
2576841077	227	16	201	1	196	1.3e-62	211.1	pfam01182	Glucosamine_iso	199
2576841078	204	3	184	3	181	1.3e-55	187.7	pfam00625	Guanylate_kin	183
2576841079	101	1	101	2	101	1.0e-19	70.3	pfam11582	DUF3240	102
2576841080	1020	4	1013	2	1020	0.0e+00	953.2	pfam00873	ACR_tran	1021
2576841081	378	65	361	19	327	1.0e-22	80.7	pfam12700	HlyD_2	328
2576841082	424	242	421	17	184	5.4e-10	39.1	pfam02321	OEP	188
2576841084	431	36	221	2	188	2.0e-22	79.7	pfam02321	OEP	188
2576841084	431	247	426	2	187	4.9e-25	88.2	pfam02321	OEP	188
2576841085	389	69	364	19	327	2.5e-29	102.4	pfam12700	HlyD_2	328
2576841086	1022	5	1017	1	1020	0.0e+00	877.5	pfam00873	ACR_tran	1021
2576841087	108	4	101	1	102	5.2e-19	68.6	pfam00543	P-II	102
2576841088	317	27	158	5	92	1.5e-04	20.8	pfam07466	DUF1517	289
2576841088	317	184	314	10	147	4.4e-24	85.1	pfam04280	Tim44	147
2576841089	508	105	508	8	371	1.8e-32	112.9	pfam04966	OprB	371
2576841090	334	42	333	1	293	3.1e-118	394.6	pfam04332	DUF475	294
2576841091	1171	39	247	2	215	4.7e-45	153.8	pfam09084	NMT1	216
2576841091	1171	340	558	1	223	4.1e-39	134.1	pfam00497	SBP_bac_3	225
2576841091	1171	615	718	2	104	8.5e-23	80.7	pfam13426	PAS_9	104
2576841091	1171	730	887	1	160	2.4e-46	157.2	pfam00990	GGDEF	161
2576841091	1171	906	1142	2	236	5.0e-66	222.5	pfam00563	EAL	236
2576841092	206	12	198	2	183	2.5e-39	134.8	pfam00596	Aldolase_II	184
2576841093	186	3	164	4	157	8.7e-36	123.2	pfam03079	ARD	157
2576841094	232	5	201	1	176	2.9e-29	102.5	pfam13419	HAD_2	176
2576841095	270	7	216	1	215	7.3e-42	143.7	pfam01177	Asp_Glu_race	216
2576841098	609	143	230	48	116	6.3e-05	22.6	pfam07732	Cu-oxidase_3	118
2576841098	609	230	335	56	107	3.1e-05	23.9	pfam00394	Cu-oxidase	159
2576841098	609	474	603	43	132	4.4e-13	48.9	pfam07731	Cu-oxidase_2	138
2576841099	161	11	122	2	100	1.6e-17	63	pfam00383	dCMP_cyt_deam_1	102
2576841100	464	181	347	1	166	4.5e-13	49.6	pfam04055	Radical_SAM	166
2576841101	106	7	89	2	83	8.7e-16	57.8	pfam02899	Phage_int_SAM_1	84
2576841102	420	14	411	12	401	2.5e-36	124.9	pfam03349	Toluene_X	427
2576841104	542	168	367	3	204	3.4e-14	53	pfam07695	7TMR-DISM_7TM	205
2576841104	542	389	532	1	159	1.4e-22	79.9	pfam00990	GGDEF	161
2576841105	266	8	263	1	254	6.0e-96	320.3	pfam00218	IGPS	254
2576841106	338	2	67	2	65	6.6e-26	89.6	pfam02885	Glycos_trans_3N	66
2576841106	338	73	325	2	252	2.1e-97	325.5	pfam00591	Glycos_transf_3	253
2576841107	451	2	103	1	79	8.4e-16	57.8	pfam01225	Mur_ligase	83
2576841107	451	108	293	1	188	8.3e-23	81.4	pfam08245	Mur_ligase_M	188
2576841107	451	313	389	1	49	6.6e-12	45.3	pfam02875	Mur_ligase_C	91
2576841108	180	26	118	1	88	2.7e-21	75.7	pfam12796	Ank_2	89
2576841109	125	16	105	2	89	5.2e-36	122.4	pfam04379	DUF525	90
2576841110	281	1	239	1	171	3.7e-17	62.3	pfam00149	Metallophos	200
2576841111	163	2	160	1	160	6.3e-61	204.6	pfam00186	DHFR_1	161
2576841112	338	3	326	1	312	4.8e-39	134	pfam00710	Asparaginase	313
2576841113	204	24	199	2	155	2.1e-40	137.7	pfam00719	Pyrophosphatase	156
2576841114	277	1	277	2	269	2.1e-115	384.3	pfam00303	Thymidylat_synt	269
2576841115	265	7	256	1	254	2.4e-86	288.8	pfam01790	LGT	256
2576841116	821	51	202	2	106	4.2e-18	65	pfam02518	HATPase_c	111
2576841116	821	240	410	1	172	1.3e-61	206.7	pfam00204	DNA_gyraseB	173
2576841116	821	438	551	1	100	7.3e-24	83.6	pfam01751	Toprim	100
2576841116	821	746	810	3	64	6.0e-28	96.3	pfam00986	DNA_gyraseB_C	65
2576841117	358	2	356	2	218	2.1e-24	86	pfam02463	SMC_N	220
2576841118	366	1	119	1	118	3.4e-39	133.4	pfam00712	DNA_pol3_beta	120
2576841118	366	128	243	3	116	3.8e-30	104.2	pfam02767	DNA_pol3_beta_2	116
2576841118	366	245	365	2	121	3.0e-31	107.5	pfam02768	DNA_pol3_beta_3	121
2576841119	438	2	64	2	62	3.1e-17	61.8	pfam11638	DnaA_N	65
2576841119	438	103	321	1	218	8.9e-94	313.2	pfam00308	Bac_DnaA	219
2576841119	438	346	415	1	70	9.7e-32	108.6	pfam08299	Bac_DnaA_C	70
2576841120	195	9	116	1	110	3.7e-27	94.4	pfam00825	Ribonuclease_P	111
2576841120	195	119	186	3	68	9.8e-30	101.9	pfam01809	Haemolytic	68
2576841121	585	93	390	2	270	1.0e-69	235.4	pfam14849	YidC_periplas	270
2576841121	585	399	582	1	196	4.7e-64	215.7	pfam02096	60KD_IMP	198
2576841122	448	8	121	1	114	7.9e-44	148.2	pfam10396	TrmE_N	114
2576841122	448	219	349	2	104	1.4e-22	79.8	pfam01926	MMR_HSR1	116
2576841122	448	373	445	3	73	3.3e-22	78.6	pfam12631	GTPase_Cys_C	73
2576841123	91	12	87	1	90	1.4e-10	41	pfam05973	Gp49	91
2576841124	99	47	96	8	52	2.9e-04	20.6	pfam01381	HTH_3	55
2576841125	490	2	143	2	137	6.5e-11	42.7	pfam12161	HsdM_N	137
2576841125	490	152	456	2	304	4.4e-60	203.3	pfam02384	N6_Mtase	311
2576841126	135	9	133	1	123	7.4e-44	148.5	pfam08780	NTase_sub_bind	124
2576841127	108	12	99	4	82	2.7e-09	37.2	pfam01909	NTP_transf_2	93
2576841128	380	2	165	2	159	8.0e-20	71.4	pfam01420	Methylase_S	167
2576841128	380	183	363	2	153	1.6e-18	67.2	pfam01420	Methylase_S	167
2576841129	358	20	101	1	83	1.6e-24	85.5	pfam13784	Fic_N	84
2576841129	358	59	206	20	97	3.0e-17	63.1	pfam02661	Fic	97
2576841130	805	150	340	4	184	2.3e-31	109	pfam04851	ResIII	184
2576841130	805	641	801	3	164	6.6e-29	100.8	pfam08463	EcoEI_R_C	164
2576841131	514	22	158	2	136	8.2e-06	26	pfam01590	GAF	154
2576841131	514	189	356	1	167	2.0e-67	225.8	pfam00158	Sigma54_activat	168
2576841131	514	469	510	2	41	8.6e-07	28.3	pfam02954	HTH_8	42
2576841132	555	1	550	1	514	0.0e+00	552.6	pfam03063	Prismane	516
2576841133	345	9	86	3	77	3.2e-13	49.2	pfam00111	Fer2	78
2576841133	345	109	209	2	97	1.1e-19	70.3	pfam00970	FAD_binding_6	99
2576841133	345	219	324	1	108	1.4e-21	77.1	pfam00175	NAD_binding_1	109
2576841134	900	112	198	3	78	6.5e-06	26.1	pfam08447	PAS_3	91
2576841134	900	222	325	2	104	1.9e-21	76.3	pfam13426	PAS_9	104
2576841134	900	337	494	1	160	3.5e-48	163.2	pfam00990	GGDEF	161
2576841134	900	513	753	3	236	2.9e-56	190.6	pfam00563	EAL	236
2576841134	900	791	863	2	69	2.0e-15	56.7	pfam13682	CZB	70
2576841135	145	15	133	2	130	5.7e-09	36.2	pfam01814	Hemerythrin	133
2576841138	63	9	61	1	52	2.3e-21	75.3	pfam14255	Cys_rich_CPXG	52
2576841139	277	5	167	1	166	4.8e-24	85.1	pfam00106	adh_short	167
2576841140	200	14	104	2	51	1.2e-06	28.4	pfam13511	DUF4124	60
2576841141	335	50	180	1	131	6.8e-63	210.1	pfam07726	AAA_3	131
2576841142	302	54	139	1	85	1.8e-22	79.2	pfam01882	DUF58	86
2576841143	156	4	153	2	145	1.9e-41	141.6	pfam14316	DUF4381	146
2576841144	326	90	284	1	169	1.3e-38	132.7	pfam13519	VWA_2	172
2576841145	599	94	286	2	171	3.2e-37	128.2	pfam13519	VWA_2	172
2576841145	599	404	437	5	34	5.0e-09	35.3	pfam00515	TPR_1	34
2576841146	295	3	283	29	296	1.7e-36	125.9	pfam00294	PfkB	301
2576841147	562	11	482	7	483	3.4e-98	329.3	pfam13584	BatD	485
2576841148	182	45	176	4	131	2.3e-13	49.9	pfam00293	NUDIX	135
2576841149	218	10	189	1	173	9.2e-18	65	pfam13419	HAD_2	176
2576841150	440	33	231	1	167	1.0e-42	145.5	pfam00270	DEAD	169
2576841150	440	297	374	3	78	7.5e-26	89.8	pfam00271	Helicase_C	78
2576841151	108	4	107	2	103	9.5e-34	115.2	pfam00085	Thioredoxin	104
2576841152	418	5	47	1	42	5.4e-16	58	pfam07498	Rho_N	43
2576841152	418	49	126	1	78	7.7e-40	134.3	pfam07497	Rho_RNA_bind	78
2576841152	418	157	365	4	214	1.6e-42	145.4	pfam00006	ATP-synt_ab	215
2576841153	90	1	88	1	88	7.9e-37	124.5	pfam04362	Iron_traffic	88
2576841154	349	35	168	2	104	1.1e-17	64.2	pfam00730	HhH-GPD	108
2576841154	349	97	126	3	30	2.4e-07	30	pfam00633	HHH	30
2576841154	349	190	206	1	17	7.2e-04	19.6	pfam10576	EndIII_4Fe-2S	17
2576841154	349	233	342	2	114	1.4e-23	82.5	pfam14815	NUDIX_4	114
2576841155	697	3	597	3	604	7.5e-69	232.9	pfam05170	AsmA	604
2576841157	543	83	539	2	451	5.0e-116	387.7	pfam03961	DUF342	451
2576841158	226	34	169	1	107	2.4e-18	66.3	pfam00730	HhH-GPD	108
2576841158	226	99	128	2	29	2.3e-08	33.2	pfam00633	HHH	30
2576841158	226	187	203	1	17	9.5e-05	22.4	pfam10576	EndIII_4Fe-2S	17
2576841160	283	7	279	2	271	4.7e-111	370.1	pfam05114	DUF692	275
2576841161	258	15	103	3	94	2.4e-23	81.9	pfam09836	DUF2063	94
2576841163	975	47	294	4	244	4.9e-72	242.1	pfam03710	GlnE	248
2576841163	975	313	452	1	142	5.3e-38	130	pfam08335	GlnD_UR_UTase	142
2576841163	975	566	837	2	247	1.6e-65	220.8	pfam03710	GlnE	248
2576841163	975	849	951	8	85	2.2e-08	34	pfam08335	GlnD_UR_UTase	142
2576841164	308	54	289	2	231	1.4e-44	152.2	pfam01063	Aminotran_4	231
2576841165	342	73	320	2	246	1.0e-68	231.2	pfam01075	Glyco_transf_9	247
2576841166	332	73	315	10	223	1.8e-36	125.6	pfam01075	Glyco_transf_9	247
2576841167	193	17	51	1	35	9.0e-16	57.1	pfam04060	FeS	35
2576841167	193	83	137	1	59	6.1e-13	48.4	pfam14697	Fer4_21	59
2576841168	672	6	394	1	390	0.0e+00	483.3	pfam09334	tRNA-synt_1g	391
2576841168	672	411	558	3	138	8.6e-06	25.5	pfam08264	Anticodon_1	153
2576841168	672	577	670	1	94	4.1e-23	81	pfam01588	tRNA_bind	95
2576841169	363	6	81	1	71	1.5e-18	66.5	pfam01883	DUF59	72
2576841169	363	207	287	1	81	1.8e-35	120.6	pfam10609	ParA	81
2576841170	188	62	187	19	126	1.0e-06	28.2	pfam00692	dUTPase	129
2576841171	85	3	76	1	73	4.1e-30	103.7	pfam05166	YcgL	74
2576841172	201	89	182	7	92	3.2e-17	62.4	pfam02517	Abi	92
2576841174	145	42	142	1	101	2.2e-24	85.2	pfam00011	HSP20	102
2576841175	318	5	66	1	64	1.4e-25	88.7	pfam00226	DnaJ	64
2576841175	318	222	297	1	78	3.8e-18	65.1	pfam01556	CTDII	81
2576841176	105	20	103	1	81	7.9e-24	83	pfam13591	MerR_2	84
2576841177	534	119	534	3	338	1.9e-42	145.4	pfam07396	Porin_O_P	360
2576841179	457	18	162	1	146	6.5e-37	126.2	pfam08521	2CSK_N	146
2576841179	457	238	302	2	66	1.1e-11	44.5	pfam00512	HisKA	68
2576841179	457	349	457	1	108	2.7e-16	59.2	pfam02518	HATPase_c	111
2576841180	224	3	113	1	111	5.7e-26	90.7	pfam00072	Response_reg	112
2576841180	224	145	218	1	77	7.5e-17	61	pfam00486	Trans_reg_C	77
2576841181	771	15	97	7	81	6.4e-17	60.9	pfam13792	Sulfate_tra_GLY	84
2576841181	771	129	414	1	276	4.3e-43	147.3	pfam00916	Sulfate_transp	280
2576841181	771	472	603	7	128	4.9e-05	23.5	pfam00582	Usp	140
2576841181	771	609	745	2	140	9.8e-18	64.6	pfam00582	Usp	140
2576841183	172	101	167	16	64	8.5e-07	28.6	pfam06823	DUF1236	65
2576841186	75	11	66	2	54	5.9e-14	51.4	pfam09720	Unstab_antitox	54
2576841187	160	9	91	3	93	4.6e-08	33.3	pfam10544	T5orf172	100
2576841188	128	2	124	3	117	6.3e-13	49.1	pfam01850	PIN	121
2576841189	77	5	49	3	45	4.5e-07	29.4	pfam04014	Antitoxin-MazE	47
2576841190	1043	1	767	1	803	0.0e+00	789.2	pfam04257	Exonuc_V_gamma	805
2576841191	217	47	215	3	171	1.6e-62	209.8	pfam06026	Rib_5-P_isom_A	173
2576841192	712	330	436	1	78	7.8e-14	51.6	pfam03958	Secretin_N	82
2576841192	712	507	679	3	165	5.3e-48	162.5	pfam00263	Secretin	165
2576841194	195	76	190	7	111	1.7e-22	79.1	pfam10741	T2SM_b	111
2576841195	390	287	360	2	77	1.3e-08	34.5	pfam05137	PilN	78
2576841196	335	29	233	7	217	3.5e-31	108.4	pfam03934	T2SK	280
2576841197	258	1	40	4	31	7.7e-08	31.4	pfam13544	N_methyl_2	31
2576841197	258	56	227	3	155	7.8e-06	25.7	pfam11612	T2SJ	169
2576841199	174	69	165	1	110	5.6e-07	29.6	pfam12019	GspH	114
2576841200	164	56	163	1	108	2.7e-39	133.2	pfam08334	T2SG	108
2576841201	404	69	193	1	124	3.3e-30	104.5	pfam00482	T2SF	124
2576841201	404	273	395	2	123	4.7e-27	94.3	pfam00482	T2SF	124
2576841202	560	40	146	1	107	2.7e-07	30.6	pfam05157	T2SE_Nter	109
2576841202	560	181	449	3	271	3.0e-82	275.5	pfam00437	T2SE	272
2576841203	488	6	474	2	352	0.0e+00	504.7	pfam00478	IMPDH	352
2576841203	488	86	140	7	52	6.4e-11	41.8	pfam00571	CBS	57
2576841203	488	147	205	1	54	5.8e-09	35.5	pfam00571	CBS	57
2576841204	528	14	204	2	191	1.2e-38	132.4	pfam00117	GATase	192
2576841204	528	214	315	6	86	2.9e-09	36.1	pfam02540	NAD_synthase	242
2576841204	528	435	527	2	93	3.5e-40	135.6	pfam00958	GMP_synt_C	93
2576841205	153	5	106	2	101	5.4e-27	93.4	pfam00383	dCMP_cyt_deam_1	102
2576841206	487	47	269	5	224	1.5e-31	109.4	pfam00497	SBP_bac_3	225
2576841206	487	294	410	2	117	1.4e-22	79.4	pfam01464	SLT	121
2576841207	545	49	536	1	486	0.0e+00	712.7	pfam00342	PGI	486
2576841210	141	9	141	7	120	1.2e-08	35.1	pfam09335	SNARE_assoc	123
2576841212	141	46	138	5	94	5.7e-09	36.1	pfam01880	Desulfoferrodox	96
2576841213	367	78	317	98	226	2.1e-27	95.8	pfam01075	Glyco_transf_9	247
2576841214	241	8	124	4	113	1.2e-12	47.8	pfam01755	Glyco_transf_25	200
2576841215	248	3	149	1	130	5.3e-20	71.7	pfam00535	Glycos_transf_2	169
2576841216	282	5	129	1	105	1.1e-22	80.4	pfam00535	Glycos_transf_2	169
2576841216	282	162	239	14	77	1.1e-15	56.8	pfam02709	Glyco_transf_7C	78
2576841217	597	24	293	17	266	2.2e-42	145.3	pfam00664	ABC_membrane	275
2576841217	597	355	505	3	137	2.5e-31	108.8	pfam00005	ABC_tran	137
2576841218	185	8	142	4	138	1.2e-30	106	pfam13580	SIS_2	138
2576841219	474	10	307	2	299	1.5e-44	152.3	pfam00294	PfkB	301
2576841219	474	343	458	1	72	5.5e-11	42.7	pfam01467	CTP_transf_2	157
2576841220	314	2	242	1	236	1.3e-49	168.7	pfam01370	Epimerase	236
2576841226	496	1	450	6	314	3.4e-60	203.9	pfam00580	UvrD-helicase	315
2576841227	334	39	192	2	159	2.3e-57	193.7	pfam03150	CCP_MauG	159
2576841227	334	196	314	5	89	1.6e-06	28.8	pfam00034	Cytochrom_C	91
2576841228	422	277	355	9	84	3.9e-18	65.4	pfam10043	DUF2279	85
2576841229	499	22	306	2	283	4.1e-75	252.6	pfam02541	Ppx-GppA	285
2576841230	313	20	164	1	137	3.1e-30	105.2	pfam00005	ABC_tran	137
2576841231	254	5	217	3	209	2.5e-34	118.3	pfam01061	ABC2_membrane	210
2576841232	200	23	153	100	141	3.7e-07	30	pfam00182	Glyco_hydro_19	232
2576841234	267	8	199	2	199	5.2e-11	42.3	pfam00149	Metallophos	200
2576841235	438	24	264	1	241	2.1e-18	66.7	pfam00696	AA_kinase	242
2576841235	438	328	411	4	60	4.1e-07	30	pfam13508	Acetyltransf_7	79
2576841236	86	5	84	1	80	1.0e-35	121.4	pfam06769	Plasmid_Txe	80
2576841238	562	38	556	1	521	0.0e+00	717	pfam00920	ILVD_EDD	521
2576841239	223	28	82	2	49	3.0e-07	30.5	pfam08239	SH3_3	55
2576841240	302	4	143	1	142	4.8e-45	152.7	pfam02729	OTCace_N	142
2576841240	302	148	296	1	157	2.7e-48	163.8	pfam00185	OTCace	158
2576841241	395	15	337	3	338	7.0e-109	363.7	pfam00202	Aminotran_3	339
2576841242	304	7	302	2	296	0.0e+00	486.5	pfam01218	Coprogen_oxidas	296
2576841243	131	58	126	3	68	8.1e-08	31.6	pfam07883	Cupin_2	71
2576841244	301	12	136	1	125	1.2e-09	38.3	pfam00892	EamA	126
2576841244	301	157	281	4	123	2.0e-14	53.7	pfam00892	EamA	126
2576841245	48	9	47	1	37	1.1e-13	50.3	pfam11295	DUF3096	39
2576841246	255	30	120	5	88	1.9e-06	27.5	pfam00027	cNMP_binding	91
2576841246	255	155	222	1	75	3.8e-20	71.4	pfam13545	HTH_Crp_2	76
2576841248	157	90	153	1	63	5.3e-14	51.7	pfam04972	BON	64
