gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2576840744	482	59.61	5	462	1	458	0.0e+00	633	COG0165	Argininosuccinate lyase	459
2576840745	934	27.2	23	846	4	846	0.0e+00	464	COG3072	Adenylate cyclase	853
2576840747	337	60.18	2	329	1	326	3.0e-126	444	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	335
2576840748	476	46.74	1	473	3	477	0.0e+00	532	COG0469	Pyruvate kinase	477
2576840754	256	34.22	1	252	1	259	3.0e-51	195	COG0708	Exonuclease III	261
2576840756	452	27.1	97	449	55	419	2.0e-34	140	COG1055	Na+/H+ antiporter NhaD and related arsenite permeases	424
2576840757	550	35.69	1	544	1	508	0.0e+00	466	COG0155	Sulfite reductase, beta subunit (hemoprotein)	510
2576840758	150	37.75	2	149	5	155	1.0e-30	125	COG3749	Uncharacterized protein conserved in bacteria	167
2576840759	437	48.77	41	397	33	393	7.0e-99	354	COG0793	Periplasmic protease	406
2576840760	407	30.9	1	407	12	420	5.0e-62	232	COG4942	Membrane-bound metallopeptidase	420
2576840762	104	24.21	8	101	5	99	1.0e-10	57.9	COG0640	Predicted transcriptional regulators	110
2576840763	147	38.78	40	136	7	104	5.0e-19	86.9	COG0607	Rhodanese-related sulfurtransferase	110
2576840764	155	51.63	1	153	2	154	1.0e-46	178	COG1952	Preprotein translocase subunit SecB	157
2576840765	332	55.32	3	331	2	329	3.0e-118	418	COG0240	Glycerol-3-phosphate dehydrogenase	329
2576840766	158	61.94	1	154	2	155	7.0e-65	239	COG0219	Predicted rRNA methylase (SpoU class)	155
2576840767	833	45.36	26	828	7	750	0.0e+00	837	COG0058	Glucan phosphorylase	750
2576840768	413	41.29	15	413	12	402	3.0e-84	305	COG1301	Na+/H+-dicarboxylate symporters	415
2576840769	60	30.36	7	60	10	65	1.0e-04	38.3	COG2879	Uncharacterized small protein	65
2576840770	689	40.32	32	595	1	519	0.0e+00	511	COG1966	Carbon starvation protein, predicted membrane protein	575
2576840771	338	61.9	1	336	3	338	0.0e+00	521	COG0059	Ketol-acid reductoisomerase	338
2576840772	163	51.55	1	161	3	163	1.0e-47	182	COG0440	Acetolactate synthase, small (regulatory) subunit	163
2576840773	578	51.42	2	563	1	549	0.0e+00	693	COG0028	Thiamine pyrophosphate-requiring enzymes [acetolactate synthase, pyruvate dehydrogenase (cytochrome), glyoxylate carboligase, phosphonopyruvate decarboxylase]	550
2576840775	148	37.59	1	141	4	138	4.0e-37	147	COG0314	Molybdopterin converting factor, large subunit	149
2576840776	77	40.48	2	77	1	84	1.0e-11	61.5	COG1977	Molybdopterin converting factor, small subunit	84
2576840777	160	61.78	1	157	1	156	7.0e-60	223	COG0315	Molybdenum cofactor biosynthesis enzyme	157
2576840778	346	44.25	1	339	2	338	3.0e-81	295	COG1044	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	338
2576840780	182	50.57	8	181	9	182	1.0e-57	215	COG4567	Response regulator consisting of a CheY-like receiver domain and a Fis-type HTH domain	182
2576840781	460	21.8	194	453	77	335	5.0e-20	92.5	COG0642	Signal transduction histidine kinase	336
2576840782	210	53.57	40	207	1	166	4.0e-65	241	COG0225	Peptide methionine sulfoxide reductase	174
2576840783	304	44.06	16	290	1	286	4.0e-68	251	COG1281	Disulfide bond chaperones of the HSP33 family	286
2576840785	200	50.25	1	196	1	194	4.0e-70	257	COG0450	Peroxiredoxin	194
2576840787	628	54.41	8	628	10	627	0.0e+00	746	COG3158	K+ transporter	627
2576840788	497	18.91	41	491	3	419	2.0e-25	110	COG1055	Na+/H+ antiporter NhaD and related arsenite permeases	424
2576840789	136	41.18	1	136	1	135	3.0e-26	111	COG0848	Biopolymer transport protein	137
2576840790	219	37.68	13	219	11	216	3.0e-37	148	COG0811	Biopolymer transport proteins	216
2576840791	266	30.43	88	264	60	243	3.0e-13	69	COG0810	Periplasmic protein TonB, links inner and outer membranes	244
2576840792	218	34.02	21	213	8	200	1.0e-29	123	COG0586	Uncharacterized membrane-associated protein	208
2576840795	241	33.03	7	220	4	220	3.0e-53	201	COG1131	ABC-type multidrug transport system, ATPase component	293
2576840797	804	18.36	13	804	18	768	2.0e-33	138	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2576840798	823	16.46	56	823	40	768	1.0e-20	95.8	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2576840799	362	65.14	4	353	2	351	0.0e+00	539	COG0722	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	351
2576840800	325	59.07	67	325	4	260	7.0e-104	370	COG2022	Uncharacterized enzyme of thiazole biosynthesis	262
2576840801	229	44.39	11	229	3	225	1.0e-68	252	COG0220	Predicted S-adenosylmethionine-dependent methyltransferase	227
2576840803	214	36.79	3	212	1	201	3.0e-45	175	COG0461	Orotate phosphoribosyltransferase	201
2576840804	379	40.99	3	376	34	410	1.0e-102	366	COG0635	Coproporphyrinogen III oxidase and related Fe-S oxidoreductases	416
2576840805	219	47.16	1	219	1	228	5.0e-56	210	COG0745	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	229
2576840806	533	26.4	196	515	18	333	2.0e-39	157	COG0642	Signal transduction histidine kinase	336
2576840807	142	44.22	1	142	2	139	6.0e-25	106	COG4968	Tfp pilus assembly protein PilE	139
2576840809	167	28.73	11	167	12	192	1.0e-17	82.8	COG4726	Tfp pilus assembly protein PilX	196
2576840810	348	24.75	1	291	5	285	2.0e-22	100	COG4966	Tfp pilus assembly protein PilW	318
2576840812	175	33.54	10	167	9	168	1.0e-19	89.7	COG4970	Tfp pilus assembly protein FimT	181
2576840813	291	46.21	12	284	2	266	1.0e-69	256	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2576840814	223	61.75	6	222	6	220	1.0e-87	315	COG0036	Pentose-5-phosphate-3-epimerase	220
2576840816	209	62.69	16	208	1	189	3.0e-85	307	COG0512	Anthranilate/para-aminobenzoate synthases component II	191
2576840817	370	23.26	3	341	1	358	3.0e-22	99.7	COG4637	Predicted ATPase	373
2576840820	878	34.41	316	694	11	408	5.0e-52	199	COG0840	Methyl-accepting chemotaxis protein	408
2576840821	243	28.39	4	234	13	248	5.0e-36	144	COG4123	Predicted O-methyltransferase	248
2576840822	190	35.48	6	66	3	63	4.0e-09	54.8	COG1278	Cold shock proteins	67
2576840824	827	37.77	1	827	1	829	0.0e+00	653	COG3127	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component	829
2576840825	230	59.46	10	229	5	226	2.0e-78	285	COG4181	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component	228
2576840826	200	33.8	12	200	1	213	2.0e-22	98.8	COG2755	Lysophospholipase L1 and related esterases	216
2576840827	142	39.29	1	140	5	141	3.0e-28	117	COG3193	Uncharacterized protein, possibly involved in utilization of glycolate and propanediol	141
2576840830	303	42.67	1	293	2	291	8.0e-53	201	COG0330	Membrane protease subunits, stomatin/prohibitin homologs	291
2576840831	147	30.71	8	146	5	140	1.0e-20	92.7	COG1585	Membrane protein implicated in regulation of membrane protease activity	140
2576840834	301	42.59	1	300	11	327	6.0e-66	244	COG0714	MoxR-like ATPases	329
2576840835	109	30.77	5	106	7	110	4.0e-14	69.7	COG1734	DnaK suppressor protein	120
2576840836	166	33.93	1	163	2	169	4.0e-14	70.8	COG2825	Outer membrane protein	170
2576840837	161	32.28	5	161	8	161	8.0e-29	119	COG3542	Uncharacterized conserved protein	162
2576840838	477	24.1	21	382	6	383	4.0e-41	162	COG3182	Uncharacterized iron-regulated membrane protein	442
2576840848	172	29.7	1	163	9	171	6.0e-23	100	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 homolog	182
2576840849	326	36.36	12	325	13	322	2.0e-58	219	COG3712	Fe2+-dicitrate sensor, membrane component	322
2576840850	90	50.55	1	88	1	91	4.0e-22	96.1	COG3041	Uncharacterized protein conserved in bacteria	91
2576840852	808	14.72	79	808	21	768	1.0e-17	85.4	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2576840857	221	37.19	13	211	11	208	1.0e-36	146	COG0811	Biopolymer transport proteins	216
2576840858	136	41.91	1	136	1	135	2.0e-26	111	COG0848	Biopolymer transport protein	137
2576840859	472	37.72	34	471	1	445	1.0e-51	197	COG1538	Outer membrane protein	457
2576840860	384	24.54	6	384	2	368	1.0e-19	91.3	COG0845	Membrane-fusion protein	372
2576840861	1038	24.23	11	1032	1	1009	0.0e+00	499	COG0841	Cation/multidrug efflux pump	1009
2576840863	1147	26.94	874	1142	336	600	2.0e-33	138	COG4191	Signal transduction histidine kinase regulating C4-dicarboxylate transport system	603
2576840866	470	31.43	85	290	30	232	3.0e-23	103	COG1376	Uncharacterized protein conserved in bacteria	232
2576840867	118	33.33	3	116	6	117	2.0e-16	78	COG3671	Predicted membrane protein	125
2576840868	157	74.83	6	156	3	153	1.0e-64	238	COG3558	Uncharacterized protein conserved in bacteria	154
2576840869	269	27.76	7	269	12	253	3.0e-08	52.3	COG0730	Predicted permeases	258
2576840870	775	35.16	381	739	25	408	6.0e-52	199	COG0840	Methyl-accepting chemotaxis protein	408
2576840872	258	48.22	1	253	1	245	9.0e-74	270	COG0121	Predicted glutamine amidotransferase	252
2576840873	573	41.91	15	569	5	510	0.0e+00	512	COG0155	Sulfite reductase, beta subunit (hemoprotein)	510
2576840874	592	50.09	20	592	4	587	0.0e+00	603	COG0369	Sulfite reductase, alpha subunit (flavoprotein)	587
2576840877	340	38.28	9	336	1	332	5.0e-75	274	COG1477	Membrane-associated lipoprotein involved in thiamine biosynthesis	337
2576840878	433	18.98	79	410	56	404	4.0e-15	76.4	COG1055	Na+/H+ antiporter NhaD and related arsenite permeases	424
2576840881	369	63.78	1	368	1	370	0.0e+00	512	COG0686	Alanine dehydrogenase	371
2576840884	177	16.05	1	159	1	136	2.0e-04	38.7	COG1943	Transposase and inactivated derivatives	136
2576840886	1224	29.4	146	559	1	355	1.0e-42	168	COG0277	FAD/FMN-containing dehydrogenases	459
2576840887	685	51.73	280	680	2	403	0.0e+00	476	COG0520	Selenocysteine lyase	405
2576840889	311	49.7	131	295	7	162	1.0e-40	160	COG1045	Serine acetyltransferase	194
2576840890	325	60.91	5	310	2	299	3.0e-109	388	COG0031	Cysteine synthase	300
2576840891	441	21.49	19	441	10	440	3.0e-21	96.6	COG2067	Long-chain fatty acid transport protein	440
2576840892	144	38.78	1	140	14	160	9.0e-10	56.2	COG2391	Predicted transporter component	198
2576840894	275	52.3	11	246	7	245	2.0e-62	232	COG0805	Sec-independent protein secretion pathway component TatC	255
2576840895	101	37.08	1	88	1	89	2.0e-10	57.3	COG1826	Sec-independent protein secretion pathway components	94
2576840897	393	47.9	25	358	128	456	3.0e-97	349	COG2204	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains	464
2576840899	197	37.89	23	116	27	121	9.0e-15	73.5	COG2863	Cytochrome c553	121
2576840900	196	30.81	19	190	1	157	2.0e-25	108	COG1225	Peroxiredoxin	157
2576840904	156	26.47	48	145	9	110	6.0e-06	43.8	COG0607	Rhodanese-related sulfurtransferase	110
2576840907	153	22.82	5	153	11	147	2.0e-05	42.3	COG3909	Cytochrome c556	147
2576840908	239	39.36	1	181	1	185	1.0e-34	140	COG3658	Cytochrome b	192
2576840909	206	23.38	25	156	2	135	9.0e-05	40.6	COG1225	Peroxiredoxin	157
2576840910	715	30.7	296	713	151	564	3.0e-76	280	COG4232	Thiol:disulfide interchange protein	569
2576840911	296	40.51	70	295	2	235	2.0e-47	182	COG0412	Dienelactone hydrolase and related enzymes	236
2576840912	321	29.68	30	302	4	274	2.0e-29	123	COG3386	Gluconolactonase	307
2576840913	912	18.06	100	912	8	768	4.0e-27	117	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2576840914	138	38.97	3	138	1	136	5.0e-30	123	COG0848	Biopolymer transport protein	137
2576840915	288	35.47	41	243	6	208	3.0e-36	145	COG0811	Biopolymer transport proteins	216
2576840916	271	28.11	87	270	61	244	3.0e-13	69	COG0810	Periplasmic protein TonB, links inner and outer membranes	244
2576840918	88	23.68	13	88	18	92	4.0e-04	36.5	COG5304	Uncharacterized protein conserved in bacteria	92
2576840919	492	39.74	18	477	4	457	2.0e-61	230	COG1538	Outer membrane protein	457
2576840921	1038	37.66	2	1021	1	1009	0.0e+00	913	COG0841	Cation/multidrug efflux pump	1009
2576840923	1041	38.88	12	1022	1	1009	0.0e+00	953	COG0841	Cation/multidrug efflux pump	1009
2576840924	421	30.77	60	393	37	368	2.0e-29	124	COG0845	Membrane-fusion protein	372
2576840926	487	17.24	285	483	29	227	5.0e-14	73	COG0491	Zn-dependent hydrolases, including glyoxylases	252
2576840927	404	32.09	49	390	27	372	7.0e-23	102	COG0845	Membrane-fusion protein	372
2576840928	1059	28.63	2	1045	1	1009	0.0e+00	665	COG0841	Cation/multidrug efflux pump	1009
2576840929	617	53.97	1	614	8	575	0.0e+00	783	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	575
2576840942	343	27.43	8	240	2	234	1.0e-30	127	COG3000	Sterol desaturase	271
2576840943	83	28.4	4	82	2	75	4.0e-04	36.4	COG1531	Uncharacterized protein conserved in archaea	77
2576840944	353	48.55	7	349	5	340	9.0e-94	337	COG0430	RNA 3'-terminal phosphate cyclase	341
2576840948	463	37.91	15	196	1	182	4.0e-34	139	COG2059	Chromate transport protein ChrA	195
2576840949	316	36.57	178	306	3	136	2.0e-30	126	COG4275	Uncharacterized conserved protein	143
2576840950	300	26.76	1	297	1	294	4.0e-33	135	COG0583	Transcriptional regulator	297
2576840951	347	52.26	1	346	1	342	2.0e-104	372	COG1118	ABC-type sulfate/molybdate transport systems, ATPase component	345
2576840952	288	70.48	18	288	10	280	3.0e-105	375	COG4208	ABC-type sulfate transport system, permease component	287
2576840953	275	52.01	1	273	3	274	1.0e-62	233	COG0555	ABC-type sulfate transport system, permease component	274
2576840954	342	60	24	341	28	346	3.0e-126	445	COG1613	ABC-type sulfate transport system, periplasmic component	348
2576840955	336	69.3	9	336	20	348	0.0e+00	500	COG1613	ABC-type sulfate transport system, periplasmic component	348
2576840956	496	24.4	94	496	37	426	6.0e-22	99.3	COG3746	Phosphate-selective porin	426
2576840957	56	39.02	16	56	9	49	9.0e-05	38.4	COG5583	Uncharacterized small protein	54
2576840960	415	47.22	1	390	1	394	8.0e-121	427	COG0019	Diaminopimelate decarboxylase	394
2576840961	275	55.51	2	273	1	270	2.0e-91	329	COG0253	Diaminopimelate epimerase	272
2576840962	227	34.27	6	217	2	210	4.0e-36	145	COG3159	Uncharacterized protein conserved in bacteria	218
2576840963	302	51.71	9	300	10	299	7.0e-92	330	COG4973	Site-specific recombinase XerC	299
2576840964	356	24.85	35	355	36	358	3.0e-51	195	COG5345	Uncharacterized protein conserved in bacteria	358
2576840966	385	43.73	27	379	1	354	1.0e-92	333	COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	354
2576840967	191	38.86	3	177	15	185	2.0e-31	128	COG3028	Uncharacterized protein conserved in bacteria	187
2576840969	439	54.82	1	425	1	414	0.0e+00	576	COG1004	Predicted UDP-glucose 6-dehydrogenase	414
2576840970	710	45.16	16	708	20	700	0.0e+00	711	COG0317	Guanosine polyphosphate pyrophosphohydrolases/synthetases	701
2576840971	932	59.33	334	932	3	593	0.0e+00	800	COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains	593
2576840972	282	24.64	1	273	8	284	3.0e-35	142	COG1639	Predicted signal transduction protein	289
2576840973	293	18.77	2	261	7	241	5.0e-24	105	COG1235	Metal-dependent hydrolases of the beta-lactamase superfamily I	269
2576840974	210	50.76	5	200	4	200	3.0e-66	245	COG0218	Predicted GTPase	200
2576840975	220	50.45	1	110	1	108	1.0e-22	100	COG2863	Cytochrome c553	121
2576840976	206	21.72	39	206	2	220	1.0e-07	49.9	COG2761	Predicted dithiol-disulfide isomerase involved in polyketide biosynthesis	225
2576840977	512	45.96	352	510	20	179	4.0e-40	159	COG2199	FOG: GGDEF domain	181
2576840978	181	39.89	1	181	40	215	1.0e-27	116	COG3122	Uncharacterized protein conserved in bacteria	215
2576840979	609	55.48	1	609	1	597	0.0e+00	805	COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	597
2576840980	480	53.59	1	454	1	458	0.0e+00	588	COG1207	N-acetylglucosamine-1-phosphate uridyltransferase (contains nucleotidyltransferase and I-patch acetyltransferase domains)	460
2576840981	140	45.45	4	134	3	134	2.0e-29	121	COG0355	F0F1-type ATP synthase, epsilon subunit (mitochondrial delta subunit)	135
2576840982	459	76.61	1	459	1	466	0.0e+00	827	COG0055	F0F1-type ATP synthase, beta subunit	468
2576840983	287	53.5	5	287	1	286	4.0e-96	344	COG0224	F0F1-type ATP synthase, gamma subunit	287
2576840984	513	66.28	1	513	1	502	0.0e+00	814	COG0056	F0F1-type ATP synthase, alpha subunit	504
2576840985	176	41.24	1	176	1	177	3.0e-36	144	COG0712	F0F1-type ATP synthase, delta subunit (mitochondrial oligomycin sensitivity protein)	178
2576840986	157	38.31	4	157	6	159	2.0e-17	81.5	COG0711	F0F1-type ATP synthase, subunit b	161
2576840987	95	41.89	11	84	6	79	5.0e-05	39.4	COG0636	F0F1-type ATP synthase, subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	79
2576840988	257	44.27	2	257	1	246	3.0e-44	171	COG0356	F0F1-type ATP synthase, subunit a	246
2576840989	119	32.14	9	118	11	122	4.0e-06	43.7	COG3312	F0F1-type ATP synthase, subunit I	128
2576840990	287	39.76	31	282	1	240	7.0e-30	124	COG1475	Predicted transcriptional regulators	240
2576840992	258	40.94	1	252	1	253	3.0e-58	218	COG1192	ATPases involved in chromosome partitioning	259
2576840993	211	45.79	5	207	2	215	4.0e-49	187	COG0357	Predicted S-adenosylmethionine-dependent methyltransferase involved in bacterial cell division	215
2576840994	623	66.24	3	623	1	619	0.0e+00	984	COG0445	NAD/FAD-utilizing enzyme apparently involved in cell division	621
2576840997	93	23.6	4	91	3	91	3.0e-08	50.3	COG3041	Uncharacterized protein conserved in bacteria	91
2576840998	893	45.61	1	879	7	917	0.0e+00	863	COG0474	Cation transport ATPase	917
2576840999	884	30.76	14	857	8	829	0.0e+00	472	COG1615	Uncharacterized conserved protein	885
2576841001	208	28.17	1	208	4	212	1.0e-27	116	COG2345	Predicted transcriptional regulator	218
2576841002	128	33.9	5	121	3	119	3.0e-21	94.2	COG2346	Truncated hemoglobins	133
2576841003	325	28.05	96	315	12	223	2.0e-29	123	COG0543	2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases	252
2576841004	263	24.91	1	263	1	263	3.0e-19	89.2	COG3217	Uncharacterized Fe-S protein	270
2576841005	214	24.53	10	213	1	211	6.0e-13	67.5	COG1961	Site-specific recombinases, DNA invertase Pin homologs	222
2576841006	326	26.41	87	316	1	222	6.0e-30	125	COG0543	2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases	252
2576841007	124	31.4	1	117	3	119	1.0e-19	88.8	COG2346	Truncated hemoglobins	133
2576841008	151	43.18	1	132	1	131	2.0e-28	118	COG1959	Predicted transcriptional regulator	150
2576841009	116	42.61	2	115	3	117	3.0e-33	133	COG3189	Uncharacterized conserved protein	117
2576841010	297	26.76	7	289	1	297	6.0e-29	121	COG0583	Transcriptional regulator	297
2576841013	512	31.91	58	502	26	455	7.0e-55	208	COG1538	Outer membrane protein	457
2576841014	408	32.27	9	351	9	352	2.0e-65	243	COG1566	Multidrug resistance efflux pump	352
2576841016	120	36.8	1	119	5	129	2.0e-12	64.1	COG3094	Uncharacterized protein conserved in bacteria	129
2576841017	322	30.41	1	305	5	319	7.0e-47	181	COG2334	Putative homoserine kinase type II (protein kinase fold)	331
2576841020	192	32.1	3	162	1	157	6.0e-17	80.7	COG2405	Predicted nucleic acid-binding protein, contains PIN domain	157
2576841021	293	25	4	239	4	233	3.0e-21	95.7	COG0338	Site-specific DNA methylase	274
2576841025	80	31.08	5	78	2	73	6.0e-11	59.2	COG4456	Virulence-associated protein and related proteins	74
2576841026	233	42.22	8	230	3	226	1.0e-57	215	COG0745	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	229
2576841027	914	50.22	1	910	1	890	0.0e+00	971	COG2205	Osmosensitive K+ channel histidine kinase	890
2576841028	191	57.45	1	187	1	188	3.0e-66	244	COG2156	K+-transporting ATPase, c chain	190
2576841029	689	70.12	4	687	1	678	0.0e+00	1012	COG2216	High-affinity K+ transport system, ATPase chain B	681
2576841030	580	62.41	5	576	4	560	0.0e+00	717	COG2060	K+-transporting ATPase, A chain	560
2576841031	329	35.16	22	329	15	322	4.0e-66	245	COG0598	Mg2+ and Co2+ transporters	322
2576841038	265	26.77	138	263	27	151	2.0e-12	66.8	COG5616	Predicted integral membrane protein	152
2576841039	259	28.23	132	253	27	147	3.0e-14	72.6	COG5616	Predicted integral membrane protein	152
2576841041	394	47.67	10	391	10	391	3.0e-121	428	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	392
2576841042	225	56.7	26	219	1	193	2.0e-66	245	COG0807	GTP cyclohydrolase II	193
2576841043	205	31.84	7	173	12	190	4.0e-24	104	COG2226	Methylase involved in ubiquinone/menaquinone biosynthesis	238
2576841044	835	47.28	47	829	27	750	0.0e+00	822	COG0058	Glucan phosphorylase	750
2576841046	247	33.6	1	246	2	254	1.0e-35	143	COG1192	ATPases involved in chromosome partitioning	259
2576841047	617	41.67	294	615	123	432	3.0e-67	249	COG3706	Response regulator containing a CheY-like receiver domain and a GGDEF domain	435
2576841048	1241	39.05	508	780	90	336	3.0e-44	174	COG0642	Signal transduction histidine kinase	336
2576841049	426	62.76	1	426	4	429	0.0e+00	622	COG0001	Glutamate-1-semialdehyde aminotransferase	432
2576841050	440	37.91	34	426	36	422	3.0e-77	283	COG1322	Uncharacterized protein conserved in bacteria	448
2576841051	166	65.03	1	163	1	161	3.0e-59	221	COG0041	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	162
2576841052	364	50.69	1	354	2	364	2.0e-122	432	COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	375
2576841055	98	43.96	9	97	1	90	3.0e-16	76.9	COG2929	Uncharacterized protein conserved in bacteria	93
2576841057	509	41.39	5	506	2	496	3.0e-99	355	COG1008	NADH:ubiquinone oxidoreductase subunit 4 (chain M)	497
2576841058	532	34.26	14	510	3	496	8.0e-73	268	COG1008	NADH:ubiquinone oxidoreductase subunit 4 (chain M)	497
2576841061	496	42.34	3	494	5	489	5.0e-109	388	COG1008	NADH:ubiquinone oxidoreductase subunit 4 (chain M)	497
2576841063	463	46.63	285	461	4	180	7.0e-43	168	COG2199	FOG: GGDEF domain	181
2576841064	288	46.9	1	288	1	290	3.0e-71	262	COG1561	Uncharacterized stress-induced protein	290
2576841065	299	25.17	26	297	2	278	1.0e-24	107	COG0515	Serine/threonine protein kinase	384
2576841066	240	58.23	1	236	8	229	3.0e-74	271	COG0689	RNase PH	230
2576841067	203	50.26	6	193	1	186	8.0e-59	220	COG0127	Xanthosine triphosphate pyrophosphatase	194
2576841068	351	22.26	27	288	39	280	3.0e-11	63.1	COG2334	Putative homoserine kinase type II (protein kinase fold)	331
2576841070	184	20	1	175	1	191	5.0e-04	37.6	COG4659	Predicted NADH:ubiquinone oxidoreductase, subunit RnfG	195
2576841072	396	34.11	5	374	1	364	6.0e-70	258	COG1858	Cytochrome c peroxidase	364
2576841073	358	18.46	40	348	1	297	7.0e-13	68.5	COG1409	Predicted phosphohydrolases	301
2576841075	481	61.52	1	472	2	472	0.0e+00	747	COG0362	6-phosphogluconate dehydrogenase	473
2576841076	495	49.48	3	487	5	481	0.0e+00	604	COG0364	Glucose-6-phosphate 1-dehydrogenase	483
2576841077	227	32.19	6	226	2	234	3.0e-49	188	COG0363	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	238
2576841078	204	55.03	1	189	1	188	6.0e-69	253	COG0194	Guanylate kinase	191
2576841080	1020	46.77	1	1014	2	1020	0.0e+00	1042	COG3696	Putative silver efflux pump	1027
2576841081	378	23.56	49	371	41	363	2.0e-17	84	COG0845	Membrane-fusion protein	372
2576841084	431	25.74	35	426	44	443	6.0e-28	119	COG1538	Outer membrane protein	457
2576841085	389	29.2	54	383	39	372	5.0e-25	109	COG0845	Membrane-fusion protein	372
2576841086	1022	44.74	1	1019	1	1021	0.0e+00	1002	COG3696	Putative silver efflux pump	1027
2576841087	108	38.53	1	104	1	108	4.0e-17	79.8	COG0347	Nitrogen regulatory protein PII	112
2576841088	317	25.44	49	316	6	281	3.0e-21	96.2	COG4395	Uncharacterized protein conserved in bacteria	281
2576841090	334	56.08	4	332	7	340	5.0e-98	351	COG2899	Uncharacterized protein conserved in bacteria	346
2576841091	1171	35.09	716	1147	210	641	9.0e-82	299	COG5001	Predicted signal transduction protein containing a membrane domain, an EAL and a GGDEF domain	663
2576841092	206	30.85	3	200	1	191	5.0e-33	134	COG0235	Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases	219
2576841093	186	45.81	1	178	1	174	4.0e-51	193	COG1791	Uncharacterized conserved protein, contains double-stranded beta-helix domain	181
2576841094	232	52.49	1	219	3	223	2.0e-72	265	COG4229	Predicted enolase-phosphatase	229
2576841095	270	47.29	2	258	3	260	3.0e-79	288	COG0796	Glutamate racemase	269
2576841098	609	22.92	48	597	12	446	5.0e-37	149	COG2132	Putative multicopper oxidases	451
2576841099	161	32.03	11	151	6	151	6.0e-20	90.4	COG2131	Deoxycytidylate deaminase	164
2576841102	420	21.79	1	420	2	440	6.0e-17	82.3	COG2067	Long-chain fatty acid transport protein	440
2576841104	542	32.28	387	530	18	175	3.0e-20	93.6	COG2199	FOG: GGDEF domain	181
2576841105	266	55.04	8	265	1	254	3.0e-84	304	COG0134	Indole-3-glycerol phosphate synthase	254
2576841106	338	53.12	1	337	2	338	4.0e-112	398	COG0547	Anthranilate phosphoribosyltransferase	338
2576841107	451	41.09	2	449	9	457	0.0e+00	484	COG0773	UDP-N-acetylmuramate-alanine ligase	459
2576841109	125	53.6	1	125	2	126	5.0e-45	173	COG2967	Uncharacterized protein affecting Mg2+/Co2+ transport	126
2576841111	163	41.82	2	157	1	165	2.0e-38	151	COG0262	Dihydrofolate reductase	167
2576841112	338	24.21	1	335	19	351	6.0e-32	131	COG0252	L-asparaginase/archaeal Glu-tRNAGln amidotransferase subunit D	351
2576841113	204	37.17	8	198	1	170	2.0e-35	142	COG0221	Inorganic pyrophosphatase	171
2576841114	277	59.14	1	277	3	268	3.0e-109	388	COG0207	Thymidylate synthase	268
2576841115	265	47.31	1	262	5	280	3.0e-66	245	COG0682	Prolipoprotein diacylglyceryltransferase	287
2576841116	821	62.9	20	582	1	563	0.0e+00	886	COG0187	Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), B subunit	635
2576841117	358	35.25	1	357	1	363	2.0e-74	272	COG1195	Recombinational DNA repair ATPase (RecF pathway)	363
2576841118	366	38.15	1	366	1	364	3.0e-77	282	COG0592	DNA polymerase sliding clamp subunit (PCNA homolog)	364
2576841119	438	51.63	5	434	1	408	2.0e-130	459	COG0593	ATPase involved in DNA replication initiation	408
2576841120	195	60.87	122	190	9	77	2.0e-26	112	COG0759	Uncharacterized conserved protein	92
2576841121	585	44.33	294	583	2	299	2.0e-68	253	COG0706	Preprotein translocase subunit YidC	314
2576841122	448	48.67	7	448	5	454	0.0e+00	513	COG0486	Predicted GTPase	454
2576841123	91	48.98	1	91	3	100	2.0e-25	106	COG3657	Uncharacterized protein conserved in bacteria	100
