gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2576840983	287	5	287	SUPERFAMILY	SSF52943	IPR023633	ATPase, F1 complex, gamma subunit domain	
2576840984	513	383	511	SUPERFAMILY	SSF47917	IPR000793	ATPase, F1/V1/A1 complex, alpha/beta subunit, C-terminal	GO:0015991|GO:0016820|GO:0033178
2576840984	513	10	94	SUPERFAMILY	SSF50615	IPR004100	ATPase, F1 complex alpha/beta subunit, N-terminal domain	GO:0015992|GO:0046034
2576840984	513	366	375	ProSitePatterns	PS00152	IPR020003	ATPase, alpha/beta subunit, nucleotide-binding domain, active site	GO:0005524
2576840984	513	96	381	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576840985	176	138	157	ProSitePatterns	PS00389	IPR020781	ATPase, F1 complex, OSCP/delta subunit, conserved site	GO:0015986|GO:0016020|GO:0046933
2576840985	176	3	106	SUPERFAMILY	SSF47928	IPR026015	F1F0 ATP synthase OSCP/delta subunit, N-terminal domain	
2576840986	157	64	121	SUPERFAMILY	SSF81573			
2576840987	95	10	84	SUPERFAMILY	SSF81333	IPR002379	V-ATPase proteolipid subunit C-like domain	GO:0015078|GO:0015991|GO:0033177
2576840987	95	45	66	ProSitePatterns	PS00605	IPR020537	ATPase, F0 complex, subunit C, DCCD-binding site	
2576840988	257	84	250	SUPERFAMILY	SSF81336	IPR000568	ATPase, F0 complex, subunit A	GO:0015078|GO:0015986|GO:0045263
2576840988	257	193	202	ProSitePatterns	PS00449	IPR023011	ATPase, F0 complex, subunit A, active site	
2576840990	287	35	125	SMART	SM00470	IPR003115	ParB/Sulfiredoxin	
2576840990	287	35	127	SUPERFAMILY	SSF110849	IPR003115	ParB/Sulfiredoxin	
2576840990	287	117	225	SUPERFAMILY	SSF109709			
2576840992	258	180	258	ProSiteProfiles	PS50522	IPR007096	RNA-directed RNA polymerase, bacteriophage, catalytic domain	GO:0003968|GO:0019079
2576840992	258	1	253	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576840993	211	6	202	SUPERFAMILY	SSF53335			
2576840994	623	273	287	ProSitePatterns	PS01280	IPR020595	Glucose-inhibited division protein A-related, conserved site	
2576840994	623	368	391	ProSitePatterns	PS01281	IPR020595	Glucose-inhibited division protein A-related, conserved site	
2576840994	623	6	66	SUPERFAMILY	SSF51905			
2576840994	623	97	261	SUPERFAMILY	SSF51905			
2576840996	82	2	68	SUPERFAMILY	SSF143120			
2576840997	93	1	91	SUPERFAMILY	SSF143011			
2576840998	893	16	90	SMART	SM00831	IPR004014	Cation-transporting P-type ATPase, N-terminal	
2576840998	893	340	346	ProSitePatterns	PS00154	IPR018303	P-type ATPase, phosphorylation site	
2576840998	893	337	356	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2576840998	893	472	723	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2576840998	893	345	521	SUPERFAMILY	SSF81660	IPR023299	P-type ATPase, cytoplasmic domain N	
2576840998	893	16	128	SUPERFAMILY	SSF81665			
2576840998	893	127	237	SUPERFAMILY	SSF81653			
2576840998	893	239	332	SUPERFAMILY	SSF81665			
2576840998	893	669	876	SUPERFAMILY	SSF81665			
2576841000	330	56	256	SUPERFAMILY	SSF53448			
2576841001	208	10	190	SUPERFAMILY	SSF46785			
2576841002	128	9	127	SUPERFAMILY	SSF46458	IPR009050	Globin-like	
2576841002	128	57	77	ProSitePatterns	PS01213	IPR019795	Globin, bacterial-like, conserved site	GO:0015671|GO:0019825
2576841003	325	2	88	ProSiteProfiles	PS51085	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2576841003	325	4	86	SUPERFAMILY	SSF54292	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2576841003	325	89	187	ProSiteProfiles	PS51384	IPR017927	Ferredoxin reductase-type FAD-binding domain	GO:0016491|GO:0055114
2576841003	325	93	185	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
2576841003	325	191	319	SUPERFAMILY	SSF52343			
2576841004	263	115	262	ProSiteProfiles	PS51340	IPR005302	Molybdenum cofactor sulfurase, C-terminal	GO:0003824|GO:0030151|GO:0030170
2576841004	263	2	45	SUPERFAMILY	SSF50800	IPR011037	Pyruvate kinase-like, insert domain	
2576841004	263	146	261	SUPERFAMILY	SSF50800	IPR011037	Pyruvate kinase-like, insert domain	
2576841005	214	11	153	SUPERFAMILY	SSF53041	IPR006119	Resolvase, N-terminal	GO:0000150|GO:0003677|GO:0006310
2576841005	214	12	153	SMART	SM00857	IPR006119	Resolvase, N-terminal	GO:0000150|GO:0003677|GO:0006310
2576841006	326	1	88	ProSiteProfiles	PS51085	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2576841006	326	11	86	SUPERFAMILY	SSF54292	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2576841006	326	91	189	ProSiteProfiles	PS51384	IPR017927	Ferredoxin reductase-type FAD-binding domain	GO:0016491|GO:0055114
2576841006	326	94	187	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
2576841006	326	192	321	SUPERFAMILY	SSF52343			
2576841007	124	5	123	SUPERFAMILY	SSF46458	IPR009050	Globin-like	
2576841008	151	2	133	ProSiteProfiles	PS51197	IPR000944	Transcription regulator Rrf2-like	
2576841008	151	2	131	SUPERFAMILY	SSF46785			
2576841010	297	7	64	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2576841010	297	6	114	SUPERFAMILY	SSF46785			
2576841010	297	95	283	SUPERFAMILY	SSF53850			
2576841011	295	1	27	ProSiteProfiles	PS51257			
2576841012	531	7	196	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2576841012	531	254	425	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2576841012	531	481	508	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2576841012	531	17	509	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2576841013	512	6	35	SUPERFAMILY	SSF56954			
2576841013	512	68	495	SUPERFAMILY	SSF56954			
2576841014	408	53	99	SUPERFAMILY	SSF111369			
2576841014	408	128	175	SUPERFAMILY	SSF111369			
2576841014	408	191	265	SUPERFAMILY	SSF111369			
2576841015	310	31	226	SUPERFAMILY	SSF53167			
2576841017	322	5	305	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
2576841019	111	1	41	SUPERFAMILY	SSF143120			
2576841021	293	1	266	SUPERFAMILY	SSF53335			
2576841022	479	31	80	SUPERFAMILY	SSF110849	IPR003115	ParB/Sulfiredoxin	
2576841023	40	1	38	SUPERFAMILY	SSF88723			
2576841024	95	1	87	SUPERFAMILY	SSF88723			
2576841025	80	5	65	SUPERFAMILY	SSF89447			
2576841026	233	6	116	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576841026	233	7	120	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576841026	233	153	229	SMART	SM00862	IPR001867	Signal transduction response regulator, C-terminal	GO:0000156|GO:0000160|GO:0003677|GO:0006355
2576841026	233	7	178	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2576841027	914	736	899	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576841027	914	791	901	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576841027	914	679	747	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2576841027	914	686	901	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2576841027	914	673	748	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2576841027	914	253	369	SUPERFAMILY	SSF52402			
2576841027	914	522	675	SUPERFAMILY	SSF55781			
2576841029	689	315	321	ProSitePatterns	PS00154	IPR018303	P-type ATPase, phosphorylation site	
2576841029	689	309	572	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2576841029	689	31	105	SUPERFAMILY	SSF81665			
2576841029	689	120	209	SUPERFAMILY	SSF81653			
2576841029	689	210	307	SUPERFAMILY	SSF81665			
2576841031	329	8	259	SUPERFAMILY	SSF143865			
2576841031	329	264	326	SUPERFAMILY	SSF144083			
2576841041	394	183	293	SUPERFAMILY	SSF55031	IPR011650	Peptidase M20, dimerisation domain	
2576841041	394	2	197	SUPERFAMILY	SSF53187			
2576841041	394	301	389	SUPERFAMILY	SSF53187			
2576841042	225	29	196	SUPERFAMILY	SSF142695			
2576841043	205	8	192	SUPERFAMILY	SSF53335			
2576841044	835	672	684	ProSitePatterns	PS00102	IPR000811	Glycosyl transferase, family 35	GO:0005975|GO:0008184
2576841044	835	21	830	SUPERFAMILY	SSF53756			
2576841046	247	1	246	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576841047	617	444	616	SMART	SM00267	IPR000160	GGDEF domain	
2576841047	617	485	617	ProSiteProfiles	PS50887	IPR000160	GGDEF domain	
2576841047	617	460	615	SUPERFAMILY	SSF55073	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2576841047	617	304	417	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576841047	617	305	421	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576841047	617	304	444	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2576841047	617	10	276	SUPERFAMILY	SSF109604			
2576841048	1241	86	157	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576841048	1241	87	131	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576841048	1241	98	198	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576841048	1241	198	290	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576841048	1241	208	253	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576841048	1241	210	276	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576841048	1241	159	211	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2576841048	1241	308	363	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2576841048	1241	160	202	SMART	SM00086	IPR001610	PAC motif	
2576841048	1241	318	354	SMART	SM00086	IPR001610	PAC motif	
2576841048	1241	790	907	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576841048	1241	791	911	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576841048	1241	935	1052	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576841048	1241	936	1056	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576841048	1241	373	520	SMART	SM00065	IPR003018	GAF domain	GO:0005515
2576841048	1241	586	777	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576841048	1241	644	775	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576841048	1241	532	597	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2576841048	1241	539	775	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2576841048	1241	1035	1048	SUPERFAMILY	SSF47226	IPR008207	Signal transduction histidine kinase, phosphotransfer (Hpt) domain	GO:0000160|GO:0004871
2576841048	1241	1096	1179	SUPERFAMILY	SSF47226	IPR008207	Signal transduction histidine kinase, phosphotransfer (Hpt) domain	GO:0000160|GO:0004871
2576841048	1241	1110	1222	ProSiteProfiles	PS50894	IPR008207	Signal transduction histidine kinase, phosphotransfer (Hpt) domain	GO:0000160|GO:0004871
2576841048	1241	518	598	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2576841048	1241	789	913	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2576841048	1241	933	1058	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2576841048	1241	353	510	SUPERFAMILY	SSF55781			
2576841049	426	234	270	ProSitePatterns	PS00600	IPR005814	Aminotransferase class-III	GO:0008483|GO:0030170
2576841049	426	5	425	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2576841051	166	3	154	SMART	SM01001	IPR000031	Phosphoribosylaminoimidazole carboxylase PurE domain	GO:0006189
2576841051	166	4	161	SUPERFAMILY	SSF52255	IPR000031	Phosphoribosylaminoimidazole carboxylase PurE domain	GO:0006189
2576841052	364	296	357	SUPERFAMILY	SSF51246	IPR011054	Rudiment single hybrid motif	
2576841052	364	102	285	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2576841052	364	3	94	SUPERFAMILY	SSF52440	IPR016185	Pre-ATP-grasp domain	
2576841052	364	97	292	SUPERFAMILY	SSF56059			
2576841053	463	301	411	SUPERFAMILY	SSF56024			
2576841062	1045	478	605	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576841062	1045	607	778	SMART	SM00267	IPR000160	GGDEF domain	
2576841062	1045	648	780	ProSiteProfiles	PS50887	IPR000160	GGDEF domain	
2576841062	1045	564	616	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2576841062	1045	623	780	SUPERFAMILY	SSF55073	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2576841062	1045	565	607	SMART	SM00086	IPR001610	PAC motif	
2576841062	1045	788	1034	SMART	SM00052	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2576841062	1045	789	1043	ProSiteProfiles	PS50883	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2576841062	1045	794	1041	SUPERFAMILY	SSF141868	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2576841062	1045	292	470	SUPERFAMILY	SSF55781			
2576841063	463	290	462	SMART	SM00267	IPR000160	GGDEF domain	
2576841063	463	331	463	ProSiteProfiles	PS50887	IPR000160	GGDEF domain	
2576841063	463	306	461	SUPERFAMILY	SSF55073	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2576841065	299	26	297	ProSiteProfiles	PS50011	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468
2576841065	299	26	297	SMART	SM00220	IPR002290	Serine/threonine- /dual specificity protein kinase, catalytic  domain	GO:0004672|GO:0005524|GO:0006468
2576841065	299	164	176	ProSitePatterns	PS00108	IPR008271	Serine/threonine-protein kinase, active site	GO:0004674|GO:0006468
2576841065	299	9	293	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
2576841066	240	153	233	SUPERFAMILY	SSF55666	IPR015847	Exoribonuclease, phosphorolytic domain 2	
2576841066	240	116	128	ProSitePatterns	PS01277	IPR018336	Ribonuclease PH, conserved site	
2576841066	240	1	181	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2576841067	203	4	197	SUPERFAMILY	SSF52972			
2576841068	351	10	331	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
2576841069	478	112	471	SUPERFAMILY	SSF56935			
2576841070	184	86	174	SMART	SM00900	IPR007329	FMN-binding	GO:0010181|GO:0016020
2576841072	396	44	195	SUPERFAMILY	SSF46626	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2576841072	396	59	174	ProSiteProfiles	PS51007	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2576841072	396	198	255	SUPERFAMILY	SSF46626	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2576841072	396	215	378	ProSiteProfiles	PS51007	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2576841072	396	303	378	SUPERFAMILY	SSF46626	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2576841073	358	1	34	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2576841073	358	38	284	SUPERFAMILY	SSF56300			
2576841074	134	35	128	SUPERFAMILY	SSF46626	IPR009056	Cytochrome c-like domain	GO:0009055|GO:0020037
2576841075	481	252	264	ProSitePatterns	PS00461	IPR006184	6-phosphogluconate-binding site	GO:0004616|GO:0006098|GO:0055114
2576841075	481	176	471	SUPERFAMILY	SSF48179	IPR008927	6-phosphogluconate dehydrogenase, C-terminal-like	GO:0055114
2576841075	481	3	176	SUPERFAMILY	SSF51735			
2576841076	495	3	191	SUPERFAMILY	SSF51735			
2576841076	495	178	487	SUPERFAMILY	SSF55347			
2576841077	227	6	221	SUPERFAMILY	SSF100950			
2576841078	204	4	182	ProSiteProfiles	PS50052	IPR008144	Guanylate kinase-like	GO:0005515
2576841078	204	3	185	SMART	SM00072	IPR008145	Guanylate kinase/L-type calcium channel beta subunit	GO:0005515
2576841078	204	38	55	ProSitePatterns	PS00856	IPR020590	Guanylate kinase, conserved site	
2576841078	204	4	188	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576841080	1020	183	264	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2576841080	1020	713	791	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2576841080	1020	41	126	SUPERFAMILY	SSF82693			
2576841080	1020	138	181	SUPERFAMILY	SSF82693			
2576841080	1020	267	323	SUPERFAMILY	SSF82693			
2576841080	1020	290	495	SUPERFAMILY	SSF82866			
2576841080	1020	792	1013	SUPERFAMILY	SSF82866			
2576841081	378	81	283	SUPERFAMILY	SSF111369			
2576841082	424	8	422	SUPERFAMILY	SSF56954			
2576841084	431	5	427	SUPERFAMILY	SSF56954			
2576841085	389	1	23	ProSiteProfiles	PS51257			
2576841085	389	79	302	SUPERFAMILY	SSF111369			
2576841086	1022	181	264	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2576841086	1022	712	796	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2576841086	1022	44	125	SUPERFAMILY	SSF82693			
2576841086	1022	137	180	SUPERFAMILY	SSF82693			
2576841086	1022	266	324	SUPERFAMILY	SSF82693			
2576841086	1022	290	494	SUPERFAMILY	SSF82866			
2576841086	1022	555	651	SUPERFAMILY	SSF82693			
2576841086	1022	794	1017	SUPERFAMILY	SSF82866			
2576841087	108	1	108	ProSiteProfiles	PS51343	IPR002187	Nitrogen regulatory protein PII	GO:0006808|GO:0030234
2576841087	108	4	101	SMART	SM00938	IPR002187	Nitrogen regulatory protein PII	GO:0006808|GO:0030234
2576841087	108	1	105	SUPERFAMILY	SSF54913	IPR011322	Nitrogen regulatory PII-like, alpha/beta	
2576841088	317	184	314	SMART	SM00978	IPR007379	Tim44-like domain	
2576841088	317	191	314	SUPERFAMILY	SSF54427			
2576841091	1171	603	648	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576841091	1171	605	674	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576841091	1171	611	717	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576841091	1171	719	891	SMART	SM00267	IPR000160	GGDEF domain	
2576841091	1171	760	893	ProSiteProfiles	PS50887	IPR000160	GGDEF domain	
2576841091	1171	676	728	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2576841091	1171	735	892	SUPERFAMILY	SSF55073	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2576841091	1171	677	719	SMART	SM00086	IPR001610	PAC motif	
2576841091	1171	902	1147	SMART	SM00052	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2576841091	1171	902	1156	ProSiteProfiles	PS50883	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2576841091	1171	907	1158	SUPERFAMILY	SSF141868	IPR001633	Diguanylate phosphodiesterase, EAL domain	
2576841091	1171	339	559	SMART	SM00062	IPR001638	Extracellular solute-binding protein, family 3	GO:0005215|GO:0006810
2576841091	1171	28	260	SUPERFAMILY	SSF53850			
2576841091	1171	332	560	SUPERFAMILY	SSF53850			
2576841092	206	8	201	SUPERFAMILY	SSF53639	IPR001303	Class II aldolase/adducin N-terminal	
2576841092	206	12	198	SMART	SM01007	IPR001303	Class II aldolase/adducin N-terminal	
2576841093	186	7	177	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
2576841094	232	1	222	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2576841095	270	6	107	SUPERFAMILY	SSF53681	IPR001920	Asp/Glu racemase	GO:0008152|GO:0016855
2576841095	270	109	260	SUPERFAMILY	SSF53681	IPR001920	Asp/Glu racemase	GO:0008152|GO:0016855
2576841095	270	180	190	ProSitePatterns	PS00924	IPR018187	Asp/Glu racemase, active site	GO:0016855
2576841098	609	582	593	ProSitePatterns	PS00080	IPR002355	Multicopper oxidase, copper-binding site	GO:0005507
2576841098	609	73	118	SUPERFAMILY	SSF49503	IPR008972	Cupredoxin	
2576841098	609	146	229	SUPERFAMILY	SSF49503	IPR008972	Cupredoxin	
2576841098	609	241	382	SUPERFAMILY	SSF49503	IPR008972	Cupredoxin	
2576841098	609	474	597	SUPERFAMILY	SSF49503	IPR008972	Cupredoxin	
2576841099	161	14	127	SUPERFAMILY	SSF53927	IPR016193	Cytidine deaminase-like	GO:0003824
2576841100	464	177	389	SMART	SM00729	IPR006638	Elongator protein 3/MiaB/NifB	GO:0003824|GO:0051536
2576841100	464	177	380	SUPERFAMILY	SSF102114			
2576841101	106	6	96	SUPERFAMILY	SSF47823	IPR010998	Integrase, Lambda-type, N-terminal	
2576841102	420	25	414	SUPERFAMILY	SSF56935			
2576841104	542	378	534	SMART	SM00267	IPR000160	GGDEF domain	
2576841104	542	412	536	ProSiteProfiles	PS50887	IPR000160	GGDEF domain	
2576841104	542	394	530	SUPERFAMILY	SSF55073	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2576841104	542	1	23	ProSiteProfiles	PS51257			
2576841105	266	59	77	ProSitePatterns	PS00614	IPR001468	Indole-3-glycerol phosphate synthase, conserved site	GO:0004425|GO:0006568
2576841105	266	15	265	SUPERFAMILY	SSF51366	IPR011060	Ribulose-phosphate binding barrel	GO:0003824|GO:0008152
2576841106	338	74	336	SUPERFAMILY	SSF52418	IPR000312	Glycosyl transferase, family 3	GO:0008152|GO:0016757
2576841106	338	1	68	SUPERFAMILY	SSF47648	IPR017459	Glycosyl transferase family 3, N-terminal domain	
2576841107	451	313	447	SUPERFAMILY	SSF53244	IPR004101	Mur ligase, C-terminal	GO:0005524|GO:0009058|GO:0016874
2576841107	451	95	311	SUPERFAMILY	SSF53623	IPR013221	Mur ligase, central	GO:0005524|GO:0009058
2576841107	451	1	90	SUPERFAMILY	SSF51984			
2576841108	180	21	50	SMART	SM00248	IPR002110	Ankyrin repeat	GO:0005515
2576841108	180	54	83	SMART	SM00248	IPR002110	Ankyrin repeat	GO:0005515
2576841108	180	54	86	ProSiteProfiles	PS50088	IPR002110	Ankyrin repeat	GO:0005515
2576841108	180	87	116	SMART	SM00248	IPR002110	Ankyrin repeat	GO:0005515
2576841108	180	87	119	ProSiteProfiles	PS50088	IPR002110	Ankyrin repeat	GO:0005515
2576841108	180	21	145	ProSiteProfiles	PS50297	IPR020683	Ankyrin repeat-containing domain	
2576841108	180	23	147	SUPERFAMILY	SSF48403	IPR020683	Ankyrin repeat-containing domain	
2576841109	125	1	125	ProSiteProfiles	PS51087	IPR007474	ApaG domain	
2576841109	125	5	125	SUPERFAMILY	SSF110069	IPR007474	ApaG domain	
2576841110	281	1	253	SUPERFAMILY	SSF56300			
2576841111	163	2	160	ProSiteProfiles	PS51330	IPR001796	Dihydrofolate reductase domain	GO:0004146|GO:0006545|GO:0009165|GO:0055114
2576841111	163	14	36	ProSitePatterns	PS00075	IPR017925	Dihydrofolate reductase conserved site	GO:0004146|GO:0055114
2576841111	163	1	160	SUPERFAMILY	SSF53597	IPR024072	Dihydrofolate reductase-like domain	
2576841112	338	1	336	SUPERFAMILY	SSF53774	IPR006034	Asparaginase/glutaminase	GO:0006520
2576841112	338	3	326	SMART	SM00870	IPR006034	Asparaginase/glutaminase	GO:0006520
2576841112	338	6	14	ProSitePatterns	PS00144	IPR020827	Asparaginase/glutaminase, active site 1	GO:0006520
2576841112	338	83	93	ProSitePatterns	PS00917	IPR027475	Asparaginase/glutaminase, active site 2	
2576841113	204	5	199	SUPERFAMILY	SSF50324	IPR008162	Inorganic pyrophosphatase	GO:0000287|GO:0004427|GO:0005737|GO:0006796
2576841113	204	90	96	ProSitePatterns	PS00387	IPR008162	Inorganic pyrophosphatase	GO:0000287|GO:0004427|GO:0005737|GO:0006796
2576841114	277	1	277	SUPERFAMILY	SSF55831	IPR023451	Thymidylate synthase/dCMP hydroxymethylase domain	
2576841115	265	138	150	ProSitePatterns	PS01311	IPR001640	Prolipoprotein diacylglyceryl transferase	GO:0009249|GO:0016020|GO:0016757|GO:0042158
2576841116	821	55	814	SMART	SM00433	IPR001241	DNA topoisomerase, type IIA	GO:0003677|GO:0003918|GO:0005524|GO:0006265
2576841116	821	24	237	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576841116	821	51	195	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576841116	821	437	552	ProSiteProfiles	PS50880	IPR006171	Toprim domain	
2576841116	821	413	579	SUPERFAMILY	SSF56719	IPR013760	DNA topoisomerase, type IIA-like domain	GO:0003918|GO:0005524
2576841116	821	747	814	SUPERFAMILY	SSF56719	IPR013760	DNA topoisomerase, type IIA-like domain	GO:0003918|GO:0005524
2576841116	821	441	449	ProSitePatterns	PS00177	IPR018522	DNA topoisomerase, type IIA, conserved site	GO:0003677|GO:0003918|GO:0005524|GO:0006265
2576841116	821	240	410	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2576841117	358	1	335	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576841118	366	17	362	SMART	SM00480	IPR001001	DNA polymerase III, beta chain	GO:0003677|GO:0003887|GO:0006260|GO:0008408|GO:0009360
2576841118	366	1	118	SUPERFAMILY	SSF55979			
2576841118	366	126	244	SUPERFAMILY	SSF55979			
2576841118	366	246	366	SUPERFAMILY	SSF55979			
2576841119	438	135	266	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
